element_type,osmid,amenity,amperage,authentication:short_message,capacity,operator,ref,socket:type2,source,source:delivery_date,voltage,geometry,brand,brand:wikidata,brand:wikipedia,name,opening_hours,operator:wikidata,operator:wikipedia,note:de,authentication:membership_card,payment:account_cards,description,access,authentication:app,authentication:nfc,contact:phone,contact:website,fee,motorcar,parking:fee,socket:type2:output,addr:suburb,wheelchair,socket:type2:current,socket:type2:voltage,survey:date,payment:mastercard,payment:paypal,payment:visa,location,authentication:phone_call,layer,level,socket:schuko,short_name,website,charge,payment:american_express,payment:sepa,payment:vpay,comment,addr:city,addr:housenumber,addr:postcode,addr:street,phone,bicycle,authentication:none,socket:chademo,socket:type2_combo,scooter,socket:chademo:output,socket:type2_combo:output,truck,camera:direction,camera:mount,camera:type,highway,man_made,surveillance,surveillance:type,surveillance:zone,socket:type1_combo,note,covered,ref:EU:EVSE,payment:credit_cards,addr:country,hgv,maxstay,noname,output,charging_station:output,network,description:de,socket:usb,socket:tesla_supercharger_ccs,start_date,socket:type2_cable,fixme,lit,support,payment:maestro,payment:mea,object:city,object:country,object:housenumber,object:postcode,object:street,mapillary,bus,payment:bank_transfer,amenity:wikipedia,socket:tesla_supercharger_ccs:output,socket:type2_cable:output,payment:Giro-e,payment:Ladekarte,payment:app,payment:qr_code,lamp_mount,lamp_type,payment:cards,payment:contactless,check_date,small_electric_vehicle,motor_vehicle,manufacturer,payment:nfc,authentication:contactless,contact:email,maxstay:conditional,name:en,payment:cash,payment:membership_card,socket:type2_combo:current,socket:type2_combo:voltage,socket:device:USB-A,socket:device:USB-C,parking:lane:charge:conditional,socket:type1:output,email,image,image:0,image:1,nodes,parking,parking:orientation,surface,capacity:disabled,parking_space,orientation
node,5967204000,charging_station,,,1,TheNewMotion,DEALLEGO0002901,1,,,,POINT (13.3944516 52.5897945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,street_lamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5971956269,charging_station,,,1,be-emobil.de,,,,,,POINT (13.448161 52.4977776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5999199371,charging_station,,,2,TheNewMotion,DEALLEGO0000181;DEALLEGO0000182,2,,,,POINT (13.2865617 52.5194175),,,,,24/7,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5999204761,charging_station,,,2,TheNewMotion,DEALLEGO0000761;DEALLEGO0000762,2,,,,POINT (13.2889536 52.5130481),,,,,24/7,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5999208819,charging_station,,,,Fast-e,,1,,,,POINT (13.2746259 52.51924),,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5999220803,charging_station,,,2,TheNewMotion,DEALLEGO0000351;DEALLEGO0000352,2,,,,POINT (13.285287 52.5071072),,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5999228459,charging_station,,,2,Shell Recharge Solutions,DEALLEGO0000961;DEALLEGO0000962,2,,,,POINT (13.3036816 52.5034477),,,,,24/7,Q105883058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5999229570,charging_station,,,2,Shell Recharge Solutions,DEALLEGO0000341;DEALLEGO0000342,2,,,,POINT (13.317666 52.5057514),,,,,24/7,Q105883058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5999241071,charging_station,,,2,TheNewMotion,DEALLEGO0001721;DEALLEGO0001722,2,,,,POINT (13.3527117 52.503564),,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5999247152,charging_station,,,2,Allego,DEALLEGO001003,2,,,,POINT (13.359548 52.4987163),,,,,24/7,Q75560554,,,,,,,,,+49 30 233210000,https://www.allego.eu/de-de/elektromobilisten/ladestation-finden,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5999247831,charging_station,,,2,The New Motion,,1,,,,POINT (13.3750344 52.5075962),,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5999258166,charging_station,,,2,Shell Recharge Solutions,DEALLEGO0001111;DEALLEGO0001112,2,,,,POINT (13.3791764 52.5108864),,,,,24/7,Q105883058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5999271518,charging_station,,,2,,,1,,,,POINT (13.3771614 52.5298609),,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5999271519,charging_station,,,2,,,1,,,,POINT (13.3772164 52.5298029),,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5999282755,charging_station,,,2,be-emobil,DEALLEGO0001771;DEALLEGO0001772,2,,,,POINT (13.4004423 52.5808693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5999284428,charging_station,,,2,TheNewMotion,DEALLEGO0000611;DEALLEGO0000612,2,,,,POINT (13.4058181 52.5661683),,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5999304544,charging_station,,,2,TheNewMotion,DEALLEGO0001891;DEALLEGO0001892,2,,,,POINT (13.4128864 52.5243914),,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6042233504,charging_station,,,2,Allego,,,,,,POINT (13.3929456 52.4890623),,,,,,Q75560554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.be-emobil.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6051432705,charging_station,16,,2,Allego,DEALLEGO000128,2,,,,POINT (13.3941554 52.4858946),,,,,,Q75560554,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11kW,be emobil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6071183636,charging_station,,,,,,,,,,POINT (13.4480372 52.4935249),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6104419206,charging_station,,,2,Kaufland,,1,,,,POINT (13.3727347 52.5587833),,,,,"Mo-Fr 07:00-23:59, Sa 07:00-23:30",Q685967,de:Kaufland,,,,,,,,,,no,yes,,43kW,,,,,,,,,,,,,,,,,,,,,,,,,,no,yes,1,1,,50kW,50kW,,,,,,,,,,,,,,,,,,,,98kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6124152278,charging_station,,,2,be emobil,,2,,,,POINT (13.3279934 52.5211424),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6138813769,charging_station,,,2,,,,,,,POINT (13.5557951 52.5071915),,,,,,,,,,,,,,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6147253846,charging_station,,,1,Allego,DEALLEGO001052,1,,,,POINT (13.3215428 52.4270659),,,,,24/7,Q75560554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laternenladestelle mit Parkplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6147847406,charging_station,,,1,Allego,DEALLEGO001051,1,,,,POINT (13.3271821 52.4301619),,,,,24/7,Q75560554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laternenladestelle mit Parkplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6147856017,charging_station,,,2,Allego,DEALLEGO001008,2,,,,POINT (13.3136044 52.4271696),,,,,24/7,Q75560554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ladestelle mit Parkplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6149538870,charging_station,,,1,Allego,DEALLEGO000297,1,,,,POINT (13.3050376 52.4100533),,,,,24/7,Q75560554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laternenladestelle mit Parkplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6153608321,charging_station,,,2,Allego,,,,,,POINT (13.3599862 52.4885102),,,,,,Q75560554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6167488717,charging_station,,,2,BIO COMPANY GmbH,,2,,,,POINT (13.5241317 52.4812211),,,,,24/7,,,,yes,,,,,yes,,,no,,,,,,16;32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6218962950,charging_station,,,2,Allego,DEALLEGO000081,2,http://www.be-emobil.de/ladestationen/,,400,POINT (13.3610496 52.4912258),,,,,,Q75560554,,,,,,,,,,,,,,16000,,,16,,,,,,,,,,,,https://www.allego.eu/de-de/,,,,,,Berlin,1,10827,Großgörschenstraße,+49 30 233210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6224675900,charging_station,,,2,Allego,DEALLEGO000102,2,http://www.be-emobil.de/ladestationen/,,400,POINT (13.3602525 52.4944952),,,,,,Q75560554,,,,,,,,,,,,,,16000,,,16,,,,,,,,,,,,https://www.allego.eu/de-de/,,,,,,Berlin,2,10781,Pallasstraße,+49 30 233210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6236522440,charging_station,,,,ubitricity,,1,,,,POINT (13.2882126 52.4328775),,,,,,,,,Ubitricitykabel,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In dem Straßenbeleuchtungsmast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6298332031,charging_station,32,,2,,,2,,,400,POINT (13.5279518 52.4570937),,,,,24/7,,,,,,,,,yes,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6298332032,charging_station,,,,Vattenfall,,1,,,400,POINT (13.5281346 52.4570242),,,,Vattenfall TripleCharger,24/7,,,,,,,,,yes,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6298996409,charging_station,,,2,Allego,,,,,,POINT (13.3341648 52.523564),,,,,,Q75560554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6306571281,charging_station,,,2,Kaufland,,1,,,,POINT (13.4961694 52.4995276),,,,Ladesäule Kaufland,24/7,Q685967,de:Kaufland,,,,,,,yes,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6317613606,charging_station,,,3,bike-energy,,,,,,POINT (13.4556376 52.429725),bike-energy,Q67770877,,bike-energy Berlin,,Q67770877,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,passendes Ladekabel benötigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6325461743,charging_station,,,,Allego,DEALLEGO001058,1,,,,POINT (13.3256248 52.4320061),,,,,24/7,Q75560554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laternenladestelle mit Parkplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6343931164,charging_station,,,2,Naturstrom AG,,2,,,,POINT (13.3780892 52.4922193),,,,,24/7,,,,,,,,,,,,yes,,,22,,,,,,,,,,,,,,,https://www.naturstrom.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6343931165,charging_station,,,2,Naturstrom AG,,2,,,,POINT (13.3777147 52.4921016),,,,,24/7,,,,,,,,,,,,yes,,,22,,,,,,,,,,,,,,,https://www.naturstrom.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6343931167,charging_station,,,2,Allego,,2,,,,POINT (13.381067 52.4898266),,,,,,Q75560554,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,http://www.be-emobil.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ID: DEALLEGO0000941, DEALLEGO0000942",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6344550556,charging_station,,,2,Innogy,,,,,,POINT (13.3914333 52.5304894),Innogy,Q2124721,de:Innogy,Innogy,,Q2124721,de:Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6358890366,charging_station,,,8,ecotap,,,,,230 V,POINT (13.5750091 52.4446068),,,,,,,,,,,,,,,,,no,no,,,,,,,,,,,,,,,6,,,,,,,,,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6386181716,charging_station,,,,,,,,,,POINT (13.2731017 52.500328),,,,,24/7,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6432892071,charging_station,,,2,,,,,,400,POINT (13.5350154 52.4346271),,,,,,,,,,,,,,,,,,yes,,11 kW,,,32 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6432892072,charging_station,,,2,,,,,,400,POINT (13.5351301 52.4345462),,,,,,,,,,,,,,,,,,yes,,11 kW,,,32 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6432892073,charging_station,,,2,,,,,,400,POINT (13.5351683 52.4345192),,,,,,,,,,,,,,,,,,yes,,11 kW,,,32 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6432892074,charging_station,,,2,,,,,,400,POINT (13.5350537 52.4346001),,,,,,,,,,,,,,,,,,yes,,11 kW,,,32 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6432892075,charging_station,,,20,,,,,,400,POINT (13.5350919 52.4345732),,,,,,,,,,,,,,,,,,yes,,11 kW,,,32 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6432892076,charging_station,,,2,,,,,,400,POINT (13.5352367 52.4345454),,,,,,,,,,,,,,,,,,yes,,11 kW,,,32 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6432892077,charging_station,,,,,,,,,400,POINT (13.5351985 52.4345723),,,,,,,,,,,,,,,,,,yes,,11 kW,,,32 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6432892078,charging_station,,,2,,,,,,400,POINT (13.5351603 52.4345993),,,,,,,,,,,,,,,,,,yes,,11 kW,,,32 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6432892079,charging_station,,,2,,,,,,400,POINT (13.535122 52.4346263),,,,,,,,,,,,,,,,,,yes,,11 kW,,,32 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6432892080,charging_station,,,2,,,,,,400,POINT (13.5350838 52.4346533),,,,,,,,,,,,,,,,,,yes,,11 kW,,,32 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6433869376,charging_station,,,,Allego,,,,,400,POINT (13.4755317 52.4801403),,,,,,Q75560554,,,,,,,,,,,yes,yes,no,"5,5 - 11 kW",,,16 A,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,be emobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6447338160,charging_station,,,1,efacec,,,,,,POINT (13.3385515 52.4549571),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6490354728,charging_station,,,1,Autohaus Wegener Berlin GmbH,,1,,,230,POINT (13.5903239 52.4466479),,,,,Mo-Fr 07:00-18:30; Sa 09:00-16:00; PH off,,,,,,,,,,,,no,yes,no,"3,7 kW",,,16 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6490354729,charging_station,,,2,Allego,,2,,,400,POINT (13.5834793 52.4514534),,,,,,Q75560554,,,,,,,,,,,yes,yes,no,"5,5 - 11 kW",,,16 A,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,be mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6549783518,charging_station,,,2,Landesvertretung Niedersachsen,,,,,,POINT (13.3776725 52.5123748),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6652946054,charging_station,,,3,,,,,,,POINT (13.4001661 52.554289),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6653664255,charging_station,,,3,Flottwell Berlin Hotel & Residenz am Park,,3,,,,POINT (13.3706792 52.5002785),,,,,,,,,,,Parkplätze 1 bis 3 direkt rechts nach der Einfahrt,customers,,,,,yes,yes,,11 kW,,,16,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6723413305,charging_station,,,2,Berliner Stadtwerke,,,survey,,,POINT (13.3899415 52.5130676),,,,,,Q21969102,,,,,,yes,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6726487222,charging_station,,,2,Allego,DEALLEGO000133,,,,,POINT (13.4409007 52.4821952),,,,,24/7,Q75560554,,,,,,,,yes,+49 30 233210000,https://www.allego.eu/de-de/elektromobilisten/ladestation-finden,yes,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6733242951,charging_station,16,,2,be emobil,DEALLEGO000029,2,,,,POINT (13.305582 52.5017145),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6741890846,charging_station,,,2,,,,estimate; extrapolate; survey,,,POINT (13.4290521 52.5889708),,,,efacec fast e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6743917097,charging_station,,,3,Lidl,,1,,,,POINT (13.3544057 52.4492686),,,,,,Q151954,en:Lidl,,,,,,,,,,no,,no,43kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,50kW,50kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6744493181,charging_station,,,2,,,,,,,POINT (13.39905 52.5741129),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
