element_type,osmid,geometry,barrier,opening_hours,access,lit,name,tourism,website,wheelchair,bicycle,foot,note,addr:city,addr:housenumber,addr:postcode,addr:street,phone,toilets:wheelchair,wheelchair:description,description,dog,fee,operator,addr:country,addr:suburb,level,source,artist_name,start_date,historic,loc_name,leisure,leaf_cycle,leaf_type,natural,wikidata,height,wikimedia_commons,image,surface,contact:website,landuse,nodes,name:etymology:wikidata,name:etymology:wikipedia,protection_title,wikipedia,alt_name,architect,architect:wikidata,architect:wikipedia,heritage,heritage:operator,heritage:website,lda:criteria,lda:inscription_date,name:he,name:ru,reconstruction_date,ref:lda,name:be,postal_code,smoothness,old_name,short_name,layer,sport,boundary,protect_class,place,name:en,opening_hours:covid19,de:strassenschluessel,historic:garden:type,historic:leisure,reg_name,name:fa,smoking,old_name:etymology:wikidata,old_name:etymology:wikipedia,short_protection_title,payment:coins,bldam:criteria,official_name,proposed:name,proposed:name:etymology:wikidata,proposed:name:start_date,source:description,building,denomination,religion,check_date:opening_hours,esperanto,name:etymology,operator:type,area,dogs,cemetery:end_date,name:ja,email,cutting,name:2017-03-12--,ref:whc,whc:criteria,whc:inscription_date,garden:type,nudism,was:landuse,building:levels,roof:shape,noname,roof:material,construction,year_of_construction,landcover,abandoned:amenity,ref:bldam,note:contact:website,website:de,whatsapp,ways,type,name:de,name:ko
way,4703529,"POLYGON ((13.3390695 52.5329328, 13.3392088 52.5334976, 13.3392412 52.5336238, 13.339261 52.5336973, 13.3392668 52.5337484, 13.3392475 52.5337606, 13.3389697 52.5337035, 13.3385268 52.5336125, 13.337874 52.5334663, 13.3378555 52.5333776, 13.338237 52.5333426, 13.3382532 52.5334082, 13.3385456 52.5333813, 13.3385689 52.5334726, 13.3387171 52.5334586, 13.3386943 52.5333692, 13.338748 52.5333643, 13.3387137 52.5332251, 13.3384666 52.5332477, 13.3384249 52.5330808, 13.3377969 52.5331379, 13.3377862 52.5331043, 13.3376721 52.5331136, 13.3376251 52.5331174, 13.3375324 52.5331253, 13.3374387 52.5331335, 13.3372906 52.5331465, 13.3373109 52.5332317, 13.3373272 52.5333009, 13.3373383 52.5333482, 13.3370057 52.5332811, 13.3369735 52.5331274, 13.337462 52.5330776, 13.3374537 52.5330378, 13.3375103 52.5330335, 13.3375702 52.5330498, 13.3375956 52.5330754, 13.3376498 52.533093, 13.3377126 52.5330886, 13.3377478 52.5330685, 13.3377739 52.5330319, 13.337806 52.5330053, 13.3378784 52.5329983, 13.3378901 52.5330394, 13.3390695 52.5329328))",,,,,Unionplatz,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[29927100, 8196573987, 2860691440, 29927092, 8196661507, 2860691403, 2860691436, 29927047, 2860691408, 2860691409, 2860691410, 2860691407, 2860691406, 2860691405, 2860691404, 2860689471, 2860689473, 2860689472, 2859864767, 2859864766, 2859864765, 2860689493, 2860689496, 2860689483, 2860689497, 2860689498, 2860689499, 29927072, 1377907504, 2860691402, 2860691401, 2860689500, 8196573978, 8196573977, 2860689495, 2860691413, 2860691412, 2860691415, 2860689494, 2860691414, 2860691411, 8196573976, 8196573975, 2859864764, 29927100]",Q527814,de:Protestantische Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4703533,"POLYGON ((13.3373485 52.5328954, 13.3373464 52.5328862, 13.3371309 52.5320093, 13.3371033 52.5318998, 13.3370483 52.5316733, 13.3368986 52.5310437, 13.3372092 52.5310128, 13.3371821 52.5308935, 13.3374919 52.5308651, 13.3375342 52.5310368, 13.3375576 52.5311255, 13.337638 52.531118, 13.3377305 52.5311096, 13.3378188 52.5311011, 13.3377926 52.5309924, 13.3376577 52.5303695, 13.3377812 52.5303558, 13.3378994 52.5303464, 13.3379203 52.5304341, 13.3381125 52.5312185, 13.338623 52.5311724, 13.338673 52.5313954, 13.3387536 52.5317124, 13.3387059 52.5317131, 13.3386677 52.5317251, 13.3386445 52.5317259, 13.338624 52.5317287, 13.3386099 52.5317313, 13.3385835 52.5317402, 13.3385408 52.5317415, 13.3385447 52.5317506, 13.3385053 52.5317611, 13.3385281 52.5318043, 13.3385701 52.5318624, 13.3386262 52.532089, 13.3378167 52.532163, 13.3378367 52.5322553, 13.3378911 52.5324707, 13.3379814 52.5328287, 13.3376076 52.5328716, 13.3373485 52.5328954))",,,,,Unionpark,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,Q107109994,,,,,,,"[1523320811, 1256670317, 1256670241, 1256670268, 1256670228, 29927151, 9776613048, 9776613049, 2527599832, 2527604314, 2527599831, 2527604313, 2527602856, 29927154, 2527602858, 1523320810, 3231571569, 1376147806, 1376147809, 29927167, 1256671170, 3218143518, 29927128, 5241255754, 5241255753, 5241255755, 5804390404, 5241255756, 5241255757, 5804390405, 5804390406, 1376164950, 5804390407, 5241254500, 29927133, 29927138, 1376164961, 5241254515, 1376165024, 3229702147, 1523320811]",Q527814,de:Protestantische Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4703539,"POLYGON ((13.336843 52.5332424, 13.3367991 52.5330649, 13.3362665 52.5331185, 13.336843 52.5332424))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[29927193, 29927194, 29927196, 29927193]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4707780,"POLYGON ((13.3195828 52.5256718, 13.3192835 52.5256672, 13.3189081 52.5256614, 13.3185506 52.5256571, 13.3185039 52.5256552, 13.3181017 52.5248814, 13.3180749 52.5248306, 13.3179428 52.5245767, 13.3178427 52.5245497, 13.3175183 52.5246201, 13.3174991 52.5246241, 13.3173492 52.5246535, 13.3172814 52.5246666, 13.3168562 52.5246631, 13.316598 52.5246296, 13.3168502 52.5240496, 13.3166858 52.5239743, 13.317019 52.5229997, 13.3170408 52.5229319, 13.317157 52.5226709, 13.3173614 52.5223585, 13.3179983 52.5224397, 13.3180016 52.5224562, 13.3180582 52.522656, 13.3181006 52.5228364, 13.3181511 52.5229981, 13.3182251 52.5231811, 13.3183325 52.5233758, 13.3184462 52.5235512, 13.3185844 52.5237266, 13.318778 52.5239072, 13.3189739 52.5240515, 13.3191308 52.5241639, 13.3189581 52.5242949, 13.3190133 52.5244171, 13.3195265 52.5255477, 13.3195828 52.5256718))",,,,,Sportpark Neues Ufer,,,,,,,Berlin,2,,Neues Ufer,,,,,,,,DE,,,,,,,,park,,,,,,,,,,,"[29957916, 8240703173, 4703997429, 3228560601, 1278513881, 2725091307, 4703997428, 2718217954, 1278513872, 2735389043, 29954954, 3128467761, 3130900200, 3130900199, 3128916181, 2397670244, 2723696337, 2723696326, 2723649365, 389873082, 29957958, 3118936405, 29957956, 29957930, 30306705, 29957927, 29957925, 1397409908, 29957923, 30306708, 1397409986, 29957922, 2739574959, 2739574961, 2739574962, 2739574973, 29957916]",,,,,Sportanlage Neues Ufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4707784,"POLYGON ((13.3267194 52.5243829, 13.3261688 52.5246037, 13.3255993 52.5248059, 13.3250695 52.5249421, 13.3246886 52.525017, 13.3242795 52.5250898, 13.3238305 52.5251296, 13.3235321 52.5251369, 13.3232869 52.5251336, 13.323339 52.5254082, 13.3237046 52.525357, 13.3256789 52.5248732, 13.3261527 52.5247126, 13.3266924 52.524518, 13.3271778 52.5243316, 13.3270277 52.5242362, 13.3268768 52.5243116, 13.3267194 52.5243829))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[30306791, 30306790, 30306789, 30306788, 29958029, 29958030, 30306786, 30306775, 29958011, 29958003, 29958012, 29958014, 7923458844, 5331670078, 29958017, 29958019, 5331670076, 30306791]",,,Geschützte Grünanlage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4720622,"POLYGON ((13.3329755 52.5192837, 13.3321854 52.5185742, 13.3325913 52.5184307, 13.3333591 52.5190922, 13.3329755 52.5192837))",,,,,Eyke-von-Repkow-Platz,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,Q56582043,,Category:Eyke-von-Repkow-Platz (Berlin-Moabit),https://commons.wikimedia.org/wiki/File:MoabitEykevonRepkowPlatz.jpg,,,grass,"[2554382279, 2554382271, 30061220, 30061221, 2554382279]",Q77737,de:Eike von Repgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4751040,"POLYGON ((13.3547414 52.5398077, 13.3548347 52.5402486, 13.3548265 52.5402662, 13.354808 52.5402807, 13.3547688 52.5402864, 13.3534537 52.5399748, 13.3534447 52.5399712, 13.3534368 52.5399667, 13.3534304 52.5399614, 13.3534256 52.5399554, 13.3534226 52.5399491, 13.3534215 52.5399426, 13.3534223 52.539936, 13.353425 52.5399296, 13.3534295 52.5399236, 13.3534357 52.5399182, 13.3534434 52.5399135, 13.3534523 52.5399098, 13.3534621 52.539907, 13.353804 52.539908, 13.3540257 52.539901, 13.3541947 52.5398861, 13.3545625 52.5398441, 13.3547414 52.5398077))",,,,,Pekinger Platz,,,,,,,,,,,,,,,,,,,,,Geoportal Berlin / K5,,,,,park,,,,Q1708052,,,,,,,"[30302528, 30302527, 9900501507, 9900501506, 9900501505, 2890267804, 4204602444, 4204602443, 4204602442, 4204602441, 4204602440, 4204602439, 4204602438, 4204602437, 4204602436, 4204602435, 4204602434, 4204602433, 4204602432, 30302530, 30302529, 4204602431, 2890267187, 30302528]",Q956,,Geschützte Grünanlage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4763490,"POLYGON ((13.3149914 52.5246349, 13.3136196 52.5246574, 13.3136752 52.5255505, 13.3137774 52.5255771, 13.3137987 52.5256332, 13.3146361 52.5256397, 13.3149914 52.5246349))",,,,,Goslarer Platz,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,Q14545593,,,,,,,"[30423988, 30423989, 3608895529, 3608895530, 30423986, 30423987, 30423988]",Q3896,de:Goslar,,de:Goslarer Platz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4763942,"POLYGON ((13.3044179 52.5265779, 13.304461 52.526674, 13.3050896 52.5265808, 13.3058896 52.5264662, 13.3058527 52.5263154, 13.30585 52.5259006, 13.3057109 52.5258992, 13.3056903 52.5258668, 13.3052977 52.5258472, 13.3052164 52.5258478, 13.30478 52.5258367, 13.3047339 52.5258338, 13.3047075 52.5258317, 13.304509 52.5258194, 13.3042848 52.5257926, 13.3042547 52.5261658, 13.304251 52.5261989, 13.3043258 52.526367, 13.3044179 52.5265779))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[30427933, 5838508980, 5838508981, 30427934, 5595152209, 30427935, 4277458353, 4277458351, 30427936, 4150385315, 4150385316, 4277458350, 4150385317, 5595152207, 30427937, 4150385319, 30427938, 5838508968, 30427933]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4764107,"POLYGON ((13.3037996 52.5223361, 13.3038221 52.5223864, 13.3037245 52.5224206, 13.3036231 52.5224184, 13.3034708 52.5222453, 13.3030927 52.5220515, 13.3029123 52.521967, 13.3026819 52.5219108, 13.3025368 52.5219297, 13.3023842 52.5219467, 13.302195 52.5219665, 13.3021693 52.5219681, 13.3021866 52.5221814, 13.3022013 52.5223001, 13.3021993 52.5224682, 13.3021982 52.5225159, 13.3022116 52.522532, 13.3022352 52.5225815, 13.302267 52.5226473, 13.3037521 52.5226523, 13.303884 52.5227329, 13.3038665 52.5229469, 13.3040188 52.5230477, 13.304151 52.5230483, 13.3042091 52.5230715, 13.3043892 52.5230729, 13.3043937 52.5230319, 13.3052782 52.5230655, 13.305572 52.5230897, 13.3057206 52.5230897, 13.3057093 52.5230016, 13.305412 52.522993, 13.3041417 52.5229562, 13.3041669 52.52273, 13.3042082 52.5222892, 13.3037996 52.5223361))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[3070033409, 30428436, 30428437, 30428438, 30428439, 30428440, 2739844275, 902320672, 30429080, 3303132327, 3303132333, 3303132332, 30429088, 3303132331, 3303132334, 3303132335, 3303132336, 3303132337, 30429081, 30429065, 3303132328, 3303132326, 3303132325, 3303132323, 3303132324, 3095471621, 3095471620, 3095471626, 3095471627, 3095471619, 30429085, 3095471617, 30429084, 3303132329, 3070033410, 3070033409]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4766590,"POLYGON ((13.3146314 52.4730489, 13.3146528 52.4732756, 13.3147082 52.4733119, 13.314799 52.4733149, 13.3148084 52.4733832, 13.3154059 52.473326, 13.316623 52.4731897, 13.3166778 52.4731831, 13.3166537 52.4730935, 13.3165657 52.4731022, 13.3165164 52.4730822, 13.316487 52.4730522, 13.3164639 52.4730175, 13.3164446 52.4729807, 13.3164357 52.4729239, 13.3164426 52.472883, 13.3164635 52.4728424, 13.3164935 52.4728137, 13.3165789 52.4728011, 13.3165514 52.4727193, 13.3164936 52.4727262, 13.3147113 52.4729467, 13.3147238 52.4730089, 13.3146617 52.4730193, 13.3146314 52.4730489))",,,,,Rüdesheimer Platz,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,Q2203529,,,,,,,"[30441743, 6188727720, 6188727723, 6188727724, 30441742, 259776197, 3249205790, 30441745, 3249205777, 3249205772, 6190860654, 3249205784, 6190860656, 3249205771, 3249205775, 3249205779, 3249205783, 6190860655, 3249205778, 30441744, 3249205770, 6188727722, 6188727719, 6188727718, 30441743]",Q628118,de:Rüdesheim am Rhein,,de:Rüdesheimer Platz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4791783,"POLYGON ((13.3658686 52.5227499, 13.3651611 52.5228348, 13.3644979 52.522914, 13.3640602 52.5230157, 13.36458 52.523249, 13.3652752 52.5235258, 13.3658844 52.5237837, 13.3658686 52.5227499))",,,,,Universum Landes-Ausstellungs-Park,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,Q2467211,,,,,,,"[30737526, 2338638721, 2338638722, 30737493, 30737505, 358176629, 30737513, 30737526]",,,,de:ULAP,,,,,,,,,,,,,,,,,Landesausstellungspark,ULAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4791786,"POLYGON ((13.3623906 52.5206596, 13.3623906 52.5206616, 13.3623859 52.5207369, 13.362385 52.5207875, 13.362385 52.520896, 13.362385 52.5209409, 13.362385 52.5209597, 13.362386 52.5210001, 13.3630002 52.5210038, 13.3638962 52.5213518, 13.3646505 52.5218078, 13.3650126 52.5220801, 13.3652525 52.5222877, 13.3654288 52.5225022, 13.3659062 52.5224523, 13.3660331 52.5224388, 13.3661765 52.5224235, 13.366227 52.5224176, 13.3662201 52.5224076, 13.3661311 52.5223205, 13.3661064 52.5222895, 13.3662396 52.5222386, 13.3663669 52.5221118, 13.3664378 52.5221492, 13.366769 52.5219259, 13.3667029 52.5218878, 13.3666783 52.5218749, 13.3664315 52.5217451, 13.3660983 52.5219775, 13.366255 52.5220715, 13.3660811 52.5221805, 13.3660221 52.5221408, 13.3660048 52.5221292, 13.3659875 52.5221175, 13.3658248 52.5220178, 13.3658093 52.5220288, 13.3657623 52.5219893, 13.3657597 52.5219687, 13.3657669 52.5219565, 13.3657053 52.5219111, 13.3656101 52.521841, 13.3655764 52.5218271, 13.3655537 52.5218364, 13.3654705 52.5218276, 13.3653942 52.5218196, 13.365311 52.521772, 13.3651012 52.5216342, 13.3649315 52.5215388, 13.3639385 52.5209482, 13.3634104 52.5209504, 13.3633695 52.5206761, 13.3623906 52.5206596))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[10788297775, 4951392826, 5577044497, 5577044498, 5577044516, 5577044517, 5577055226, 4160670518, 4160670519, 2310395101, 769525908, 2310395106, 4856202023, 769525971, 2310395117, 4641902720, 988558184, 2395324633, 3439545366, 3439425344, 2395324631, 2395324627, 10078391315, 10078391316, 10078394317, 2395324595, 10078344458, 2395324593, 2395324618, 988558165, 988558241, 3439425347, 988558147, 3439425345, 10078394318, 2338638717, 988558185, 2338638714, 2338638712, 10721760523, 2324089787, 2324089785, 10721760521, 10727267481, 4957418572, 4957418573, 988558230, 10719013660, 10719013659, 10719013658, 10719013657, 10788297775]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4839470,"POLYGON ((13.3864391 52.4431889, 13.3865009 52.4431987, 13.3872438 52.4433119, 13.3881469 52.4434482, 13.3902593 52.4437366, 13.3909642 52.4438325, 13.39171 52.4439353, 13.3939342 52.4442376, 13.3939953 52.4442501, 13.3940584 52.4442964, 13.3940759 52.4444229, 13.3940951 52.4444791, 13.3950312 52.4446004, 13.3955104 52.4446625, 13.3966459 52.444574, 13.3967105 52.4445688, 13.3974157 52.4445121, 13.3982268 52.444446, 13.3990408 52.4441277, 13.3989098 52.4440111, 13.3982764 52.4442623, 13.3981017 52.4442769, 13.3980406 52.4442751, 13.3980383 52.4443454, 13.3965091 52.444458, 13.3962849 52.4444169, 13.3958913 52.4443062, 13.3958317 52.4443351, 13.3957143 52.4443794, 13.3956606 52.4443955, 13.3955708 52.4444127, 13.3954686 52.4444236, 13.3953704 52.4444293, 13.3952716 52.4444297, 13.3951478 52.4444236, 13.39508 52.4444135, 13.394894 52.4443762, 13.3947538 52.4443294, 13.3946353 52.4442733, 13.3945359 52.4442121, 13.3944546 52.444144, 13.3943582 52.4440542, 13.3941653 52.4440286, 13.3942223 52.4438731, 13.3918116 52.4435509, 13.3921437 52.4426346, 13.392697 52.4427046, 13.3929856 52.4419419, 13.3946751 52.4421624, 13.3944087 52.4428615, 13.3945834 52.442884, 13.3946091 52.442806, 13.3948244 52.4421961, 13.3952488 52.4422523, 13.395267 52.4425974, 13.3953126 52.4426563, 13.3953256 52.4426875, 13.3954924 52.4426701, 13.3956599 52.4426857, 13.3958165 52.4427072, 13.3959659 52.4423455, 13.3960217 52.442182, 13.3960247 52.4420914, 13.3960149 52.4419931, 13.3959509 52.4418404, 13.3959175 52.44173, 13.3959161 52.4416369, 13.3959281 52.4415829, 13.3959565 52.4415391, 13.3959932 52.4415089, 13.3960304 52.4414865, 13.3961933 52.4414081, 13.395099 52.4403846, 13.3947735 52.4403359, 13.3946259 52.440382, 13.3944933 52.4404249, 13.3936285 52.4407527, 13.3936154 52.4407859, 13.393602 52.4408039, 13.3935738 52.4408259, 13.3935356 52.4408431, 13.3934846 52.4408533, 13.3932084 52.4408815, 13.3930481 52.4408913, 13.3928651 52.4408991, 13.3924862 52.4409089, 13.3921717 52.4409109, 13.3920522 52.4409099, 13.3918787 52.4409052, 13.3915972 52.4408926, 13.391591 52.4409498, 13.3915787 52.4411522, 13.3915402 52.4411773, 13.3914051 52.4412473, 13.3912903 52.4413066, 13.3912015 52.4414843, 13.3911157 52.4415511, 13.3910668 52.4415635, 13.3906735 52.4416658, 13.3903871 52.4416662, 13.390393 52.4417375, 13.3892986 52.4415916, 13.3886606 52.4415082, 13.3886116 52.4416574, 13.3884166 52.4422515, 13.3868422 52.4420253, 13.3864391 52.4431889))",,,,,Volkspark Mariendorf,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,Q427819,,,,,,,"[1559000551, 5750556058, 298361354, 2315653350, 298361370, 922365145, 298360602, 9882839814, 9882839813, 9882839812, 605506371, 6052396267, 9799594229, 6052396268, 6052396585, 6052396269, 6052396270, 6052396605, 599541612, 599541613, 297936185, 1132457394, 5907578254, 5907578256, 5907578253, 5907578252, 5907578190, 5907578248, 5907578247, 599541563, 5907578246, 5907578245, 5907578244, 5907578243, 5907578242, 599541557, 599541519, 5907578218, 5907578219, 5907578217, 599541550, 599541529, 5907578216, 5907578215, 9882839815, 9882839811, 9882839810, 9882839809, 9882839808, 9882839801, 9882839802, 5907578205, 9882839803, 9882839804, 9882839806, 9882839805, 5907578207, 5907578208, 599541497, 1868267855, 1868267849, 1868267831, 9882839807, 1868267813, 9882839799, 1868267805, 9882839800, 9882839798, 1868267804, 9882839796, 9882839797, 297935987, 1868267788, 1131246362, 9882900627, 1868326271, 1868267793, 9882900625, 9882900623, 9882900624, 9882900626, 1868267795, 9882900621, 9882900620, 9882900622, 9882900619, 9882900618, 1129984027, 9882900617, 9882839816, 1129984325, 1129984083, 1129984004, 1129984201, 1129984308, 2845403205, 1129983965, 297935984, 8133581212, 1129984415, 8133581201, 3827609718, 297935983, 3827609722, 88473097, 88473095, 1559000551]",Q602159,de:Berlin-Mariendorf,Geschützte Grünanlage,de:Volkspark Mariendorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4937326,"POLYGON ((13.3000244 52.4966447, 13.300116 52.4966404, 13.3012814 52.4965851, 13.3013751 52.4965807, 13.301222 52.4953972, 13.3012135 52.4953319, 13.3011833 52.4950982, 13.3008191 52.4949305, 13.3007332 52.4949274, 13.2999541 52.4951356, 13.2998569 52.4951886, 13.2998457 52.4952541, 13.2998647 52.4954017, 13.2998708 52.4954533, 13.2999236 52.49586, 13.2999277 52.4958843, 13.3000244 52.4966447))",,,,,Hochmeisterplatz,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,Q94989008,,,,,,,"[32531345, 10963565232, 10963565217, 32531346, 10963565220, 10963565234, 32531347, 3716552568, 3716552567, 3716552575, 3716552581, 32531348, 10963565235, 10963565223, 10963565227, 10963565228, 32531345]",Q9373006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,5067924,"POLYGON ((13.2079118 52.5452933, 13.2080173 52.5453953, 13.2080596 52.5454363, 13.2080966 52.545472, 13.208311 52.5456741, 13.2081477 52.5457286, 13.2078731 52.5458203, 13.2077012 52.5458777, 13.2075368 52.5459326, 13.2075885 52.5459877, 13.2070065 52.5461809, 13.206977 52.5461483, 13.2069382 52.5461214, 13.2068587 52.5461034, 13.2067774 52.5460967, 13.2066906 52.5461101, 13.2059201 52.5463674, 13.203836 52.547073, 13.2037566 52.5471135, 13.2037104 52.5471494, 13.2036827 52.547182, 13.2036624 52.5472135, 13.2036564 52.5472621, 13.203515 52.5471399, 13.2031325 52.5469642, 13.2029392 52.5468829, 13.202685 52.5467692, 13.2027044 52.5467532, 13.2026271 52.5467186, 13.2026064 52.5467357, 13.2025815 52.5467246, 13.2025653 52.5467166, 13.2024799 52.5466758, 13.2027492 52.5463923, 13.202948 52.5464639, 13.2034934 52.546203, 13.2036291 52.5461538, 13.2037161 52.5461701, 13.2037419 52.5461749, 13.2038594 52.546158, 13.2039492 52.5460908, 13.20392 52.5459896, 13.2042211 52.5458268, 13.2050261 52.5455573, 13.2061272 52.5451813, 13.2065047 52.5455542, 13.2069183 52.5454754, 13.2073509 52.5453962, 13.2076656 52.5453382, 13.2079118 52.5452933))",,,,,Koeltzepark,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,Q33133250,,,,,,,"[34182063, 3966408771, 3966408772, 3882279609, 34182064, 298692077, 298692065, 298692064, 3882279617, 3882279616, 3882279615, 3882279614, 3882279613, 3882279612, 3882279611, 3882279610, 3882279608, 34182065, 3882279603, 3882279604, 3882279605, 3882279602, 3882279601, 8096574265, 3882279607, 3885435877, 5280901040, 5280901039, 5280901041, 5280901042, 3885435878, 7005594535, 34182066, 2444646182, 2444646183, 2444646181, 2444646178, 249694285, 2444646180, 2444646179, 2444646177, 2444646176, 34182067, 34182068, 34182069, 34182070, 1355468695, 1355468690, 1355468699, 34182063]",Q2572784,de:Wilhelm Georg Koeltze,Geschützte Grünanlage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,5076121,"POLYGON ((13.1951151 52.5541672, 13.1964882 52.5536438, 13.1967929 52.55391, 13.1969308 52.5540016, 13.1969917 52.5540396, 13.1970767 52.554065, 13.1972419 52.5540903, 13.1974279 52.5541098, 13.1975465 52.5541264, 13.1979057 52.5541703, 13.1980933 52.5541829, 13.1982777 52.5541849, 13.1986128 52.5541781, 13.1986689 52.5542141, 13.198491 52.5551676, 13.1983964 52.5551998, 13.1968144 52.5550526, 13.1961448 52.5549929, 13.196026 52.5549747, 13.1959718 52.5549497, 13.1959025 52.5548974, 13.1956987 52.5547262, 13.1954265 52.5544806, 13.1951384 52.5542349, 13.1951095 52.5541951, 13.1951151 52.5541672))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[34451600, 34451601, 34451602, 3885480999, 3885481000, 3885480998, 3885480997, 306264934, 3885480996, 34451603, 3885480995, 3885480994, 257593923, 34451605, 34451607, 3885480993, 34451608, 3885481007, 34451609, 3885481001, 3885481002, 3885481003, 3885481004, 3885481006, 3885481005, 34451600]",,,Geschützte Grünanlage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,5105672,"POLYGON ((13.3317671 52.5969927, 13.3320238 52.5967915, 13.3320586 52.5965979, 13.3321496 52.5966387, 13.3321259 52.5967374, 13.332467 52.5967653, 13.3325179 52.5965348, 13.3322575 52.5965151, 13.3320945 52.5964373, 13.3322399 52.5957503, 13.3300336 52.5949532, 13.3303495 52.5946107, 13.3302084 52.5945408, 13.329909 52.5947684, 13.3297902 52.5948582, 13.3287669 52.59436, 13.3288183 52.59432, 13.3276717 52.5937552, 13.3269913 52.5939826, 13.3268406 52.5939138, 13.3266362 52.5936863, 13.3259891 52.5939019, 13.3261068 52.5940349, 13.3264138 52.5941755, 13.325967 52.5943244, 13.3264655 52.5945525, 13.3283645 52.5954295, 13.3307112 52.5965038, 13.3317671 52.5969927))",,,,,Volkspark Wittenau – Göschenpark,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,Category:Volkspark Wittenau,https://commons.wikimedia.org/wiki/File:Volkspark_Wittenau.PNG,,,,"[34924207, 4552020327, 4552020328, 4552020329, 4552020893, 34924208, 34924209, 34924210, 4552020892, 34924211, 746512501, 746512515, 746512505, 9450878172, 746512504, 4552020380, 4552020381, 34924212, 4552020379, 4552020341, 4552020340, 4552020332, 4552020330, 34924213, 4552020331, 34924214, 34924215, 34924221, 34924207]",,,Geschützte Grünanlage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
