element_type,osmid,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,surveillance,wheelchair,source,name,source:addr,wikimedia_commons,amenity,nodes,building,building:colour,height,operator,roof:shape,start_date,blind:description:de,building:levels,government,heritage,heritage:operator,lda:criteria,name:da,name:de,name:en,name:es,name:fr,name:nl,name:no,office,old_name,old_name:de,old_name:en,phone,ref:lda,website,wikidata,wikipedia,year_of_construction,addr:housename,building:material,description,heritage:website,operator:short,operator:wikidata,roof:colour,roof:levels,roof:material,image,country,diplomatic,embassy,name:be,name:ru,opening_hours,contact:website,alt_name,building:use,check_date:opening_hours,opening_hours:signed,contact:phone,short_name,layer,wheelchair:description,ref:bufa,toilets:wheelchair,building:name,member_of,research_institution,name_1,name:fa,target,brand:wikidata,note,name:uk,liaison,url,name:lo,official_name,name:ar,building:min_level,addr:inclusion,fee,tourism,architect,building:architecture,name:it,name:ja,name:pl,name:sv,description:de,smoking,police,architect:wikidata,architect:wikipedia,name:etymology:wikidata,ways,type,building:part,contact:email,contact:fax,contact:website:de,contact:website:en,name:cy,name:ga,name:gd,short_name:en,short_name:ru,fixme,loc_name,museum,email,historic_name:de,historic_name:en,building:parts,air_conditioning,contact:tripadvisor,internet_access,name:cs,name:el,name:fi,name:he,name:is,name:ko,name:lt,name:pt,name:ro,name:sk,name:zh,ref:vatin,reservation,toilets
way,37036587,"POLYGON ((13.2827713 52.4400759, 13.2824869 52.4399717, 13.2825592 52.4398947, 13.2824332 52.4398501, 13.2825903 52.4396819, 13.2830112 52.4398289, 13.2827713 52.4400759))",,,,,,,,,Yahoo WMS,Haus 97 - Haus für berufliche Ausbildung,,,,"[3907068048, 3907068058, 3907067998, 3907067940, 3907067857, 3907067927, 3907068048]",government,,,,many,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,37036591,"POLYGON ((13.2875676 52.4427183, 13.2873748 52.4426502, 13.2876766 52.4423325, 13.2878689 52.4424004, 13.2877107 52.4425668, 13.2877223 52.4425709, 13.2877022 52.4425921, 13.2876912 52.4425882, 13.2875676 52.4427183))",,,,,,,,,Yahoo WMS,Haus 08 - Bibliothek,,,,"[3907071375, 3907071354, 3907071253, 3907071269, 3907071319, 3907071321, 3907071327, 3907071326, 3907071375]",government,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,37718927,"POLYGON ((13.3046301 52.4977384, 13.3045287 52.4977419, 13.3045305 52.4977548, 13.3041275 52.4977709, 13.3041765 52.4981851, 13.3046825 52.4981604, 13.3046925 52.4982318, 13.304601 52.4982363, 13.3046084 52.4982914, 13.3042181 52.4983098, 13.304211 52.4982561, 13.3040759 52.4982607, 13.3040846 52.4983404, 13.3040877 52.4983614, 13.303898 52.4983693, 13.3038954 52.4983487, 13.3038806 52.498244, 13.303983 52.4982399, 13.303919 52.497732, 13.3038145 52.4977351, 13.3038039 52.4976315, 13.303802 52.4976114, 13.3039915 52.4976017, 13.3039953 52.4976235, 13.3040008 52.497652, 13.3046163 52.4976288, 13.3046301 52.4977384))",Berlin,DE,61-64,10709,Albrecht-Achilles-Straße,Wilmersdorf,,yes,,Finanzamt Wilmersdorf,,,,"[268636951, 442357448, 442357447, 268636950, 268636949, 268636948, 268636947, 5758894873, 5758894871, 5758894872, 5758894874, 268636946, 5054068418, 442357446, 268636945, 5054068419, 268636912, 268636911, 268636910, 268636909, 5054068416, 615032217, 615032221, 5054068415, 8655214504, 442357450, 268636951]",government,,,,,,,,tax,,,,,,,,,,,government,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.berlin.de/sen/finanzen/steuern/finanzaemter/wilmersdorf.html,,,,,,,,,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,40607218,"POLYGON ((13.4530214 52.5173876, 13.4528417 52.5173638, 13.452799 52.5174746, 13.4527786 52.5174716, 13.4527558 52.5175298, 13.4527762 52.5175327, 13.4526642 52.5178494, 13.4526423 52.5178464, 13.4526198 52.5179087, 13.4526418 52.5179116, 13.4525945 52.5180191, 13.4527776 52.5180445, 13.4530214 52.5173876))",,DE,,,Petersburger Straße,,,yes,,Bezirksamt,,,,"[2872341562, 2872341561, 9718746126, 9718746125, 9718746124, 9718746127, 9718746123, 9718746121, 9718746120, 9718746122, 2670269985, 1421113681, 2872341562]",government,,,,,,,6,,,,,,,,,,,,government,,,,,,,,,,Bezirksamt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facility Managemant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,41980941,"POLYGON ((13.4057194 52.5767547, 13.4055785 52.5767283, 13.4055316 52.5767195, 13.4056059 52.5765727, 13.4051563 52.5764887, 13.4052186 52.5763656, 13.4056687 52.5764498, 13.4057121 52.5763641, 13.4057764 52.5762372, 13.4059629 52.5762721, 13.4059584 52.5762828, 13.4058626 52.5764719, 13.4057194 52.5767547))",Berlin,DE,45,13187,Ossietzkystraße,Niederschönhausen,,,,Haus Berlin,,,,"[520397023, 526220548, 520397029, 520397034, 520397041, 520397046, 520397049, 10044774936, 520397053, 520397058, 10044774975, 10044774974, 520397023]",government,,,Bundesakademie für Sicherheitspolitik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,42296579,"POLYGON ((13.3301183 52.4935843, 13.3301186 52.4935569, 13.3300303 52.4935564, 13.329964 52.4935483, 13.3299632 52.4935558, 13.3299571 52.4935555, 13.3299613 52.4934119, 13.3299614 52.4934067, 13.3299639 52.4933238, 13.330109 52.4933244, 13.3301102 52.4932869, 13.3304106 52.4932898, 13.3304101 52.4933004, 13.3304318 52.4933005, 13.3304287 52.4934177, 13.3304052 52.4934174, 13.3303998 52.4935863, 13.3303187 52.4935857, 13.3302662 52.4935852, 13.3302053 52.4935847, 13.3301183 52.4935843))",,,,,,,,,,,,,,"[3858110684, 3858110677, 9489718571, 3858110671, 3858110674, 3858110673, 9489718570, 3858110536, 3858110518, 3858110520, 3858110504, 3858110506, 3858110513, 3858110514, 3858110542, 3858110540, 3858110687, 9489718561, 3858110686, 9489718563, 3858110684]",government,,,,flat,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,42809937,"POLYGON ((13.3208145 52.5159577, 13.3207999 52.5159624, 13.3207638 52.5159202, 13.3207506 52.5159244, 13.3207149 52.5158827, 13.3207281 52.5158784, 13.3206944 52.515839, 13.320709 52.5158343, 13.3206095 52.515718, 13.3206038 52.5157196, 13.3205866 52.5156995, 13.3205773 52.5157025, 13.3205473 52.5156674, 13.3205566 52.5156644, 13.3205427 52.5156483, 13.3206479 52.5156148, 13.3206524 52.51562, 13.320782 52.5155788, 13.3207781 52.5155741, 13.32089 52.5155385, 13.3210175 52.5156876, 13.3208822 52.5157307, 13.3208859 52.5157351, 13.3208262 52.5157541, 13.320854 52.5157866, 13.320861 52.5157844, 13.3209687 52.5159104, 13.3209618 52.5159126, 13.3209879 52.5159432, 13.3210476 52.5159242, 13.3210513 52.5159285, 13.3211866 52.5158854, 13.3213143 52.5160348, 13.3212023 52.5160705, 13.3211984 52.5160659, 13.3210752 52.5161051, 13.321079 52.5161097, 13.3209676 52.5161452, 13.320955 52.5161304, 13.3209453 52.5161335, 13.3209149 52.5160979, 13.3209246 52.5160948, 13.3209087 52.5160762, 13.3209142 52.5160744, 13.3208145 52.5159577))",,,,,,,,,,Werner-von-Siemens-Bau,,,,"[4509082736, 4509082735, 4509082734, 4509082733, 4509082732, 4509082731, 4509082730, 4509082729, 4509082728, 4509082727, 4509082726, 4509082725, 4509082724, 4509082723, 535370802, 4509082722, 4509082721, 4509082720, 4509082719, 4509082718, 4509082717, 4509082716, 4509082715, 4509082714, 4509082713, 4509082712, 4509082711, 4509082710, 4509082709, 4509082708, 4509082707, 4509082706, 4509082705, 4509082704, 4509082703, 4509082702, 4509082701, 1440890413, 4509082700, 4509082699, 4509082698, 4509082697, 4509082696, 4509082695, 4509082736]",government,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,42809938,"POLYGON ((13.3220057 52.5156511, 13.3218498 52.5154704, 13.3217986 52.5154111, 13.3221473 52.5152997, 13.3223543 52.5155398, 13.3220057 52.5156511))",,,,,,,,,,Observatorium,,,,"[535370836, 2522006791, 535370840, 535370842, 535370846, 535370836]",government,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,42809939,"POLYGON ((13.3217529 52.5159511, 13.3223459 52.5157543, 13.3226191 52.5160591, 13.3220262 52.5162559, 13.3220194 52.516251, 13.3218865 52.5160975, 13.3217529 52.5159511))",,,,,,,,,,Emil-Warburg-Bau,,,,"[535370851, 535370872, 535370878, 8513440511, 535370882, 590461791, 535370851]",government,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,43018425,"POLYGON ((13.3837567 52.5238331, 13.3837073 52.5239068, 13.3838021 52.5239303, 13.3838202 52.5239034, 13.3839716 52.523941, 13.3838907 52.5240617, 13.3834461 52.5239512, 13.3834345 52.5239483, 13.3835468 52.523781, 13.3837567 52.5238331))",Berlin,DE,26,10117,Albrechtstraße,Mitte,outdoor,,,Botschaft der Ukraine,,,,"[538873379, 1202223405, 1202223531, 538873380, 538873381, 538873382, 1446334139, 538873383, 538873384, 538873379]",government,,,,,,,,,,,,,,Embassy of the Ukraine,,Ambassade d'Ukraine,,,diplomatic,,,,,09011172,https://www.mfa.gov.ua/germany/,Q821586,de:Ukrainische Botschaft in Berlin,,,,,,,,,,,,UA,embassy,yes,,Посольство Украины,Mo-Fr 08:30-13:00,,,,,,,,,,,,,,,,,DE,,,Посольство України,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,43041500,"POLYGON ((13.3862877 52.5269489, 13.3857704 52.5268948, 13.3857693 52.526901, 13.3856676 52.5268901, 13.3856798 52.5268418, 13.3857776 52.5268522, 13.3857987 52.5267812, 13.3863312 52.5268382, 13.3863237 52.5268643, 13.3864222 52.526875, 13.3863954 52.5269686, 13.3862856 52.5269567, 13.3862877 52.5269489))",Berlin,DE,30,10115,Hannoversche Straße,Mitte,,,Geoportal Berlin / Hausumringe,,,,,"[4193828858, 2310160722, 539186277, 4193828856, 4193828845, 4193828846, 4193828842, 4193828844, 4193828850, 4193828853, 4193828860, 4193828859, 4193828858]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,43041502,"POLYGON ((13.3859863 52.5266822, 13.3859711 52.5266806, 13.3859886 52.5266196, 13.3858322 52.5266031, 13.3858397 52.5265772, 13.3859961 52.5265936, 13.3860179 52.5265173, 13.3860332 52.5265189, 13.3860359 52.5265096, 13.3863036 52.5265382, 13.386301 52.5265475, 13.3863162 52.5265491, 13.3862801 52.5266749, 13.3862874 52.5266756, 13.3862877 52.5266744, 13.3863182 52.5266776, 13.3863126 52.5266982, 13.3862819 52.5266949, 13.3862823 52.5266936, 13.386275 52.5266928, 13.3862693 52.5267124, 13.3862541 52.5267108, 13.3862514 52.5267201, 13.3859837 52.5266915, 13.3859863 52.5266822))",,,,,,,,,Geoportal Berlin / Hausumringe,,,,,"[539186295, 4193828829, 4193828823, 4193828819, 4193828815, 4193828818, 4193828801, 539186294, 4193828800, 4193828803, 539186293, 4193828812, 4193828826, 4193828827, 4193828825, 4193828828, 4193828835, 4193828834, 4193828833, 4193828832, 4193828836, 539186292, 4193828837, 4193828831, 539186295]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,43045212,"POLYGON ((13.3631761 52.5294758, 13.3632297 52.529412, 13.3632076 52.529405, 13.3632252 52.5293845, 13.3632471 52.5293913, 13.363254 52.5293831, 13.3632712 52.5293627, 13.3633663 52.5292496, 13.3635451 52.5293061, 13.363569 52.5293136, 13.3634581 52.5294447, 13.3634297 52.5294783, 13.3634362 52.5294803, 13.3634357 52.5294808, 13.3634411 52.5294807, 13.3634465 52.5294812, 13.3634517 52.5294823, 13.3634568 52.5294841, 13.3634613 52.5294865, 13.3634648 52.5294894, 13.3634674 52.5294926, 13.3634688 52.5294961, 13.3634898 52.5294945, 13.3634905 52.5295003, 13.3634895 52.529506, 13.3634866 52.5295116, 13.3634822 52.5295167, 13.3634762 52.5295212, 13.363469 52.529525, 13.3634607 52.5295279, 13.3634517 52.5295298, 13.3634423 52.5295306, 13.3634328 52.5295304, 13.3634235 52.5295291, 13.3634148 52.5295267, 13.363399 52.5295467, 13.3631761 52.5294758))",,,,,,,,,Geoportal Berlin / ALKIS,,,,,"[4234693777, 4234693774, 4234693773, 4234693771, 4234693772, 673030700, 539246563, 4234693767, 4234693770, 539246201, 1918704598, 4234693778, 4234693779, 4234693780, 539246202, 4234693781, 4234693782, 673030699, 1945650071, 1918704599, 4234693783, 4234693784, 1918704601, 4234693785, 1918704603, 4234693786, 4234693787, 1918704605, 4234693789, 4234693791, 1918704607, 4234693793, 1918704609, 4234693792, 1214994895, 4234693794, 4234693777]",government,,,,flat,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,43077933,"POLYGON ((13.3591712 52.4483893, 13.3596972 52.4485856, 13.3598566 52.4484269, 13.3593307 52.4482306, 13.3591712 52.4483893))",Berlin,,115,12169,Steglitzer Damm,,,,,Bundeseisenbahnvermögen,,,,"[539677087, 539677135, 539677162, 539677098, 539677087]",government,,,,flat,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,43233516,"POLYGON ((13.3837564 52.5142237, 13.3839176 52.5142561, 13.3839201 52.5142486, 13.3844316 52.514308, 13.3844292 52.5143151, 13.384606 52.5143365, 13.3846108 52.5143364, 13.3846154 52.5143352, 13.3846194 52.5143332, 13.3846222 52.5143304, 13.3846525 52.5142385, 13.384668 52.5142394, 13.384684 52.5141888, 13.3846968 52.5141471, 13.3846844 52.5141428, 13.384703 52.5140775, 13.384734 52.5139944, 13.384742 52.5139954, 13.3847524 52.5139668, 13.3847628 52.5139381, 13.384751 52.5139371, 13.3847991 52.5138375, 13.3847149 52.5138184, 13.384618 52.5137966, 13.3846002 52.5137927, 13.3845593 52.5138672, 13.3845808 52.5138732, 13.3845709 52.5138925, 13.3843166 52.5138369, 13.3842774 52.5139039, 13.3844728 52.513944, 13.3843821 52.5141675, 13.3841116 52.5141339, 13.3841198 52.5141078, 13.3841164 52.5141077, 13.384173 52.5139847, 13.3840643 52.513962, 13.3839949 52.514097, 13.3838406 52.5140676, 13.3837564 52.5142237))",Berlin,DE,39-42,10117,Mauerstraße,Mitte,,,,Bundesamt für Verbraucherschutz und Lebensmittelsicherheit Berlin-Mitte,,,,"[542489993, 3380069029, 3380069028, 3380069032, 3380069033, 3380069037, 3380069036, 3380069035, 3380069034, 542490001, 3380069026, 3380069027, 542491214, 3380069025, 3380069024, 3380069020, 3380069018, 3380069019, 542491220, 3380069017, 3380069016, 542490007, 473114510, 542490014, 3380069008, 3380069012, 3380069013, 542490039, 542490046, 542490051, 542490058, 542490061, 3380069023, 3380069021, 542490064, 542490070, 542490079, 542490084, 542490087, 542489993]",government,,,Bundesrepublik Deutschland,,,,,yes,,,,,,,,,,,government,,,,,,https://www.bvl.bund.de,Q18124763,de:Bundesamt für Verbraucherschutz und Lebensmittelsicherheit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,43350503,"POLYGON ((13.3854591 52.5122225, 13.3855366 52.5120879, 13.3857318 52.5121242, 13.385573 52.5124103, 13.3853728 52.5123693, 13.3854591 52.5122225))",Berlin,DE,64,10117,Mohrenstraße,Mitte,,yes,,Vertretung des Freistaats Thüringen beim Bund,,,,"[545126152, 1604631714, 545126121, 545126116, 545126156, 545126152]",government,,,,,,,6,,,,,,Vertretung des Freistaats Thüringen beim Bund,Representative Office of Thuringia,,Représentation de Thuringe,,,diplomatic,,,,+49 30 20345-0,,https://www.thueringen.de/de/tsk/tskb/hintergrund/,,de:Vertretung des Freistaates Thüringen beim Bund,,,,,,,,,,,,DE-TH,liaison,,,представительство Тюрингии,,,Landesvertretung Thüringen,,,,,,,,,yes,,,,,,DE,,,,subnational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,46261287,"POLYGON ((13.321082 52.5163677, 13.3212056 52.5165115, 13.3214388 52.5164372, 13.3213152 52.5162934, 13.3212395 52.5163175, 13.3212304 52.5163069, 13.3211532 52.5163315, 13.3211624 52.5163422, 13.321082 52.5163677))",,,,,,,,,,Chemie Gebäude,,,,"[590461799, 590461802, 590461805, 590461807, 8513440505, 8513440503, 8513440504, 8513440506, 590461799]",government,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,46261288,"POLYGON ((13.3213152 52.5162934, 13.3214 52.516266, 13.3213955 52.5162607, 13.3217381 52.5161509, 13.3217342 52.5161463, 13.3218865 52.5160975, 13.3220194 52.516251, 13.3214388 52.5164372, 13.3213152 52.5162934))",,,,,,,,,,Maschinenhaus,,,,"[590461807, 8513440507, 8513440510, 8513440509, 8513440508, 590461791, 535370882, 590461805, 590461807]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52737606,"POLYGON ((13.3015561 52.4635939, 13.3016131 52.463549, 13.3017485 52.4634422, 13.3018068 52.4633963, 13.3016957 52.4633479, 13.3016797 52.4633459, 13.3016649 52.4633457, 13.3016501 52.4633496, 13.3016377 52.463355, 13.3016296 52.4633641, 13.3016294 52.4633755, 13.3016305 52.4633845, 13.3016394 52.4633921, 13.3016069 52.4634165, 13.3015441 52.4633869, 13.3014722 52.4634436, 13.3015346 52.463473, 13.3015085 52.4634936, 13.3014932 52.4634903, 13.3014779 52.4634902, 13.3014597 52.4634954, 13.3014459 52.4635036, 13.3014376 52.4635148, 13.3014382 52.4635275, 13.3014414 52.4635365, 13.301449 52.4635435, 13.3015561 52.4635939))",,,,,,,,,,Botschaft der Republik Äquatorialguinea,,,,"[669265534, 669265571, 669265572, 669265536, 669265537, 1205487434, 1205487107, 1205487814, 1205487092, 1205488052, 1205487826, 1205487332, 1205488185, 1205487223, 1205487361, 1205487711, 1205488059, 669265538, 1205487151, 669265539, 1205488209, 1205487117, 1205487959, 669265540, 1205487494, 1205487252, 669265534]",government,,,,,,,,,,,,,,Embassy of the Republic of Equatorial Guinea,Embajada de la República de Guinea Ecuatorial,Ambassade de Guinée Équatoriale,,,diplomatic,,,,,,,,,,,,,,,,,,,,GQ,embassy,yes,,,"Mo 09:30-13:00; Tu,We 09:00-13:00; Th,Fr 12:00-15:00",,,,,,,,,,,,,,,,,,,,,,http://www.botschaft-aequatorialguinea.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53785928,"POLYGON ((13.3736363 52.5294651, 13.3735208 52.5295815, 13.3737559 52.5296639, 13.3738606 52.5295517, 13.3736363 52.5294651))",,,,,,,,,,,,,,"[678978364, 678978374, 678978388, 317461473, 678978364]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53785933,"POLYGON ((13.3741862 52.5298142, 13.3741454 52.5298547, 13.3742097 52.5298786, 13.3742017 52.5298865, 13.3742732 52.5299132, 13.3742818 52.5299047, 13.3743165 52.5299176, 13.3743566 52.5298776, 13.3741862 52.5298142))",,,,,,,,,,Pforte,,,,"[678978360, 678978385, 8880101230, 8880101231, 8880101229, 8880101228, 678978352, 678978396, 678978360]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53786390,"POLYGON ((13.3730314 52.529081, 13.373075 52.5290383, 13.3733727 52.5291484, 13.3733291 52.5291912, 13.3730314 52.529081))",,,,,,,,,,,,,,"[678981303, 678981302, 678981304, 678981301, 678981303]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,69971319,"POLYGON ((13.2842788 52.445165, 13.2844 52.4450483, 13.2847669 52.44519, 13.2845862 52.4453639, 13.2846232 52.4453782, 13.2845405 52.4454578, 13.2844039 52.445405, 13.2845461 52.4452682, 13.2842788 52.445165))",,,,,,,,,,,,,,"[836099414, 836099378, 836099175, 836099440, 836099404, 836099344, 836099216, 836099462, 836099414]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,76237514,"POLYGON ((13.2841086 52.490997, 13.2839297 52.4908919, 13.2837633 52.4909968, 13.2839422 52.491102, 13.2841086 52.490997))",Berlin,DE,2A,14193,Bismarckallee,Grunewald,,,,Botschaft von Laos,,,,"[899398502, 899398648, 899398997, 899398642, 899398502]",government,,,,,,,,,,,,,,Embassy of Laos,,Ambassade du Laos,,,diplomatic,,,,,,http://www.laos-botschaft.de/,Q23786683,de:Laotische Botschaft in Berlin,,,,,,,,,,,,LA,embassy,yes,,,"Mo-Fr 09:00-12:00,14:00-17:00",,,,,,,,,,,,,,,,,,,,,,,ສະຖານທູດຂອງສ. ປ. ປ. ລາວ,Botschaft der Demokratischen Volksrepublik Laos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,78061449,"POLYGON ((13.2830507 52.4759264, 13.2830361 52.4759362, 13.2830227 52.4759289, 13.283019 52.4759292, 13.283015 52.4759292, 13.2830109 52.4759288, 13.2830067 52.4759279, 13.2830027 52.4759265, 13.282999 52.4759248, 13.2829958 52.4759227, 13.2829931 52.4759204, 13.2829911 52.4759179, 13.2829899 52.4759154, 13.2829895 52.4759129, 13.2829881 52.4759099, 13.2829045 52.4758636, 13.2829356 52.4758425, 13.2829219 52.475835, 13.2829193 52.4758241, 13.2829351 52.4758119, 13.2829568 52.4758112, 13.2829636 52.475815, 13.2830129 52.4757808, 13.2830116 52.475777, 13.283011 52.4757733, 13.2830116 52.4757696, 13.2830134 52.475766, 13.2830164 52.4757627, 13.2830203 52.4757598, 13.283025 52.4757574, 13.2830305 52.4757556, 13.2830364 52.4757545, 13.2830425 52.4757541, 13.2830485 52.4757544, 13.2830544 52.4757554, 13.2830599 52.4757567, 13.2831055 52.4757271, 13.2831138 52.4757316, 13.2831185 52.4757297, 13.2831258 52.4757357, 13.2831337 52.4757538, 13.2831645 52.4757504, 13.2831892 52.4757647, 13.283191 52.4757706, 13.2831822 52.4757767, 13.2831896 52.475781, 13.2831703 52.4757935, 13.283223 52.4758238, 13.2831908 52.4758447, 13.2832001 52.4758495, 13.283204 52.4758569, 13.2832 52.4758646, 13.2831912 52.4758691, 13.2831769 52.4758708, 13.2830761 52.4759403, 13.2830507 52.4759264))",,,,,,,,,,Palästinensische Mission,,,,"[5314708909, 5314708908, 5314708907, 5314708906, 5314708905, 5314708904, 5314708903, 5314708902, 5314708901, 5314708900, 5314708899, 5314708898, 5314708897, 5314708896, 5314708895, 5314708894, 5314708893, 5314708892, 5314708891, 5314708890, 5314708889, 5314708888, 5314708887, 5314708886, 5314708885, 5314708884, 5314708883, 5314708882, 5314708881, 5314708880, 5314708879, 5314708878, 5314708877, 5314708876, 5314708875, 5314708874, 5314708873, 5314708872, 5314708871, 5314708870, 5314708869, 5314708868, 5314708867, 5314708866, 5314708865, 5314708864, 5314708863, 5314708862, 5314708861, 5314708860, 5314708859, 5314708858, 5314708857, 5314708856, 5314708855, 5314708909]",government,,,,,,,,,,,,,,Embassy of the State of Palestine,,Ambassade de Palestine,,,diplomatic,,,,,,https://palaestina.org/,Q29448234,en:Embassy of the State of Palestine in Germany,,,,,,,,,,,,PS,embassy,mission,,,"Mo,Tu,Th,Fr 10:00-14:00",,,,,,,,,,,,,,,,,,,,,,,,,سفارة دولة فلسطين,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,85248050,"POLYGON ((13.3663202 52.5216865, 13.3664315 52.5217451, 13.3660983 52.5219775, 13.366255 52.5220715, 13.3660811 52.5221805, 13.3660221 52.5221408, 13.3660048 52.5221292, 13.3659875 52.5221175, 13.3658248 52.5220178, 13.3658379 52.5220086, 13.3663202 52.5216865))",Berlin,DE,145,10557,Alt-Moabit,Moabit,,,,,Geoportal Berlin / Hauskoordinaten,,,"[2338638711, 2395324593, 2395324618, 988558165, 988558241, 3439425347, 988558147, 3439425345, 10078394318, 2338638716, 2338638711]",government,#e1a990,,,hipped,,,5,,,,,,,,,,,,,,,,,,,Q107208455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
