element_type,osmid,addr:city,addr:country,addr:postcode,addr:street,addr:suburb,amenity,cuisine,email,name,opening_hours,outdoor_seating,phone,toilets:wheelchair,website,wheelchair,geometry,addr:housenumber,contact:website,opening_hours:kitchen,website:menu,opening_hours:covid19,wheelchair:description,contact:facebook,contact:phone,level,note,diet:vegan,indoor_seating,diet:vegetarian,smoking,addr:place,internet_access,check_date:opening_hours,fax,smoking:outside,brand,brand:wikidata,brand:wikipedia,operator,contact:email,contact:fax,entrance,image,wikidata,wikimedia_commons,wikipedia,payment:mastercard,payment:visa,name:en,check_date,lunch:specials,internet_access:fee,takeaway,opening_hours:signed,payment:credit_cards,payment:debit_cards,lunch,self_service,capacity,contact:yelp,addr:housenumber2,addr:street2,source,old_name,ref:vatin,description,type,contact:instagram,contact:tripadvisor,diet:gluten_free,note:covid19,alt_name,note:opening_hours,delivery,reservation,start_date,fixme,microbrewery,source:addr:place,bar,facebook,payment:cards,payment:cash,tripadvisor,payment:maestro,access:covid19,delivery:covid19,drive_through:covid19,takeaway:covid19,diet:kosher,beer_garden,opening_hours:winter,biergarten,tourism,official_name,payment:electronic_purses,air_conditioning,addr:housename,toilets,surveillance,payment:account_cards,payment:girocard,diet:halal,contact:phone:office,contact:phone:service,name:th,cocktails,drink:beer,drink:liquor,drink:wine,drink:club-mate,drive_through,payment:alipay,payment:giropay,payment:sofortüberweisung,ice_cream_counter,brewery,note:de,source:opening_hours,diet:non-vegetarian,created_by,name:fa,short_name,owner,disused:amenity,payment:american_express,toilets:access,branch,food,addr:city:fa,breakfast,not:brand:wikidata,dog,drive_in,organic,contact:mobile,payment:contactless,toilets:disposal,seating,url,award:michelin,delivery:website,delivery:partner,diet:pescetarian,diet:meat,addr:inclusion,payment:apple_pay,payment:diners_club,survey:date,highchair,name:zh,internet_access:ssid,payment:app,menu:url,internet_access:operator,ref,payment:cheque,payment:coins,payment:cryptocurrencies,opening_hours:checkin,operator:type,check_date:website,disused:website,note:website,name:ar,lastcheck,opening_hours:shop,shop,layer,toilets:female,toilets:male,toilets:position,name:de,craft,was:name,changing_table,name:ru,dogs,gay,gay:men,shisha,ele,stars,sport,contact:bookatable,addr:floor,description:payment:de,description:payment:en,source:amenity,phone:mobile,description:covid19,breakfast:brunch,access,note:access,wheelchair:description:de,check_date:diet:vegetarian,mapillary,sushi,payment:notes,payment:telephone_cards,opening_hours:cantina,opening_hours:restaurant,name:ja,postal_addr:city,postal_addr:postcode,postal_addr:street,payment:others,ice_cream,contact:webcam,pay_tv:sky,frozen_yogurt,blind:audio:de,blind:website:de,cafe,opening_hours:url,designation,disused:name,disused:cuisine,indoor,smokefree,smoking_hours,phone:office,roof:shape,terrace,construction:amenity,cuisine:sushi,drink:coffee,drink:gin,drink:juice,drink:soft_drink,drink:sparkling_wine,drink:tea,drink:vodka,drink:water,wheelchair:description:en,check_date:diet:vegan,contact:wechat,opening_date,diet:healthy,diet:local,diet:organic,phone_1,restaurant,currency:BCH,catering,cuisine_1,barrier,loc_name,dinner,atm,stroller,toilets:level,last_checked,mobile,diet:ayurvedic,concert_location,capacity:outdoors,currency:EUR,lunch:menu,check_date:currency:XBT,currency:XBT,payment:lightning,payment:onchain,diet:lacto_vegetarian,diet:ovo_vegetarian,dance:style,leisure,contact:foursquare,diet:fish,payment:credit_card,payment:discover_card,contact:whatsapp,name:es,instagram,note:en,wheelchair:step_height,name:uk,live_music,name:it,payment:jcb,toilets:unisex,opening_hours:breakfast,opening_hours:lunch,drink:cocktail,capacity:outdoor_seating,origin,service:electricity,description:de,addr:district,currency:others,ref:etin,opening_hours:reception,service:bicycle:pump,diet:egg_free,diet:lactose_free,diet:nut_free,wine:region,cuisine:kebab,changing_table:fee,fast_food,min_age,payment:visa_debit,location,phone:reservation,diet:chicken,contact:website:menu,name:hi,nodes,building,heritage,heritage:operator,lda:criteria,ref:lda,building:levels,height,roof:colour,building:colour,roof:levels,heritage:website,drink:hot_chocolate,drink:milk,roof:material,building:part,roof:orientation,seamark:hulk:category,seamark:type,building:material,building:start_date,room,landuse,website:en,ways
node,6574205424,Berlin,,10437,Hiddenseer Straße,,restaurant,international,kontakt@kochkraft.com,Kochkraft,Tu-Fr 12:00-20:00,,+49 176 22835818,,https://www.kochkraft.com,limited,POINT (13.4254403 52.542377),13,,,,,,,,,,yes,,yes,,,,2021-01-02,,,,,,,,,,,,,,,,,2023-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6574485863,,,,,,restaurant,,,Pizza Palast,,,,,,,POINT (13.3488717 52.5244893),,,,,,,,,,,,,,,,,2022-11-28,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6576517800,Berlin,DE,10117,Friedrichstraße,Mitte,restaurant,israeli,,Joseph,Mo-Fr 12:00-21:00; Sa-Su 13:00-21:00,yes,,,,limited,POINT (13.3875602 52.5259096),113,https://www.amanogroup.de/en/eat-and-drink/joseph/,,,,,,,,,yes,yes,yes,,,,,,,Amano Group,,,,info@josephberlin.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6581421555,Berlin,DE,12053,Flughafenstraße,Neukölln,restaurant,asian,,Wanna Eat,Tu-Su 17:00-22:00,,,,,,POINT (13.4301578 52.4813205),25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6588859241,,,,,,restaurant,,,Adana Grillhaus,,,,,,no,POINT (13.3075272 52.4991425),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6594385592,Berlin,DE,10829,Leberstraße,Schöneberg,restaurant,korean,,Gokan,"Mo-Fr 12:00-15:00,18:00-22:00; We off; Sa,Su 18:00-22:30",yes,,no,,yes,POINT (13.3616307 52.4851453),9,https://www.gokanberlin.de/,,,,,https://www.facebook.com/gokanberlin,+49 30 6391119,,,yes,yes,yes,outside,,,,,,,,,,info@gokanberlin.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/gokan_berlin/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 172 7217000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6596071258,Berlin,,10437,Stargarder Straße,,restaurant,italian,,Trancina,Mo-Fr 12:00-22:00; Sa 16:00-22:00; Su off,,+49 30 98399166,,,,POINT (13.4258771 52.5430018),39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6596177155,,,,,,restaurant,indian,,Swadesh,,,,,,,POINT (13.3544844 52.4983535),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6609910479,Berlin,,10243,Straße der Pariser Kommune,,restaurant,,,Sushi & more,"Mo-Fr 10:30-21:00; Sa,Su 12:00-21:00",,,,,,POINT (13.4398985 52.5154085),29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6624818308,Berlin,,10967,Grimmstraße,,restaurant,regional,,Lausebengel,Mo-Fr 17:00-22:00; Sa-Su 16:00-22:00,yes,+49 151 18303905,,https://lausebengel.berlin/,no,POINT (13.4146128 52.4932506),21,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6632052287,Berlin,,10117,Unter den Linden,,restaurant,,,Little Green Rabbit,Mo-Su 08:00-20:00,yes,,,https://www.littlegreenrabbit.de/udl,yes,POINT (13.389083 52.5167071),21,,,,,,,,0,,yes,yes,yes,outside,,,,,,,,,,info@littlegreenrabbit.com,,,,,,,yes,yes,,,,,yes,,yes,,,,170,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6632255180,Berlin,DE,12459,An der Wuhlheide,Oberschöneweide,restaurant,asian,,Anna Kim,11:00-22:00,yes,+49 30 53211783,,https://www.ha-c-vietnamesiche-kueche-sushi-berlin.de/,,POINT (13.536034 52.4599201),150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-05,,,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6639881770,Berlin,DE,10623,Knesebeckstraße,Charlottenburg,restaurant,asian;sushi,,Tiger Club,"Mo-Sa 11:00-21:00; Su,PH off",yes,,,,limited,POINT (13.3233003 52.5099377),99,https://tiger-club-vegan-sushi.business.site/,,,,,,,,,only,yes,,,,,2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6645897785,,,,Hannah-Arendt-Straße,,restaurant,german,,Bavaria Berlin,,,,,,,POINT (13.3811156 52.5135954),3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6652178285,,,,,,restaurant,german,,Waldesgrund,"We 16:00-22:00, Fr 16:00-23:00, Sa 12:00-21:00, Su 12:00-20:00",yes,,,https://www.kga-waldesgrund.de/,,POINT (13.4808418 52.4575147),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6658684294,Berlin,DE,10437,Kopenhagener Straße,Prenzlauer Berg,restaurant,pizza,,Pizzahütte,Mo-Su 08:00-22:00,,+49 30 55577584,,https://pizzahutte.business.site/,yes,POINT (13.407594 52.5493194),17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schland Hütte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6665437536,,,,,,restaurant,,,Stadtsalat,"Mo-Fr 11:30-20:00; Sa, Su 12:30-20:00",yes,,,,limited,POINT (13.3875986 52.5257754),,,,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,yes,yes,,2023-02-19,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6665721748,Berlin,DE,10969,Friedrichstraße,Kreuzberg,restaurant,,,Café Nullpunkt,"Mo-We 11:30-15:00; Th,Fr 11:30-15:00,18:00-22:00; Su 10:00-15:00",,,yes,,yes,POINT (13.3929014 52.5034178),23b,https://cafenullpunkt.com/,,,,,https://www.facebook.com/cafenullpunkt/,+49 30 84710923,,,yes,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6689118935,Berlin,DE,14059,Danckelmannstraße,Charlottenburg,restaurant,steak_house,,Cordoba,12:00-24:00,,,,,no,POINT (13.2900232 52.5175706),1,http://www.cordobarestaurant.de,,,,,,+49 30 33007028,,Geprüft am 27. Dez 2015,,,,,,,2023-02-23,,,,,,Ajdar Ajdari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6691404846,,,,,,restaurant,italian,,Alma Mia,Mo-Fr 12:00-23:30,,,,https://alma-mia.com,,POINT (13.3092106 52.5026938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6691677966,Berlin,DE,13347,Reinickendorfer Straße,Wedding,restaurant,kebab,,Dar4,11:00-23:00,yes,,,,no,POINT (13.3689391 52.5476478),95,,,,,Rampe vorhanden,,,0,,yes,yes,yes,no,,,,,,,,,,,,,,,,,,,,2022-10-30,,no,yes,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6691684363,Berlin,,12051,Emser Straße,,restaurant,korean,,Ogam,12:30-20:30,,,,,,POINT (13.4296284 52.4684443),40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6697232040,,,,,,restaurant,turkish,,Örnek,,,,,,,POINT (13.3030365 52.5059562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6700635987,,,10823,Akazienstraße,,restaurant,mexican,,Que Pasa,Mo-Su 17:00-18:00+,yes,,,,yes,POINT (13.3544244 52.4875376),24,http://quepasa-berlin.de/,,,,,,+49 30 76798670,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6705038985,Berlin,,10117,Mohrenstraße,,restaurant,russian,,Café 4YOU,Mo-Fr 11:00-18:00; Sa 12:00-17:00,yes,+49 30 48825509,,http://www.cafe4you-berlin.de,,POINT (13.3885337 52.5118879),12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE3423201306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6706708817,Berlin,DE,10969,Zimmerstraße,,restaurant,asian;vietnamese,,Babami,Mo-Su 11:30-22:30,yes,,,https://babami.de/,yes,POINT (13.3916108 52.5076191),23,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 174 4631157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6707387950,,,,,,restaurant,,,Intermezzo,,,,,,yes,POINT (13.3866473 52.5129491),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6708096379,,,,,,restaurant,nepalese,,Holy Everest,"Tu,Th,Su 12:00-23:00, Fr,Sa 12:00-24:00",,,,,yes,POINT (13.4036259 52.5469486),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
