element_type,osmid,access,amenity,capacity,fee,name,opening_hours,phone,website,wheelchair,geometry,level,brand,brand:wikidata,brand:wikipedia,check_date:opening_hours,shop,operator,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,source,addr:suburb,building:levels,check_date,disused:name,disused:shop,contact:email,contact:phone,contact:website,opening_hours:covid19,toilets:wheelchair,office,url,craft,cuisine,diet:vegetarian,indoor_seating,outdoor_seating,email,payment:coins,payment:girocard,payment:mastercard,payment:notes,payment:visa,second_hand,opening_hours:signed,note,supervised,internet_access,name:de,name:en,branch,description,ref,clothes,alt_name,payment:american_express,wheelchair:description:de,inscription,wikidata,wikipedia,nodes,building,roof:levels,start_date,old_name,roof:colour,roof:shape,toilets,loc_name,opening_hours:lastcheck,nohousenumber,fax,fixme,phone:check_date,roof:material,architect,source:date,building:levels:underground,smoking,abandoned:amenity,drink:club-mate,payment:cash,payment:credit_cards,source:roof:shape,building:colour,religion,compressed_air,contact:facebook,delivery:covid19,takeaway:covid19,zero_waste,shop:1996-04--2015-05-13,diet:gluten_free,architect:wikidata,official_name,payment:diners_club,payment:jcb,payment:others,roof:orientation,building:reg_name,addr:housename,disused:amenity,short_name,addr:district,addr:province,addr:subdistrict,image,roof:note,payment:debit_cards,contact:fax,height,smoking:outside,ref:vatin,bicycle_parking,covered,noaddress,service:bicycle:rental,service:bicycle:repair,drive_through,takeaway,source:name,layer,last_checked,architect:website,construction:start_date,owner,building:material,organic,tenant,healthcare,healthcare:speciality,temporary,ways,type,dog
way,26737236,,,,,,,,,,"POLYGON ((9.1396433 48.7676669, 9.1398145 48.7676929, 9.1399072 48.7674382, 9.1397324 48.7674123, 9.1396433 48.7676669))",,,,,,,,Stuttgart,DE,13,70197,Dantestraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[293261316, 293261318, 293261320, 293261322, 293261316]",retail,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26737243,,,,,ACE Hübl,,,,,"POLYGON ((9.1393327 48.7673764, 9.139618 48.7674212, 9.139533 48.7676344, 9.1392435 48.7675886, 9.1393327 48.7673764))",,,,,,,,Stuttgart,DE,15,70197,Dantestraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[293261432, 293261433, 293261434, 293261435, 293261432]",retail,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26737500,,,,,Sanitär Wahl GmbH,,,,,"POLYGON ((9.1393298 48.7682761, 9.1394631 48.7680609, 9.1401074 48.7682364, 9.1399745 48.768442, 9.1393298 48.7682761))",,,,,,,,Stuttgart,DE,23,70197,Unter dem Birkenkopf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[293263591, 293263592, 293263593, 293263594, 293263591]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26767247,,,,,,,,,,"POLYGON ((9.1672373 48.7285831, 9.1673582 48.7290144, 9.167473 48.7290056, 9.1674496 48.7289367, 9.1677053 48.7288705, 9.1676671 48.7288079, 9.167636 48.7288161, 9.1676111 48.7287698, 9.1674193 48.7288233, 9.1674224 48.7288356, 9.1673894 48.7288446, 9.1673169 48.7285765, 9.1672373 48.7285831))",,,,,,,,Stuttgart,DE,207,70567,Epplestraße,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[293597929, 293597545, 293597930, 293597070, 293597547, 293597072, 2912933711, 2912933710, 2912933712, 2912933713, 293597073, 293597074, 293597929]",retail,0,,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26767259,,,,,,,,,,"POLYGON ((9.1679131 48.7292923, 9.1677006 48.729349, 9.1676762 48.7293015, 9.1675503 48.7293245, 9.1675088 48.7291696, 9.1674049 48.7291719, 9.1674944 48.7295198, 9.1676046 48.7295084, 9.1675711 48.7293555, 9.1676125 48.7293455, 9.1676959 48.7295051, 9.1678635 48.7294634, 9.167846 48.7294284, 9.1680618 48.7293756, 9.1680181 48.7292944, 9.1679261 48.7293129, 9.1679131 48.7292923))",,,,,,,,Stuttgart,DE,205,70567,Epplestraße,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[773297472, 773297500, 773297580, 773297585, 293597122, 293597121, 293597109, 293597108, 773297511, 773297529, 773297522, 773297516, 773297560, 773297539, 2912933714, 2912933715, 773297472]",retail,,,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,27091663,,,,,,,,,,"POLYGON ((9.1763723 48.7681737, 9.1764134 48.768137, 9.1764196 48.76814, 9.1764842 48.7680825, 9.1764405 48.7680612, 9.1764537 48.7680487, 9.1763366 48.7679916, 9.1762171 48.768098, 9.1763723 48.7681737))",,,,,,,,Stuttgart,DE,3,70180,Mittelstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[297244838, 8908385600, 8908385599, 8908385598, 8908385601, 3324816558, 3324816554, 297244837, 297244838]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,27244549,,,,,,,,,,"POLYGON ((9.1763596 48.7672932, 9.1764728 48.7673484, 9.1765391 48.7672901, 9.1765869 48.767248, 9.1764728 48.7671917, 9.1763947 48.7672621, 9.1763596 48.7672932))",,,,,,,,Stuttgart,DE,10A,70180,Mittelstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[299007050, 299007052, 8908523606, 299007053, 299007054, 8908523596, 299007050]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,27260759,,,,,,,,,,"POLYGON ((9.1757834 48.7680995, 9.1757869 48.7681081, 9.1758069 48.7681045, 9.1758001 48.7680858, 9.1758322 48.7680562, 9.1759575 48.7681167, 9.1758495 48.7682145, 9.1758177 48.7682159, 9.1756776 48.7681482, 9.1757476 48.7680852, 9.1757498 48.7680833, 9.1757834 48.7680995))",,,,,,,,Stuttgart,DE,65,70180,Heusteigstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Entworfen und erbaut Chr. Behringer, Anno 1895",,,"[299219039, 8908385653, 8908385652, 8908385656, 8908385655, 299219149, 299219041, 8908385654, 299219150, 8908385651, 8908385657, 299219039]",retail,,1895,,,,,,,,,,,,Chr. Behringer,inscriction on the wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,27260761,,,,,,,,,,"POLYGON ((9.1759737 48.7678957, 9.1761191 48.7679678, 9.1759789 48.7680958, 9.1758468 48.7680318, 9.1758416 48.7680168, 9.1759578 48.7679109, 9.1759737 48.7678957))",,,,,,,,Stuttgart,DE,2,70180,Mittelstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896 CB,,,"[299219050, 299219152, 299219052, 8908385640, 299219153, 8908385629, 299219050]",retail,,1896,,,,,,,,,,,,,inscription on the wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,27260892,,,,,Blumen Locher,Mo-Fr 08:30-18:00; Sa 08:30-13:00,,,limited,"POLYGON ((9.1755644 48.7644886, 9.1755422 48.7645579, 9.175743 48.7645865, 9.1757847 48.7645166, 9.1756846 48.7645018, 9.175683 48.7645057, 9.1755644 48.7644886))",,,,,,florist,,Stuttgart,DE,5/1,70180,Filderstraße,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[299220112, 299220113, 299220114, 299220115, 8911497639, 8911497640, 299220112]",retail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28054554,,,,,,,,,,"POLYGON ((9.1587268 48.7722363, 9.1587171 48.7722327, 9.1586603 48.7723127, 9.1588976 48.7723885, 9.15895 48.772405, 9.1590107 48.7723248, 9.158814 48.7722638, 9.1587268 48.7722363))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[308052138, 8901125579, 308052140, 2919164694, 308052141, 308052139, 2919164674, 308052138]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28054668,,,,,,,,,,"POLYGON ((9.1586415 48.7730458, 9.1586763 48.7729977, 9.1587088 48.7730094, 9.1588595 48.7729799, 9.1588692 48.7729816, 9.1589181 48.7729734, 9.1589236 48.7729857, 9.159026 48.7730179, 9.1589917 48.7731033, 9.1589602 48.7731469, 9.1586415 48.7730458))",,,,,,,,Stuttgart,DE,59,70176,Ludwigstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[308053404, 2919077964, 2919077965, 8901125438, 8901125439, 8901125440, 308053389, 308053407, 8901125437, 308053409, 308053404]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28199527,,,,,,,,,yes,"POLYGON ((9.1671975 48.7727848, 9.1672447 48.7727213, 9.1671874 48.7726709, 9.1672398 48.7725975, 9.1670918 48.7725494, 9.1671724 48.7724431, 9.1671779 48.7724447, 9.1672327 48.7724639, 9.1672338 48.7724626, 9.1674208 48.772522, 9.1674373 48.7725007, 9.1675157 48.7725248, 9.1674936 48.772555, 9.1675118 48.7725604, 9.167435 48.7726716, 9.1674302 48.7726702, 9.1674056 48.7727019, 9.1674121 48.7727096, 9.1673284 48.7728222, 9.1673155 48.7728257, 9.1673062 48.7728283, 9.1672742 48.7728177, 9.1672523 48.7728105, 9.1671969 48.7727939, 9.1672023 48.7727866, 9.1671975 48.7727848))",,,,,,,Landesregierung Baden-Württemberg,Stuttgart,DE,158,70178,Silberburgstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschäftsstelle des Landesschülerbeirates Geschäftsstelle des Landeselternbeirates,,,,,,,,,"[2921068130, 309735877, 2921068115, 1312336872, 309735882, 1343655767, 8904618030, 8904618033, 8904618034, 1343655768, 1343655770, 1343655772, 2921068108, 309735875, 8904618041, 8904618040, 2921068119, 2921068120, 309735876, 7274535378, 8904618042, 7274535379, 7274535380, 8904618043, 8904618044, 2921068130]",retail,,,,,,,,,,,,,,,,1,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28200493,,,,,,,,,,"POLYGON ((9.1674313 48.7716692, 9.1673805 48.7716528, 9.1673164 48.7717392, 9.1673995 48.771766, 9.1673969 48.7717695, 9.1674327 48.7717811, 9.1674351 48.7717779, 9.1674629 48.7717868, 9.1674755 48.7717698, 9.1675047 48.7717792, 9.1674812 48.7718107, 9.1675185 48.7718228, 9.1675158 48.7718264, 9.1675511 48.7718378, 9.1675549 48.7718326, 9.1676926 48.771877, 9.1676908 48.7718795, 9.1677264 48.771891, 9.1677294 48.771887, 9.167763 48.7718979, 9.1677863 48.7718664, 9.1678172 48.7718764, 9.1677938 48.771908, 9.1678455 48.7719247, 9.1678429 48.7719282, 9.1678771 48.7719392, 9.1678805 48.7719346, 9.167925 48.771949, 9.1679305 48.7719598, 9.1679746 48.7719499, 9.1679677 48.7719358, 9.1680368 48.7718428, 9.1680034 48.7718321, 9.1680182 48.7718122, 9.1680479 48.7718217, 9.1680929 48.7717611, 9.1681224 48.7717214, 9.1679741 48.7716735, 9.167949 48.7717073, 9.1679115 48.771708, 9.1679195 48.7717471, 9.1679156 48.7717523, 9.1678782 48.7717529, 9.167886 48.7717923, 9.1678829 48.7717964, 9.1678462 48.7717948, 9.1678392 48.7718037, 9.1677874 48.7717872, 9.1677844 48.7717635, 9.1677456 48.7717657, 9.1677371 48.771771, 9.1676369 48.7717387, 9.1676366 48.7717158, 9.1675957 48.7717201, 9.167552 48.771706, 9.1675453 48.7716804, 9.1675065 48.7716826, 9.1675012 48.7716897, 9.1674805 48.771683, 9.1674809 48.7716601, 9.1674358 48.7716632, 9.1674313 48.7716692))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2921518722, 309743961, 309743954, 8917127328, 8917127326, 8917127325, 8917127327, 309743955, 309743956, 2921518748, 2921518755, 8917127336, 8917127330, 8917127329, 8917127335, 8917127334, 8917127332, 8917127331, 8917127333, 2921518767, 2921518763, 2921518765, 2921518770, 8917127340, 8917127339, 8917127338, 8917127341, 8917127337, 8917127324, 8917127323, 8917127342, 2921518761, 2921518759, 2921518756, 2921518758, 309743958, 2921518733, 309743959, 2921518727, 2921518728, 2921518738, 2921518741, 2921518742, 2921518749, 2921518751, 2921518752, 2921518754, 2921518750, 2921518743, 2921518744, 2921518747, 2921518737, 2921518731, 2921518732, 2921518735, 2921518730, 2921518724, 2921518726, 2921518725, 2921518719, 2921518720, 2921518722]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28639062,,,,,SchwabenGalerie,Mo-Sa 10:00-20:00,+49 711 78239133,https://www.schwabengalerie.com,yes,"POLYGON ((9.1079476 48.7305103, 9.1079842 48.7305104, 9.1079842 48.7305215, 9.1079837 48.7306512, 9.1078826 48.7306511, 9.1078811 48.731084, 9.1083069 48.7310846, 9.1083065 48.7311953, 9.1087566 48.731196, 9.1087568 48.731133, 9.1087575 48.7309303, 9.1086118 48.7309301, 9.1084314 48.7309298, 9.1084324 48.7306485, 9.1085704 48.7306488, 9.1087438 48.730649, 9.1087441 48.730577, 9.1087443 48.7305056, 9.1091487 48.7305062, 9.1095526 48.7305058, 9.1095527 48.7303411, 9.1095527 48.7300702, 9.109452 48.73007, 9.1093463 48.7300699, 9.1093497 48.7299368, 9.1091233 48.7299408, 9.108767 48.729947, 9.1085256 48.7299512, 9.1085245 48.7302508, 9.1085241 48.7303656, 9.108429 48.7303655, 9.1083213 48.7303653, 9.1083227 48.7299675, 9.1081007 48.7299672, 9.1078843 48.7299669, 9.1078826 48.7304461, 9.1079844 48.7304463, 9.1079843 48.7304795, 9.1079477 48.7304794, 9.1079476 48.7305103))",,,,,,mall,,Stuttgart,,7,70563,Schwabenplatz,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2466728288, 2466728289, 271230669, 315006089, 315006077, 315006043, 315006073, 315006061, 315006066, 546454568, 315006071, 2466728274, 315006075, 315006058, 2466728273, 315006054, 7833004340, 314762156, 2466728275, 314762155, 7832979553, 314762167, 7935766996, 314762153, 314762158, 556660398, 556660205, 314762152, 556660231, 314762154, 271230666, 315006102, 315006050, 556660171, 315006047, 315006079, 315006081, 2466728287, 2466728286, 2466728288]",retail,0,,,,flat,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28639065,,,,,SchwabenGalerie,Mo-Sa 10:00-20:00,+49 711 78239133,https://www.schwabengalerie.com,yes,"POLYGON ((9.1089434 48.7310625, 9.1089285 48.7310081, 9.1088491 48.7307172, 9.1093715 48.7306551, 9.1094658 48.7310005, 9.1089434 48.7310625))",,,,,,mall,,Stuttgart,DE,5,70563,Schwabenplatz,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[314762168, 8735523221, 314762170, 546454583, 314762169, 314762168]",retail,0,,,,flat,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28686402,,,,,,,,,,"POLYGON ((9.155538 48.7756098, 9.1557353 48.7756146, 9.1557317 48.7756727, 9.155724 48.7757956, 9.1557187 48.7758582, 9.155557 48.7758327, 9.1555415 48.7756506, 9.155538 48.7756098))",,,,,,,,Stuttgart,DE,93,70193,Schwabstraße,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2924532010, 2924532013, 9274993039, 878793593, 315906721, 297051632, 10271093312, 2924532010]",retail,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28753230,,,,,,,,,,"POLYGON ((9.1418446 48.7704632, 9.1415066 48.7702511, 9.1416917 48.7701309, 9.142027 48.7703465, 9.1418446 48.7704632))",,,,,,,Würth,Stuttgart,DE,2A,70197,Unter dem Birkenkopf,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[316136915, 316136916, 316136917, 316136918, 316136915]",retail,0,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28753259,,,,,Maywald Alber Karosserie und Lack,,,,,"POLYGON ((9.1419873 48.7701432, 9.1420604 48.7701863, 9.142027 48.7702074, 9.1421007 48.770258, 9.1421362 48.7702355, 9.1421889 48.7702717, 9.1424378 48.7701143, 9.1420816 48.7698697, 9.14198 48.7698414, 9.1419109 48.7698222, 9.1418786 48.769837, 9.1419239 48.7698722, 9.1419927 48.7699252, 9.1419816 48.7699303, 9.1420051 48.7699464, 9.1419025 48.7700075, 9.1419188 48.770018, 9.1419593 48.7700481, 9.1419463 48.7700563, 9.1420141 48.7701007, 9.1420348 48.7701127, 9.1419873 48.7701432))",,,,,,,,Stuttgart,DE,2,70197,Unter dem Birkenkopf,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[316137029, 9290885462, 9290885463, 9290885465, 9290885464, 2831250497, 316137030, 2831250496, 9290874204, 2831250495, 316137031, 9290874205, 2831250494, 2831251204, 2831251203, 316137032, 2831251202, 2831251201, 2831250500, 2831250499, 2831250498, 316137029]",retail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28830002,,,,,,,,,,"POLYGON ((9.1454917 48.7751695, 9.1454474 48.7752089, 9.1454198 48.7752587, 9.1454147 48.7753086, 9.1456546 48.7753169, 9.1456879 48.7752614, 9.1454917 48.7751695))",,,,,,,,Stuttgart,DE,2,70193,Herderstraße,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[316963207, 1658348793, 316963212, 316963211, 316963210, 316963209, 316963207]",retail,1,,,,quadruple_saltbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,30054843,,,,,,,,,,"POLYGON ((9.1537447 48.7764339, 9.153821 48.7764341, 9.1538214 48.7764495, 9.1538216 48.7765408, 9.1538174 48.7765429, 9.1538176 48.7765546, 9.153797 48.7765643, 9.1537942 48.7765624, 9.1537765 48.7765707, 9.1537005 48.7765445, 9.1536297 48.7765195, 9.1536724 48.7764669, 9.1537308 48.7764875, 9.1537441 48.7764725, 9.1537446 48.7764473, 9.1537447 48.7764339))",,,,,,,,Stuttgart,DE,121,70193,Forststraße,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9201856156, 9201856155, 6103698842, 9201856154, 9201856153, 9201856151, 9201856152, 331037716, 1049882664, 331037718, 9201856150, 9201856149, 1049882696, 331037721, 6103698843, 9201856156]",retail,1,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,30164236,,,,,,,,,,"POLYGON ((9.1300381 48.772965, 9.1300427 48.7728712, 9.1301143 48.7728728, 9.1301166 48.7728278, 9.1302826 48.7728314, 9.1302808 48.7728676, 9.1303594 48.7728693, 9.1303543 48.7729718, 9.1300903 48.7729661, 9.1300381 48.772965))",,,,,,,,Stuttgart,DE,21,70195,Lindpaintnerstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[332397111, 332397112, 332397114, 332397116, 332397117, 332397119, 332397120, 332397122, 9458796462, 332397111]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,31523765,,,,,,,,,,"POLYGON ((9.1459881 48.7682447, 9.1460243 48.7682709, 9.1462379 48.7684258, 9.1465455 48.7682415, 9.1462957 48.7680604, 9.1459881 48.7682447))",,,,,,,,Stuttgart,DE,134,70197,Rotenwaldstraße,Yahoo,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[352784109, 3927965358, 352784111, 1704678283, 1704678274, 352784109]",retail,0,,,,round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32595702,,,,,,,,,,"POLYGON ((9.1103128 48.7380794, 9.1105389 48.7382282, 9.1106797 48.7381351, 9.1106917 48.7381272, 9.1108308 48.7380353, 9.1106069 48.737888, 9.1106293 48.7378732, 9.1105857 48.7378445, 9.1105406 48.7378149, 9.1105183 48.7378297, 9.1102335 48.7376422, 9.1102527 48.7376294, 9.1102096 48.737601, 9.1101635 48.7375707, 9.1101413 48.7375854, 9.1099928 48.7374876, 9.1097761 48.7376308, 9.1097039 48.7376785, 9.109856 48.7377787, 9.1098326 48.7377941, 9.1099151 48.7378484, 9.1099385 48.7378329, 9.1102309 48.7380254, 9.1102089 48.73804, 9.1102908 48.7380939, 9.1103128 48.7380794))",,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2485283366, 366549703, 1045102615, 537656502, 366549702, 2485283320, 2485283315, 537656501, 2485283301, 2485283305, 2485283289, 2485283287, 537656499, 2485283281, 2485283283, 366549701, 1368926233, 366549700, 2485283293, 2485283299, 2485283309, 2485283307, 2485283355, 2485283359, 2485283368, 2485283366]",retail,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,33806358,,,,,,,,,,"POLYGON ((9.1769224 48.7781974, 9.1768854 48.7782115, 9.1768734 48.7781976, 9.176791 48.7781037, 9.1772049 48.7779414, 9.1772747 48.7779114, 9.1774078 48.7780591, 9.177358 48.7780794, 9.17736 48.778084, 9.1773609 48.7780884, 9.177357 48.7780935, 9.1773522 48.7780968, 9.1773438 48.7780991, 9.1773364 48.7780994, 9.1773292 48.7780981, 9.1773225 48.7780941, 9.1772143 48.7781377, 9.1772609 48.7781921, 9.1770846 48.7782627, 9.1769733 48.778232, 9.1769606 48.7782375, 9.1769224 48.7781974))",,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[387213282, 387213283, 1057852547, 387213284, 1057852799, 8905686151, 387213289, 8905686154, 8905686150, 8905686148, 8905686146, 8905686145, 8905686147, 8905686149, 8905686155, 387213291, 387213292, 1057851990, 8905686156, 8905686157, 387213293, 387213282]",retail,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,33956442,,,,,Aldi Süd,Mo-Sa 08:00-21:00; PH off,,http://aldi-sued.de/,yes,"POLYGON ((9.2377496 48.816576, 9.2383869 48.816924, 9.2381653 48.8171, 9.2375963 48.8167894, 9.2377439 48.8166722, 9.2376756 48.8166349, 9.2377496 48.816576))",,Aldi Süd,Q41171672,en:Aldi,2023-03-04,supermarket,ALDI GmbH & Co. KG,Stuttgart,DE,1,70374,Sophie-Tschorn-Straße,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[389035675, 389035676, 389035677, 389035678, 1161460472, 1161460365, 389035675]",retail,0,,,,flat,,Aldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,34160405,,,,,Mercedes-Benz Forum,,,https://www.mercedes-benz-stuttgart.de/content/deutschland/retail-plz7/niederlassung-stuttgart/de/desktop/home.html,,"POLYGON ((9.1756172 48.8181377, 9.1762903 48.817093, 9.1757668 48.8169467, 9.1756078 48.8171935, 9.175302 48.8176681, 9.1750937 48.8179915, 9.1756172 48.8181377))",,Mercedes-Benz,Q36008,,,car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[391852258, 391852259, 391852260, 3189977592, 3189977607, 391852261, 391852258]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,34314153,,pharmacy,,,Neugereut-Apotheke,,,,yes,"POLYGON ((9.2316485 48.8306912, 9.2318304 48.8305587, 9.2319118 48.8305031, 9.2319211 48.8304972, 9.2319437 48.8304829, 9.2319553 48.8304894, 9.231986 48.8305101, 9.2321251 48.830595, 9.2318431 48.8308032, 9.2318106 48.8307881, 9.2317579 48.8308295, 9.231609 48.8307368, 9.2316418 48.8307111, 9.2316485 48.8306912))",,,,,,,,Stuttgart,DE,8,70378,Flamingoweg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[393501686, 1561849315, 3003594508, 393501642, 393501640, 3003594506, 3020148198, 393501638, 1551987621, 393501691, 393501694, 393501695, 1551987566, 393501686]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,35610257,,,,,,,,,,"POLYGON ((9.1643526 48.7133431, 9.1644112 48.7133591, 9.1643859 48.7133995, 9.1649123 48.7135429, 9.1649472 48.7135333, 9.1649563 48.7135187, 9.1650178 48.7135354, 9.1651237 48.7133662, 9.1652263 48.7133942, 9.1652546 48.7133491, 9.1650307 48.7132881, 9.1643674 48.7131073, 9.1643397 48.7131516, 9.1643875 48.7131647, 9.1643661 48.713199, 9.1644316 48.7132168, 9.1643526 48.7133431))",,,,,,,,Stuttgart,DE,4,70567,Heigelinstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1833195481, 1833195488, 1833195492, 1833195498, 5163878184, 5163878185, 5163878186, 1833195490, 1833195486, 1833195484, 247388865, 90592387, 5163878188, 1833195477, 5163878187, 1833195479, 1833195481]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
