element_type,osmid,amenity,geometry,wheelchair,access,wheelchair:description,operator,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,level,email,fax,name,opening_hours,phone,shop,website,brand,nodes,brand:wikidata,brand:wikipedia,building,internet_access,short_name,toilets:wheelchair,alt_name,building:levels,roof:levels,check_date:opening_hours,cuisine,roof:shape,contact:phone,contact:website,old_name,toilets,takeaway,diet:vegan,diet:vegetarian,description,craft,disused:shop,name:ko,wikidata,changing_table,drink:club-mate,building:colour,building:levels:underground,building:material,height,roof:colour,roof:material,source,source:height,access:covid19,drive_through:covid19,opening_hours:covid19,heritage,heritage:operator,start_date,contact:facebook,contact:instagram,contact:mobile,clothes,motorcycle:clothes,motorcycle:parts,addr:suburb,building:min_level,layer,roof:height,architect,wikimedia_commons,wikipedia,noaddress,branch,contact:email,diet:halal,diet:kosher,contact:fax,healthcare,opening_hours:signed,nohousenumber,not:brand:wikidata,trade,check_date,disused:kiosk,disused:name,disused:opening_hours,outdoor_seating,reservation,smoking,note:building:levels,air_conditioning,currency:EUR,diet:gluten_free,diet:healthy,diet:lactose_free,diet:local,diet:meat,diet:mediterranean,diet:non-vegetarian,image,membership,payment:cash,payment:coins,payment:credit_cards,payment:debit_cards,payment:girocard,payment:maestro,payment:mastercard,payment:visa,ref:vatin,second_hand,stroller,cash_withdrawal,internet_access:fee,loc_name,name:de,opening_hours:url,self_checkout,breakfast,drive_through,ice_cream,indoor_seating,leisure,note,addr:housename,noname,ways,type
way,48453672,,"POLYGON ((8.7694308 50.1343861, 8.7693094 50.1344771, 8.7693208 50.1344828, 8.7692788 50.1345139, 8.7693372 50.1345458, 8.7693978 50.1345791, 8.7694341 50.1345984, 8.7695956 50.1344772, 8.7694308 50.1343861))",,,,,Frankfurt am Main,,585,60386,Hanauer Landstraße,,,,,,,,,,"[615563402, 10229632770, 10229632769, 615563421, 10229632767, 615563424, 615563435, 615563439, 615563402]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,48453675,,"POLYGON ((8.7688231 50.1341747, 8.7689199 50.134104, 8.7690382 50.1341706, 8.7689413 50.1342413, 8.7688231 50.1341747))",,,,,Frankfurt am Main,,575,60386,Hanauer Landstraße,,,,,,,,,,"[615563392, 615563389, 615563395, 615563387, 615563392]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,48466507,,"POLYGON ((8.7626916 50.1318408, 8.76292 50.1316088, 8.7629148 50.1316067, 8.7630066 50.1315134, 8.7625754 50.131339, 8.7624836 50.1314323, 8.7624792 50.1314305, 8.7618298 50.1320904, 8.761812 50.1320832, 8.761785 50.1321106, 8.7618041 50.1321183, 8.7618005 50.1321221, 8.7618052 50.132124, 8.761747 50.132183, 8.7621782 50.1323574, 8.7622328 50.1323019, 8.7639369 50.1329911, 8.7639392 50.1329888, 8.7639438 50.1329906, 8.7646196 50.1323041, 8.7646137 50.1323017, 8.7646173 50.132298, 8.7641152 50.132095, 8.7641121 50.1320982, 8.7641076 50.1320963, 8.7638843 50.1323232, 8.7626916 50.1318408))",yes,,,,Frankfurt am Main,,517-543,60386,Hanauer Landstraße,,,+49 69 21978813,Bauhaus,Mo-Sa 07:00-20:00,+49 69 2197880,doityourself,,Bauhaus,"[615846393, 10229663884, 10229663883, 615846399, 615846395, 1236286331, 10229663885, 10229663877, 10229663876, 10229663873, 10229663874, 10229663875, 10229663878, 615846404, 615846409, 392458344, 615846412, 615846407, 615846403, 615846417, 10229663879, 10229663880, 615846401, 10229663881, 10229663882, 615846416, 615846393]",Q672043,en:Bauhaus (company),retail,,,yes,,1,0,2022-11-04,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,48476905,,"POLYGON ((8.7560582 50.1289952, 8.7561449 50.1288782, 8.7562056 50.1288967, 8.7561189 50.1290137, 8.7560582 50.1289952))",,,,,,,491,,Hanauer Landstraße,,,,,,,,,,"[10229664081, 615966408, 615966407, 10229664080, 10229664081]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,48476910,,"POLYGON ((8.7575493 50.129305, 8.7575409 50.1293024, 8.7575898 50.1292397, 8.7576123 50.1292469, 8.7576242 50.1292317, 8.7576616 50.1292436, 8.7576496 50.129259, 8.7576926 50.1292728, 8.7576941 50.1292709, 8.7577494 50.1292886, 8.7577482 50.1292902, 8.7579914 50.1293682, 8.7579424 50.129431, 8.7579084 50.1294202, 8.7575493 50.129305))",,,,,,,501,,Hanauer Landstraße,,,,,,,,,,"[615966453, 10229664057, 615966415, 10229664051, 10229664050, 10229664049, 10229664055, 10229664054, 10229664053, 10229664052, 10229664056, 615966450, 10229664058, 615966451, 615966453]",,,retail,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,48476912,,"POLYGON ((8.7586191 50.1297078, 8.758491 50.1296664, 8.7585441 50.1295988, 8.7585476 50.1296, 8.7585455 50.1296027, 8.7586699 50.1296428, 8.7586191 50.1297078))",,,,,,,,,,,,,,,,,,,"[615966443, 615966446, 615966442, 10229664027, 10229664028, 615966445, 615966443]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,48515613,,"POLYGON ((8.7336225 50.1201877, 8.7336999 50.120225, 8.7337016 50.1202234, 8.7338713 50.1203036, 8.7339555 50.1203098, 8.7340336 50.1202881, 8.7340853 50.1202439, 8.7340953 50.1201888, 8.7340614 50.1201372, 8.7339924 50.1201043, 8.7339066 50.1200972, 8.7338276 50.1201204, 8.7337418 50.1200788, 8.7336882 50.1201239, 8.7336107 50.1201452, 8.7335867 50.1201659, 8.7336264 50.1201837, 8.7336225 50.1201877))",,,,,,,411,,Hanauer Landstraße,,,,,,,,,,"[616367893, 10254033248, 10254033247, 616367912, 616367915, 616367917, 616367922, 616367934, 616367937, 616367901, 616367906, 616367907, 616367860, 616367859, 616367887, 616367890, 10254033252, 616367893]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,48515617,,"POLYGON ((8.7336444 50.1199398, 8.7337165 50.1199732, 8.73375 50.1200248, 8.7337418 50.1200788, 8.7336882 50.1201239, 8.7336107 50.1201452, 8.7335867 50.1201659, 8.7336264 50.1201837, 8.7336225 50.1201877, 8.7335796 50.1202242, 8.7334092 50.1201428, 8.7334538 50.1201034, 8.7334214 50.1200562, 8.7334311 50.1200018, 8.7334835 50.1199562, 8.7335623 50.119933, 8.7336444 50.1199398))",,,,,Frankfurt am Main,,411,60314,Hanauer Landstraße,,,,,,,,,,"[616367831, 616367836, 10254033249, 616367860, 616367859, 616367887, 616367890, 10254033252, 616367893, 616367882, 616367885, 616367855, 616367819, 616367811, 616367814, 616367782, 616367831]",,,retail,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,48515643,,"POLYGON ((8.733583 50.1205073, 8.733722 50.1203859, 8.7341732 50.1205999, 8.7341433 50.1206257, 8.7341553 50.1206303, 8.7340447 50.120727, 8.7337226 50.1205732, 8.733583 50.1205073))",,,,,Frankfurt am Main,DE,417,60314,Hanauer Landstraße,,,,,,,,,,"[616368107, 616368105, 616368125, 10254033256, 10254033257, 616368106, 1086063534, 616368107]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,48515649,,"POLYGON ((8.7354884 50.1210223, 8.735538 50.1210427, 8.7356749 50.1210988, 8.7358008 50.1211507, 8.7358735 50.1210779, 8.7359887 50.1209626, 8.7356763 50.1208343, 8.7354884 50.1210223))",,,,,Frankfurt am Main,DE,421,60314,Hanauer Landstraße,,,,,,,,,,"[616368155, 616368156, 10254079211, 616368154, 10254079215, 616368127, 616368126, 616368155]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,48515653,,"POLYGON ((8.7361489 50.1211769, 8.7366714 50.1213914, 8.7367764 50.1212863, 8.7362539 50.1210718, 8.7361489 50.1211769))",,,,,Frankfurt am Main,DE,421,60314,Hanauer Landstraße,,,,,,,,,,"[616368149, 616368148, 616368150, 616368146, 616368149]",,,retail,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,48515664,,"POLYGON ((8.7423432 50.123653, 8.7421506 50.1235843, 8.7421515 50.1235832, 8.7421477 50.1235819, 8.7418682 50.1239041, 8.7418525 50.1238985, 8.7418019 50.1239568, 8.7418186 50.1239628, 8.7418095 50.1239733, 8.7416531 50.1241536, 8.7416591 50.1241557, 8.7419788 50.1242697, 8.7421946 50.1240231, 8.742241 50.1239679, 8.7422765 50.1239805, 8.7423032 50.1239498, 8.7422864 50.1239438, 8.7422963 50.1239324, 8.7422788 50.1239262, 8.7423105 50.1238896, 8.7423359 50.1238987, 8.7423714 50.1238578, 8.7424547 50.1238569, 8.7424559 50.1237607, 8.7425157 50.1236915, 8.742406 50.123652, 8.7423585 50.1236354, 8.7423432 50.123653))",limited,,,,Frankfurt am Main,DE,435,60314,Hanauer Landstraße,,,,,,,,,,"[616368268, 10254079368, 10254079367, 616368245, 10254079366, 10254079363, 10254079364, 10254079365, 10254079349, 616368259, 10254079350, 616368258, 10254079347, 10254079358, 10254079357, 10254079354, 10254079355, 10254079356, 10254079359, 10254079362, 10254079361, 10254079360, 10254079352, 10254079353, 616368270, 10743832543, 616368272, 616368268]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,49352472,,"POLYGON ((8.6839416 50.1142174, 8.6840822 50.1142262, 8.6841279 50.1142291, 8.6840943 50.1144343, 8.6839976 50.1144284, 8.6839078 50.1144229, 8.6839416 50.1142174))",,,,,Frankfurt am Main,DE,77,60313,Zeil,,,,,,,,,,"[2559986977, 10742324216, 842247442, 2547248775, 10742324215, 2559986978, 2559986977]",,,retail,,,,,8,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,49841578,,"POLYGON ((8.6835689 50.1147783, 8.683891 50.1148002, 8.6838599 50.1149825, 8.6838502 50.1150311, 8.6838136 50.1152341, 8.6838415 50.115236, 8.68383 50.115439, 8.6837706 50.1154369, 8.6837727 50.1154259, 8.6836985 50.1154244, 8.6836976 50.115442, 8.6835739 50.1154414, 8.6835746 50.1154238, 8.6834586 50.1154226, 8.683477 50.1152229, 8.683475 50.1152154, 8.6834909 50.1151169, 8.6835343 50.114848, 8.6835427 50.1148487, 8.6835513 50.1147857, 8.6835689 50.1147783))",,,,,Frankfurt am Main,DE,94,60313,Zeil,,,,,,,,,,"[633252548, 389972030, 9836908905, 9836908904, 9836908907, 9836908906, 633252546, 1853199468, 1853199452, 1853199446, 1853199474, 1853199466, 1853199412, 633252543, 9836908894, 9836908895, 10305210994, 9836908893, 9836908892, 1853199156, 633252548]",,,retail,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,50389590,,"POLYGON ((8.7589035 50.1317248, 8.7589737 50.1316154, 8.7590209 50.1316281, 8.7590246 50.1316241, 8.7590204 50.1316226, 8.7590828 50.1315507, 8.7596177 50.1317455, 8.7595938 50.1317832, 8.7595393 50.1318689, 8.7589492 50.1317678, 8.7589607 50.13174, 8.7589035 50.1317248))",,,,,Frankfurt am Main,DE,27,60386,Cassellastraße,,,,,,,,,,"[640268220, 640268206, 10230876365, 10230876366, 4664249642, 640266857, 640266902, 10230876362, 640266904, 640266897, 4664249641, 640268220]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,50659266,,"POLYGON ((8.5747715 50.0881301, 8.5749982 50.0880818, 8.5749557 50.0879998, 8.5750836 50.0879725, 8.5749596 50.087733, 8.5750061 50.0877231, 8.5749297 50.0875757, 8.5745287 50.0876612, 8.5747715 50.0881301))",yes,,,,Frankfurt am Main,DE,5,60529,Nürburgstraße,,,,ALDI Süd,Mo-Sa 08:00-21:00,,supermarket,,ALDI Süd,"[645081942, 645082049, 645082011, 645082015, 645082017, 645082004, 645081996, 645081872, 645081942]",Q41171672,en:Aldi,retail,,,,,1,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,50930479,,"POLYGON ((8.5956762 50.0957452, 8.5956782 50.0958964, 8.5956838 50.0963376, 8.5961187 50.0963353, 8.5961133 50.0959161, 8.596543 50.0959139, 8.5965408 50.0957407, 8.5956762 50.0957452))",,,,,Frankfurt am Main,,99,65933,Lärchenstraße,,,,,,,,,,"[1719589989, 649432683, 649432692, 649432695, 649432673, 649432675, 649432681, 1719589989]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,51930317,,"POLYGON ((8.747812 50.131896, 8.7477938 50.1319882, 8.7477902 50.1320065, 8.7476554 50.1319956, 8.7474926 50.1319823, 8.7475176 50.1318561, 8.7478152 50.1318803, 8.747812 50.131896))",,,,,,,,,,,,,,,,,,,"[662428341, 3845333909, 662428316, 3845341859, 662428314, 662428318, 10233529123, 662428341]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52274868,,"POLYGON ((8.670345 50.1149515, 8.6702184 50.1149958, 8.6702135 50.1149901, 8.6700616 50.1150433, 8.6699973 50.1149677, 8.6699951 50.1149685, 8.6699472 50.1149124, 8.6699415 50.1149144, 8.6699293 50.1149, 8.6699351 50.1148979, 8.6699189 50.1148789, 8.6699128 50.1148811, 8.6699009 50.1148671, 8.6699069 50.114865, 8.6698593 50.1148091, 8.6698617 50.1148082, 8.6697972 50.1147325, 8.6699479 50.1146797, 8.6699427 50.1146735, 8.6700704 50.1146288, 8.670158 50.1147317, 8.6701617 50.1147304, 8.6701642 50.1147334, 8.6701964 50.1147221, 8.6702154 50.1147444, 8.6702063 50.1147476, 8.6702182 50.1147616, 8.6702218 50.1147604, 8.670239 50.1147806, 8.6702541 50.1147983, 8.6702508 50.1147995, 8.6702623 50.1148131, 8.6702711 50.11481, 8.6702905 50.1148327, 8.6702581 50.1148441, 8.6702607 50.1148471, 8.6702572 50.1148484, 8.670345 50.1149515))",no,,,,Frankfurt am Main,,20,60325,Taunusanlage,,,,,,,,,,"[665268146, 9860747422, 9860747423, 665268135, 9860747420, 9860747419, 9860725315, 9860725310, 9860725311, 9860725316, 9860725314, 9860725312, 9860725313, 9860747417, 9860747418, 9860747421, 1033447521, 9860725296, 9860725297, 665268129, 9860725299, 9860725298, 3800893353, 3800893351, 9860725302, 9860725301, 9860725300, 9860725303, 8447158377, 9860725306, 9860725305, 9860725304, 9860725307, 3800893361, 9860725308, 9860725309, 3800893363, 665268146]",,,retail,,,,,5,,,,,,,,,,,,"Office building of the former Frankfurt insurance company Providentia. The building, based on classicism and baroque, shows a centering of the stone façade by means of an entrance projection between colossal columns and a portal crowned by putti",,,,,,,,,,,,,,,,,,4,LfDH,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52468430,,"POLYGON ((8.6236791 50.1291282, 8.6236629 50.1291125, 8.6236244 50.1290753, 8.6237403 50.1290261, 8.623795 50.129079, 8.6236791 50.1291282))",,,,,Frankfurt am Main,DE,45,60487,Am Fischstein,,,,,,,,,,"[667018991, 10542895246, 667018989, 667018988, 667018992, 667018991]",,,retail,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52518982,,"POLYGON ((8.621946 50.1205168, 8.6220463 50.1202471, 8.6221795 50.1201563, 8.6222398 50.1201654, 8.622262 50.1201041, 8.6223177 50.1201125, 8.6223358 50.1200632, 8.6224821 50.1200853, 8.6226927 50.1201171, 8.6226747 50.1201665, 8.6227357 50.1201757, 8.6226751 50.1203421, 8.6227557 50.1203543, 8.6227002 50.1205032, 8.6227526 50.1205111, 8.6227077 50.1206319, 8.621946 50.1205168))",,,,,Frankfurt am Main,,75-85,60487,Rödelheimer Landstraße,,,,Venos,Mo-Th 08:00-18:00; Fr 08:00-19:00; Sa 08:00-15:00,,supermarket,https://shop.venos.de/,,"[667432807, 667432796, 667432797, 667432806, 667432805, 667432802, 667432803, 10604471488, 667432804, 667432801, 667432800, 667432799, 667432811, 667432810, 667432809, 667432808, 667432807]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://de-de.facebook.com/VENOS.feinkost/,https://www.instagram.com/venos_frankfurt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52518992,,"POLYGON ((8.6224866 50.1208648, 8.6222808 50.1208338, 8.6223006 50.1207801, 8.6223789 50.1207937, 8.622394 50.1207491, 8.6223231 50.1207403, 8.6223409 50.1206902, 8.6225393 50.1207164, 8.6224866 50.1208648))",,,,,Frankfurt am Main,,399,60487,Ludwig-Landmann-Straße,,,,,,,,,,"[667432818, 667432816, 667432817, 667432812, 667432813, 667432814, 667432815, 667432821, 667432818]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53176401,,"POLYGON ((8.6306144 50.1132145, 8.6305896 50.1131574, 8.6307027 50.1131368, 8.6307275 50.113194, 8.6306144 50.1132145))",,,,,,,,,,,,,,,,,,,"[672890007, 672890010, 672890002, 672890008, 672890007]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53178897,,"POLYGON ((8.61761 50.1074582, 8.6176017 50.1075203, 8.6178785 50.1075416, 8.6178786 50.1075411, 8.6178895 50.10748, 8.6178896 50.1074795, 8.61761 50.1074582))",,,,Nurgül Aslan,Frankfurt am Main,,2b,60486,Am Römerhof,,,,Dornröschen,Mo-Fr 08:00-19:00; Sa 08:00-17:00; Su 09:00-14:00,,florist,,,"[672914049, 672914051, 672914052, 2561983004, 2561983007, 672914050, 672914049]",,,retail,,,,,,,,,,+49 69 77075575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 173 6052534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53207856,,"POLYGON ((8.7434379 50.1316357, 8.7434111 50.1317781, 8.7436912 50.1317998, 8.7437186 50.1316577, 8.7434379 50.1316357))",,,,,Frankfurt am Main,DE,95,60386,Wächtersbacher Straße,,,,,,,,,,"[673422346, 673422356, 673422355, 673422357, 673422346]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53207857,,"POLYGON ((8.7438489 50.1318135, 8.7443379 50.131852, 8.7443697 50.1316859, 8.7443282 50.1316833, 8.7443417 50.1316189, 8.7443664 50.1316112, 8.7443422 50.1315765, 8.744375 50.1315666, 8.7443511 50.1315316, 8.7443831 50.1315221, 8.7443587 50.1314871, 8.7443916 50.1314776, 8.7443675 50.1314431, 8.7444001 50.1314332, 8.7443783 50.1313839, 8.7443611 50.1313825, 8.7439347 50.1313501, 8.7438489 50.1318135))",,,,,Frankfurt am Main,DE,93,60386,Wächtersbacher Straße,,frankfurt@bmsofort.de,+49 69 941776-20,Büromöbel Müller,Sa 10:00-16:00; PH off; Mo-Fr 09:00-18:00,+49 69 941776-0,furniture,https://www.bmsofort.de/standorte/frankfurt/,,"[673422372, 673422373, 4237524835, 4237524834, 673422376, 673422375, 673422374, 673422360, 673422366, 673422364, 673422362, 673422359, 673422365, 673422363, 673422361, 10234504353, 673422358, 673422372]",,,retail,,,,,,,2023-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53217221,,"POLYGON ((8.7423756 50.129633, 8.7423466 50.1297076, 8.7423205 50.1297028, 8.7423174 50.129712, 8.7423149 50.1297385, 8.7423342 50.1297397, 8.7423223 50.1297704, 8.7426062 50.1298163, 8.742658 50.129688, 8.7426705 50.12969, 8.742706 50.1295993, 8.7425591 50.1295757, 8.7425466 50.1295209, 8.7424127 50.1295333, 8.7424236 50.1295797, 8.7423932 50.1295832, 8.7424043 50.1296304, 8.7424016 50.1296374, 8.7423756 50.129633))",,,,,Frankfurt am Main,DE,19,60386,Sontraer Straße,,,,,,,,,,"[673567333, 10234442108, 10234442105, 10234442104, 10234442106, 10234442107, 673567204, 673567335, 10234442110, 10234442109, 673567320, 673567321, 673567323, 673567325, 673567328, 673567326, 10234442111, 673567336, 673567333]",,,retail,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53217230,,"POLYGON ((8.7417837 50.1293285, 8.7417712 50.1293275, 8.7417691 50.1293969, 8.741793 50.1294565, 8.7418298 50.12951, 8.7418961 50.1295555, 8.741979 50.1295885, 8.7420653 50.1296032, 8.742245 50.1296184, 8.742282 50.129434, 8.742151 50.1294227, 8.7421625 50.1293613, 8.7417837 50.1293285))",,,,,Frankfurt am Main,DE,21,60386,Sontraer Straße,,,,,,,,,,"[673567169, 673567176, 673567178, 673567179, 673567181, 673567183, 673567184, 673567186, 673567198, 673567191, 673567193, 673567190, 673567169]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53219923,,"POLYGON ((8.7438439 50.132094, 8.7438464 50.132081, 8.7441432 50.1321047, 8.7441317 50.1321639, 8.7441125 50.1321624, 8.7440352 50.1325615, 8.7439023 50.132551, 8.7439279 50.1324138, 8.7437816 50.1324025, 8.7437841 50.1323909, 8.7438038 50.1322885, 8.7437459 50.1322837, 8.7437617 50.1322034, 8.7438195 50.1322081, 8.7438366 50.1321193, 8.7438416 50.1320938, 8.7438439 50.132094))",limited,,,,Frankfurt am Main,DE,88,60386,Wächtersbacher Straße,,,,Goldcliff Stark Patent- und Rechtsanwaltskanzlei,,,,,,"[673583379, 673583382, 673583390, 673583388, 673583386, 1831311058, 673583411, 673583383, 10233317784, 673583395, 673583385, 10233317765, 10233317766, 673583387, 10233317776, 673583389, 673583379]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53219924,,"POLYGON ((8.7475074 50.1324117, 8.7477593 50.1324314, 8.7477683 50.1323843, 8.7478414 50.1323907, 8.7478329 50.1324379, 8.7480124 50.132452, 8.7480221 50.1324044, 8.7481069 50.1324111, 8.7480977 50.1324582, 8.7481871 50.1324656, 8.7481011 50.1329136, 8.7482349 50.1329266, 8.7482106 50.1330903, 8.7476952 50.133049, 8.7476877 50.1330873, 8.7476229 50.1330822, 8.7476302 50.1330442, 8.747389 50.1330251, 8.7475074 50.1324117))",,,,,Frankfurt am Main,,76,60386,Wächtersbacher Straße,,,,Louis Motorrad Frankfurt,Mar-Oct: Mo-Sa 09:00-20:00; Nov-Feb: Mo-Sa 09:00-19:00; Su off,+49 69 490 97 47,motorcycle,https://www.louis.de/filialen/louis-frankfurt,Louis Motorrad,"[673583440, 673583439, 673583438, 673583461, 673583460, 4030379901, 4030379899, 4030379900, 4030379902, 673583462, 4030379905, 4030379906, 673583467, 673583448, 10233332365, 10233332366, 4030379903, 4030379904, 673583440]",Q1659681,de:Louis Motorrad,retail,,,,,,,,,,,,Polsterwelt Schmiedmeier Küchenwelt Schmiedmeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,motorcycle,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53220302,,"POLYGON ((8.6199702 50.1307777, 8.6200506 50.1307386, 8.6199755 50.1306752, 8.6199022 50.1306132, 8.6198806 50.1306237, 8.6198218 50.1306522, 8.6199702 50.1307777))",,,,,Frankfurt am Main,DE,326,60488,Ludwig-Landmann-Straße,,,,,,,,,,"[673589041, 673589044, 8387169320, 673588649, 8387169321, 673589043, 673589041]",,,retail,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
