element_type,osmid,geometry,addr:city,addr:housenumber,addr:postcode,addr:street,wheelchair,addr:country,amenity,nodes,building,building:levels,roof:shape,roof:levels,old_name,wikipedia,source,building:colour,height,roof:colour,roof:height,note,building:material,roof:material,fixme,roof:orientation,description,email,name,operator,operator:type,phone,social_facility,social_facility:for,website,roof:direction,addr:housename,building:levels:underground,building:min_level,check_date
way,90845099,"POLYGON ((8.6171845 50.1288395, 8.6172353 50.1288858, 8.6171312 50.1289327, 8.6170804 50.1288864, 8.6171845 50.1288395))",Frankfurt am Main,43,60489,Schenckstraße,,DE,,"[1054741227, 1054740995, 1054740596, 1054740015, 1054741227]",residential,2,gabled,1,,,,,,,,,,,,across,,,,,,,,,,,,,,
way,90845107,"POLYGON ((8.6176078 50.1285792, 8.6176906 50.1285408, 8.6177796 50.1286197, 8.6176968 50.1286581, 8.6176078 50.1285792))",Frankfurt am Main,28,60489,Schenckstraße,,DE,,"[1054740185, 1054740709, 1054740330, 1054741142, 1054740185]",residential,3,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90845112,"POLYGON ((8.6169306 50.128608, 8.6169814 50.1286543, 8.6168773 50.1287012, 8.6168265 50.1286549, 8.6169306 50.128608))",Frankfurt am Main,33,60489,Schenckstraße,,DE,,"[1054741325, 1054740503, 1054740675, 1054740884, 1054741325]",residential,2,gabled,1,,,,,,,,,,,,across,,,,,,,,,,,,,,
way,90845116,"POLYGON ((8.6170887 50.1284145, 8.6171609 50.1283804, 8.6172446 50.1284535, 8.6171724 50.1284875, 8.6170887 50.1284145))",Frankfurt am Main,18a,60489,Schenckstraße,,DE,,"[1054740133, 1054740704, 1054740288, 1054741105, 1054740133]",residential,2,gabled,1,,,,,,,,,,roof_tiles,,across,,,,,,,,,,,,,,
way,90845118,"POLYGON ((8.6164644 50.1278297, 8.6165817 50.1279324, 8.6164684 50.1279856, 8.6163511 50.1278829, 8.6164644 50.1278297))",Frankfurt am Main,10,60489,Schenckstraße,,DE,,"[1054741086, 1054740882, 1054740496, 1054740684, 1054741086]",residential,4,gabled,1,,,,,,,,,,roof_tiles,,,,,,,,,,,,,,,,
way,90845119,"POLYGON ((8.6169814 50.1286543, 8.6170322 50.1287006, 8.6169281 50.1287475, 8.6168773 50.1287012, 8.6169814 50.1286543))",Frankfurt am Main,35,60489,Schenckstraße,,DE,,"[1054740503, 1054740250, 1054741177, 1054740675, 1054740503]",residential,2,gabled,1,,,,,,,,,,,,across,,,,,,,,,,,,,,
way,90845124,"POLYGON ((8.6171609 50.1283804, 8.617233 50.1283464, 8.6173168 50.1284195, 8.6172446 50.1284535, 8.6171609 50.1283804))",Frankfurt am Main,18b,60489,Schenckstraße,,DE,,"[1054740704, 1054740510, 1054740020, 1054740288, 1054740704]",residential,2,gabled,1,,,,,,,,,,roof_tiles,,across,,,,,,,,,,,,,,
way,90845128,"POLYGON ((8.6172861 50.1289321, 8.6173369 50.1289784, 8.6172327 50.1290254, 8.6171819 50.128979, 8.6172861 50.1289321))",Frankfurt am Main,47,60489,Schenckstraße,,DE,,"[1054740128, 1054740026, 1054740998, 1054740515, 1054740128]",residential,2,gabled,1,,,,,,,,,,,,across,,,,,,,,,,,,,,
way,90845129,"POLYGON ((8.6165817 50.1279324, 8.6166984 50.1280345, 8.6165851 50.1280877, 8.6164684 50.1279856, 8.6165817 50.1279324))",Frankfurt am Main,12,60489,Schenckstraße,,DE,,"[1054740882, 1054740003, 1054740990, 1054740496, 1054740882]",residential,4,gabled,1,,,,,,,,,,roof_tiles,,,,,,,,,,,,,,,,
way,90845130,"POLYGON ((8.6173242 50.1287107, 8.6173951 50.1286778, 8.6174841 50.1287567, 8.6174132 50.1287895, 8.6173242 50.1287107))",Frankfurt am Main,20,60489,Schenckstraße,,DE,,"[1054741104, 1054740282, 1054741236, 1054740702, 1054741104]",residential,2,gabled,1,,,,,,,,,,roof_tiles,,across,,,,,,,,,,,,,,
way,90845131,"POLYGON ((8.6172353 50.1288858, 8.6172861 50.1289321, 8.6171819 50.128979, 8.6171312 50.1289327, 8.6172353 50.1288858))",Frankfurt am Main,45,60489,Schenckstraße,,DE,,"[1054740995, 1054740128, 1054740515, 1054740596, 1054740995]",residential,2,gabled,1,,,,,,,,,,,,across,,,,,,,,,,,,,,
way,93476867,"POLYGON ((8.650014 50.0933515, 8.6499017 50.0933333, 8.6499091 50.0933144, 8.6498301 50.0933016, 8.6498237 50.0933179, 8.6496925 50.0932966, 8.6497467 50.0931589, 8.6498814 50.0931808, 8.6498737 50.0932004, 8.6499492 50.0932127, 8.6499647 50.0931734, 8.650077 50.0931916, 8.650014 50.0933515))",Frankfurt am Main,5,60528,Heinrich-Hoffmann-Straße,,,,"[1083641169, 1083641574, 1083641330, 1083641209, 1083641419, 1083641485, 1083641424, 1083641089, 1083641510, 1083641103, 1083641512, 1083641456, 1083641169]",residential,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,95987751,"POLYGON ((8.694461 50.1018026, 8.6946016 50.101841, 8.6945495 50.1019283, 8.6944962 50.1019126, 8.6944846 50.1019182, 8.6944461 50.1019066, 8.6944454 50.1018979, 8.6943676 50.1018749, 8.6943959 50.1018332, 8.6944331 50.1018437, 8.694461 50.1018026))",Frankfurt am Main,39,60599,Offenbacher Landstraße,,DE,,"[1112102300, 1112102336, 1112102448, 9856166124, 9856166122, 9856166123, 9856166125, 1112102408, 1112102312, 1112102197, 1112102300]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,95987759,"POLYGON ((8.6946016 50.101841, 8.6947167 50.1018728, 8.6946574 50.1019664, 8.6946566 50.1019676, 8.6945889 50.1019499, 8.6945824 50.10196, 8.6945364 50.1019475, 8.6945495 50.1019283, 8.6946016 50.101841))",Frankfurt am Main,41,60599,Offenbacher Landstraße,,DE,,"[1112102336, 452616540, 1112102256, 1112102423, 1112102245, 9856166126, 1112102381, 1112102448, 1112102336]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,95987787,"POLYGON ((8.6947167 50.1018728, 8.6949032 50.1019233, 8.6948759 50.101966, 8.6948454 50.1020138, 8.6946574 50.1019664, 8.6947167 50.1018728))",Frankfurt am Main,43,60599,Offenbacher Landstraße,,DE,,"[452616540, 1112102330, 1112102271, 1112102433, 1112102256, 452616540]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96218676,"POLYGON ((8.6935244 50.0989605, 8.6937006 50.0990466, 8.6936194 50.0991148, 8.6934424 50.0990282, 8.6935244 50.0989605))",Frankfurt am Main,17,60599,Geleitsstraße,,DE,,"[1115379550, 1115379483, 1115379492, 1115379496, 1115379550]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96310139,"POLYGON ((8.6974948 50.0997952, 8.6975335 50.0997698, 8.6975266 50.0997654, 8.6975666 50.0997391, 8.6975731 50.0997432, 8.6976067 50.099721, 8.6977081 50.0997844, 8.6976831 50.0998009, 8.6976913 50.099806, 8.6976399 50.0998398, 8.6976325 50.0998352, 8.6975965 50.0998589, 8.6974948 50.0997952))",Frankfurt am Main,52,60599,Hühnerweg,,DE,,"[1116277065, 9937785891, 9937785889, 9937785888, 9937785890, 1116276413, 1116276691, 9937785886, 9937785884, 9937785885, 9937785887, 1116276927, 1116277065]",residential,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96310152,"POLYGON ((8.6968066 50.0997387, 8.6967077 50.0997576, 8.6967515 50.0998518, 8.6967682 50.0998486, 8.6967794 50.0998728, 8.6967622 50.0998761, 8.6967788 50.0999117, 8.6967957 50.0999085, 8.6968098 50.0999387, 8.6967921 50.0999421, 8.6968072 50.0999746, 8.6968246 50.0999713, 8.6968382 50.1000005, 8.6968204 50.1000039, 8.6968413 50.1000489, 8.6969419 50.1000297, 8.6968066 50.0997387))",Frankfurt am Main,11,60599,Johanna-Melber-Weg,,,,"[1116276631, 1116276750, 9937785922, 9937785920, 9937785919, 9937785921, 9937785923, 9937785916, 9937785915, 9937785917, 9937785918, 9937785913, 9937785912, 9937785914, 1116276991, 1116277021, 1116276631]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96310165,"POLYGON ((8.6998053 50.0999609, 8.6997004 50.1000126, 8.6996476 50.1000386, 8.69966 50.100049, 8.699604 50.1000766, 8.699611 50.1000825, 8.6995724 50.1001015, 8.699565 50.1000953, 8.6995092 50.1001228, 8.6995161 50.1001286, 8.6994783 50.1001473, 8.6994714 50.1001415, 8.699414 50.1001698, 8.6994012 50.1001591, 8.6993495 50.1001846, 8.6992439 50.1002366, 8.6992157 50.100213, 8.6992077 50.1002169, 8.6991788 50.1001928, 8.6991873 50.1001886, 8.69915 50.1001574, 8.6991407 50.100162, 8.6991138 50.1001396, 8.6990795 50.1001109, 8.6991941 50.1000544, 8.6992195 50.1000419, 8.6992119 50.1000356, 8.6992668 50.1000085, 8.6992551 50.0999987, 8.6992924 50.0999804, 8.6993048 50.0999907, 8.6993144 50.099986, 8.6993019 50.0999755, 8.6993279 50.0999627, 8.6993196 50.0999558, 8.6993243 50.0999497, 8.6993302 50.0999451, 8.6993408 50.0999395, 8.699354 50.0999349, 8.6993625 50.0999346, 8.6993706 50.0999414, 8.6993973 50.0999282, 8.6994102 50.099939, 8.6994198 50.0999343, 8.6994118 50.0999276, 8.6994494 50.0999091, 8.6994575 50.0999159, 8.6995122 50.0998889, 8.6995183 50.099894, 8.6995439 50.0998811, 8.6996581 50.0998255, 8.6996925 50.0998545, 8.6997195 50.0998769, 8.6997108 50.0998812, 8.6997491 50.0999132, 8.6997574 50.0999091, 8.6997863 50.0999333, 8.6997774 50.0999377, 8.6998053 50.0999609))",Frankfurt am Main,30,60599,Auf dem Mühlberg,yes,DE,social_facility,"[1116276967, 2824787995, 1116306623, 1116306587, 9856166230, 9856166228, 9856166229, 9856166231, 9856166227, 9856166224, 9856166225, 9856166226, 1116306650, 1116306596, 2824788920, 1116277040, 9856166190, 9856166188, 9856166189, 9856166191, 9856166187, 9856166186, 2824788912, 1116276507, 2824788905, 2824787997, 2824787996, 9856166181, 9856166180, 9856166178, 9856166179, 9856166182, 9856166170, 9856166169, 9856166168, 9856166153, 9856166151, 9856166150, 9856166152, 9856166167, 9856166171, 9856166172, 9856166177, 9856166174, 9856166173, 9856166175, 9856166176, 2824787989, 2824787992, 2824787988, 1116276764, 2824787987, 9856166207, 9856166206, 9856166205, 9856166208, 9856166204, 9856166203, 1116276967]",residential,,,,,,,,,,,,,,,,"Altes Gebäude Mühlberg-Krankenhaus 2004 abgerissen, seit 2008 Neubau Seniorenheim",info.srm.mdg@agaplesion.de,SchlossResidence Mühlberg,AGAPLESION MARKUS DIAKONIE gemeinnützige GmbH,business,+49 69 204576-920,group_home,senior,https://www.markusdiakonie.de/wohnen-pflegen/wohnen-mit-service/schlossresidence-muehlberg,,,,,
way,96314120,"POLYGON ((8.7000303 50.1012869, 8.6999667 50.1012457, 8.6998551 50.1013143, 8.699921 50.101356, 8.7000303 50.1012869))",Frankfurt am Main,15,60599,Am Mühlkanal,,DE,,"[1116306656, 1116306671, 1116306606, 1116306632, 1116306656]",residential,1,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421537,"POLYGON ((8.7008674 50.1007901, 8.7008219 50.1007496, 8.7008104 50.1007394, 8.700797 50.1007467, 8.7007516 50.1007084, 8.7005868 50.1007877, 8.7006892 50.1008753, 8.7008674 50.1007901))",Frankfurt am Main,24,60599,Am Mühlkanal,,DE,,"[1117369213, 9935803311, 9935803312, 9935803313, 1117369422, 1117368820, 1117369354, 1117369213]",residential,3,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421539,"POLYGON ((8.6997088 50.1010317, 8.6997539 50.1009993, 8.6997682 50.1010075, 8.6998639 50.1009385, 8.69985 50.1009306, 8.6998906 50.1009013, 8.7000089 50.1009689, 8.6998275 50.1010995, 8.6997088 50.1010317))",Frankfurt am Main,47,60599,Auf dem Mühlberg,,DE,,"[1117368679, 1117368924, 1117369404, 9935821334, 9935821335, 1117368803, 1117369338, 1117369134, 1117368679]",residential,4,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421540,"POLYGON ((8.7001829 50.1006995, 8.7000777 50.1006557, 8.6999956 50.1007382, 8.7000013 50.1007405, 8.7001008 50.1007817, 8.7001047 50.1007783, 8.7001829 50.1006995))",Frankfurt am Main,53,60599,Auf dem Mühlberg,,DE,,"[1117369515, 1117369097, 1117369614, 1117368694, 9935821339, 1117369192, 1117369515]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421546,"POLYGON ((8.703071 50.0997879, 8.7031787 50.0998647, 8.7033101 50.0997887, 8.703093 50.0996342, 8.7030039 50.0996857, 8.7030609 50.0997257, 8.7030806 50.0997257, 8.7031252 50.0997574, 8.703102 50.0997701, 8.703071 50.0997879))",Frankfurt am Main,126,60599,Offenbacher Landstraße,,DE,,"[1275812125, 1275812133, 1117368964, 1117369188, 1117368683, 9937786034, 9937786033, 1117368629, 9937786026, 1275812125]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421547,"POLYGON ((8.7021334 50.1001426, 8.7021989 50.1000798, 8.7021458 50.100057, 8.7021311 50.100071, 8.7020023 50.1000157, 8.7020161 50.1000025, 8.7019587 50.0999779, 8.7018583 50.1000741, 8.7020976 50.1001769, 8.7021024 50.1001722, 8.7021334 50.1001426))",Frankfurt am Main,23,60599,Am Mühlkanal,,DE,,"[9937786040, 1117369597, 1117369186, 1117369448, 1117369081, 1117369045, 1117369523, 1117368921, 1117369402, 1117369362, 9937786040]",residential,2,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421554,"POLYGON ((8.7024422 50.0998591, 8.7023833 50.0998332, 8.7023705 50.0998451, 8.7022462 50.0997903, 8.702259 50.0997784, 8.7021986 50.0997517, 8.7020947 50.0998487, 8.7023382 50.0999561, 8.7024422 50.0998591))",Frankfurt am Main,25,60599,Am Mühlkanal,,DE,,"[1117369350, 1117369610, 1117368971, 1117369196, 1117369267, 1117369452, 1117368815, 1117369093, 1117369350]",residential,2,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421555,"POLYGON ((8.7016668 50.1002783, 8.7016718 50.1002805, 8.701707 50.1002475, 8.7017015 50.1002451, 8.7017678 50.100183, 8.7018922 50.1002377, 8.7017246 50.1003948, 8.7016006 50.1003403, 8.7016668 50.1002783))",Frankfurt am Main,21,60599,Am Mühlkanal,,DE,,"[1117369229, 1117369379, 9937786041, 1117368979, 1117369296, 9937786043, 9937786042, 1117369358, 1117369229]",residential,3,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421556,"POLYGON ((8.7014371 50.0998185, 8.7014939 50.0997952, 8.701486 50.0997873, 8.7015287 50.0997701, 8.7015655 50.0998083, 8.7015919 50.0998357, 8.7016333 50.0998786, 8.7015969 50.0998932, 8.7016024 50.0998994, 8.7015394 50.0999255, 8.7014371 50.0998185))",Frankfurt am Main,77,60599,Auf dem Mühlberg,,DE,,"[1117368980, 9935821388, 9935821389, 1117369340, 9937786039, 9937786036, 1117369150, 1117368646, 1117369052, 1117369551, 1117368980]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421557,"POLYGON ((8.7018284 50.1003764, 8.7018703 50.1004078, 8.7018225 50.1004342, 8.7019769 50.1005482, 8.7021038 50.100478, 8.7020632 50.1004469, 8.7020506 50.1004542, 8.7018794 50.1003278, 8.7018284 50.1003764))",Frankfurt am Main,116,60599,Offenbacher Landstraße,,DE,,"[1117368874, 1117369286, 1117368825, 1117369562, 1117369171, 1117369445, 1117369073, 1117369018, 1117368874]",residential,4,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421558,"POLYGON ((8.700336 50.1005844, 8.7003463 50.1005745, 8.7002217 50.1005208, 8.7001305 50.1006078, 8.7002551 50.1006615, 8.7002619 50.100655, 8.700336 50.1005844))",Frankfurt am Main,57,60599,Auf dem Mühlberg,,DE,,"[1117369247, 1117369258, 1117369518, 1117369291, 1117368832, 9935821346, 1117369247]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421560,"POLYGON ((8.7021492 50.1002071, 8.7021176 50.1002246, 8.702305 50.1003642, 8.7024317 50.1002941, 8.7023849 50.1002592, 8.7023646 50.1002704, 8.7022241 50.1001657, 8.7021899 50.1001847, 8.7021492 50.1002071))",Frankfurt am Main,118,60599,Offenbacher Landstraße,,DE,,"[1117369624, 1117368974, 1117369218, 1117369293, 1117369457, 1117368849, 2917273240, 2917273242, 1117369624]",residential,4,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421561,"POLYGON ((8.7014304 50.1003479, 8.7013928 50.1003239, 8.7013772 50.1003347, 8.701333 50.1003063, 8.7012659 50.1003502, 8.7013729 50.1004169, 8.7014304 50.1003479))",Frankfurt am Main,34,60599,Am Mühlkanal,,DE,,"[1117369312, 1117369417, 1117369057, 1117369004, 1117369504, 1117368915, 1117369312]",residential,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421564,"POLYGON ((8.7027494 50.1001107, 8.7027064 50.1000793, 8.7026879 50.1000897, 8.7025919 50.1000198, 8.7026106 50.1000093, 8.7025652 50.0999762, 8.7024394 50.1000472, 8.7026239 50.1001816, 8.7027494 50.1001107))",Frankfurt am Main,120,60599,Offenbacher Landstraße,,DE,,"[1117369389, 1117368641, 1117368810, 1117369085, 1117369343, 1117369601, 1117368745, 1117368976, 1117369389]",residential,4,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421568,"POLYGON ((8.701811 50.0997801, 8.7018235 50.0997931, 8.7017755 50.099812, 8.7017783 50.099815, 8.7017262 50.0998356, 8.7016349 50.0997404, 8.7017351 50.0997009, 8.701811 50.0997801))",Frankfurt am Main,79,60599,Auf dem Mühlberg,,DE,,"[1117369088, 1117369604, 9935821399, 9935821398, 1117369544, 1117368751, 1275859014, 1117369088]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421569,"POLYGON ((8.6995797 50.1011512, 8.6995691 50.1011452, 8.6996089 50.1011166, 8.6997264 50.1011839, 8.6996016 50.1012736, 8.6994946 50.1012124, 8.6995797 50.1011512))",Frankfurt am Main,2,60599,Am Mühlkanal,,DE,,"[1117369049, 9935821332, 9935821333, 1117369302, 1117368913, 1117369381, 1117369049]",residential,3,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421570,"POLYGON ((8.7018968 50.0996367, 8.7019198 50.0996278, 8.7019163 50.0996241, 8.7019205 50.0996225, 8.7019241 50.0996263, 8.7019692 50.0996089, 8.7019652 50.0996047, 8.7019695 50.0996031, 8.7019736 50.0996074, 8.7020211 50.099589, 8.7020319 50.0996005, 8.7020645 50.0995879, 8.7021178 50.0996446, 8.702085 50.0996573, 8.7020957 50.0996687, 8.7020723 50.0996777, 8.7020824 50.0996885, 8.7020119 50.0997157, 8.7020024 50.0997056, 8.7019723 50.0997172, 8.7018968 50.0996367))",Frankfurt am Main,83,60599,Auf dem Mühlberg,,DE,,"[1117368759, 9935821420, 9935821414, 9935821413, 9935821419, 9935821418, 9935821416, 9935821415, 9935821417, 1117369002, 1117369500, 1117368914, 9935821422, 9935821421, 1117369386, 1117368992, 1117369456, 9935821424, 9935821423, 1117368893, 1117368759]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421571,"POLYGON ((8.7011026 50.1006544, 8.7010054 50.1005883, 8.7009996 50.1005917, 8.70093 50.1006338, 8.7008674 50.1006715, 8.7009647 50.1007378, 8.7011026 50.1006544))",Frankfurt am Main,26,60599,Am Mühlkanal,,DE,,"[1117368766, 1117369129, 9935821321, 9935821324, 1117369399, 1117369014, 1117368766]",residential,3,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421572,"POLYGON ((8.7004948 50.1003483, 8.7004097 50.1004045, 8.7003901 50.1004175, 8.7004116 50.1004309, 8.7005247 50.1005013, 8.7006294 50.100432, 8.7004948 50.1003483))",Frankfurt am Main,59,60599,Auf dem Mühlberg,,DE,,"[1117369059, 1117369137, 1117368635, 1117369297, 1117368878, 1117368673, 1117369059]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421573,"POLYGON ((8.7006007 50.1002791, 8.7006423 50.1003053, 8.7007343 50.1003632, 8.7006294 50.100432, 8.7004948 50.1003483, 8.7005972 50.1002815, 8.7006007 50.1002791))",Frankfurt am Main,61,60599,Auf dem Mühlberg,,DE,,"[1117368917, 9935821354, 1117369162, 1117368673, 1117369059, 9935821350, 1117368917]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421574,"POLYGON ((8.7011874 50.1001294, 8.7010507 50.1002033, 8.7009624 50.100136, 8.7009474 50.1001246, 8.7010088 50.1000913, 8.7010359 50.1001119, 8.7011115 50.1000713, 8.7011874 50.1001294))",Frankfurt am Main,71,60599,Auf dem Mühlberg,,DE,,"[1275859013, 1117369000, 1117369167, 1117368928, 1117369250, 1117369565, 1117369172, 1275859013]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421575,"POLYGON ((8.700639 50.1002254, 8.7006727 50.1002033, 8.7006993 50.1001858, 8.7007168 50.1001967, 8.7007753 50.1001581, 8.7008086 50.1001363, 8.7008031 50.1001329, 8.7008055 50.1001313, 8.700867 50.1001692, 8.7009742 50.1002366, 8.7009579 50.1002473, 8.7009374 50.1002608, 8.7009309 50.1002651, 8.7009145 50.1002548, 8.7008464 50.1002996, 8.7008632 50.1003102, 8.7008472 50.1003207, 8.7008266 50.1003342, 8.7008201 50.1003385, 8.700639 50.1002254))",Frankfurt am Main,69,60599,Auf dem Mühlberg,,DE,,"[1117369557, 9935821361, 9935821379, 9935821382, 9935821358, 9935821381, 9935821380, 1117368795, 9935821373, 1117369520, 9935821371, 9935821368, 9935821377, 9935821376, 9935821375, 9935821378, 9935821367, 9935821364, 1117369132, 1117369557]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421577,"POLYGON ((8.7012857 50.0998789, 8.7013315 50.0998609, 8.7013232 50.0998522, 8.70137 50.0998338, 8.7013777 50.0998419, 8.7014371 50.0998185, 8.7015394 50.0999255, 8.7015513 50.099938, 8.7013993 50.0999977, 8.7012857 50.0998789))",Frankfurt am Main,75,60599,Auf dem Mühlberg,,DE,,"[1117369637, 9935821387, 9935821385, 9935821384, 9935821386, 1117368980, 1117369551, 1117368932, 1117369410, 1117369637]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421578,"POLYGON ((8.7027499 50.099664, 8.7026331 50.0997297, 8.7025369 50.0997838, 8.702425 50.0997019, 8.7024713 50.0996759, 8.7024902 50.0996897, 8.7025666 50.0996467, 8.7025481 50.0996332, 8.7026024 50.0996026, 8.702621 50.0996163, 8.702657 50.0995961, 8.7027499 50.099664))",Frankfurt am Main,6,60599,Lettigkautweg,,DE,,"[1275850189, 1275850183, 1117368855, 1117369227, 1117369494, 1117369123, 1117369613, 1117369200, 1117369455, 1117369094, 1275850186, 1275850189]",residential,3,gabled,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96421580,"POLYGON ((8.7012812 50.1005186, 8.7012086 50.1005822, 8.7011107 50.1005338, 8.7011352 50.1005131, 8.7011199 50.1005051, 8.7011748 50.1004594, 8.7012079 50.1004776, 8.7012104 50.1004758, 8.7012298 50.1004875, 8.7012812 50.1005186))",Frankfurt am Main,30,60599,Am Mühlkanal,,DE,,"[1117368968, 1117369193, 9935821328, 9935821329, 1117369450, 1117369092, 9935821331, 9935821330, 9935821327, 1117368968]",residential,2,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,99055202,"POLYGON ((8.5976165 50.0987278, 8.5977689 50.0987508, 8.5977155 50.0988969, 8.597563 50.0988739, 8.5976165 50.0987278))",Frankfurt am Main,2,65933,Froschhäuser Straße,,,,"[1145863859, 1145864086, 1145865875, 1145867100, 1145863859]",residential,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,100686335,"POLYGON ((8.6441485 50.1072084, 8.6442551 50.1072087, 8.6442547 50.107262, 8.6441822 50.1072618, 8.6441823 50.1072479, 8.6441378 50.1072478, 8.6441372 50.107336, 8.6440008 50.1073357, 8.6440016 50.107208, 8.6441485 50.1072084))",Frankfurt am Main,23,60327,Günderrodestraße,,DE,,"[1001231351, 1001231390, 1001231430, 1001231619, 1001230929, 1001231535, 1001230971, 1001231472, 1163960216, 1001231351]",residential,4,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103989613,"POLYGON ((8.6922995 50.1444897, 8.6923809 50.1443369, 8.692227 50.1443033, 8.6921456 50.1444561, 8.6922995 50.1444897))",Frankfurt am Main,60,60435,Gießener Straße,,DE,,"[1200209636, 1200209863, 1200210217, 1200210064, 1200209636]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105206919,"POLYGON ((8.5413102 50.0975236, 8.5413926 50.0974083, 8.5412645 50.0973706, 8.5411821 50.0974859, 8.5413102 50.0975236))",Frankfurt am Main,13a,65929,Leunastraße,,,,"[1212397661, 1212396194, 1212398863, 1212397577, 1212397661]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,106576688,"POLYGON ((8.7029636 50.0971845, 8.7027503 50.0972128, 8.7027383 50.0971756, 8.7027305 50.0971767, 8.7027097 50.0971122, 8.7029309 50.0970829, 8.7029636 50.0971845))",Frankfurt am Main,35,60599,Lettigkautweg,,DE,,"[1275879545, 1226010466, 9951126461, 9951126460, 1226010455, 1275879541, 1275879545]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
