element_type,osmid,amenity,taxi,geometry,access,barrier,traffic_sign,parking,wheelchair,highway,lit,hgv,description,fee,access:conditional,foot,foot:conditional,note,note:access,surveillance,name,bicycle,motorcar,capacity,surface,emergency,maxheight,start_date,website,motor_vehicle,motorcycle,trailer,vehicle,wheelchair:description,opening_hours,level,layer,operator,maxwidth,private,park_ride,supervised,ref,bus,addr:city,addr:housenumber,addr:postcode,addr:street,contact:website,indoor,fixme,addr:country,brand,covered,kiss_ride,maxstay,operator:type,operator:wikidata,capacity:disabled,disabled,markings,nodes,paving_stones:material,orientation,building,brand:wikidata,name:fr,maxweight,smoothness,max_level,min_level,maxstay:conditional,parking:authentication:disc:conditional,access:note,zone,maxstay:monitoring,parking:authentication:disc,source,parking_disc,wikimedia_commons,fee:conditional,building:levels,roof:levels,roof:shape,capacity:parent,capacity:women,parking:orientation,alt_name,contact:phone,charge,old_name,building:use,authentication:disc,denomination,religion,ruins,charge:conditional,location,building:colour,payment:cash,area,building:part,landuse,service,park,parking:restriction:conditional,parking:zone,toilets:wheelchair,phone,restriction:conditional,capacity:tourist_bus,tourist_bus,authentication:disc:conditional,charge:note,building:min_level,wikidata,parking:condition,parking:condition:residents,restriction,skateboard,restriction:taxi,parking:condition:conditional,motorhome,disabled:conditional,capacity:charging,car_sharing,parking:restriction,ways,type
way,58696591,parking,,"POLYGON ((6.948421 49.2777656, 6.9484904 49.2777019, 6.9480676 49.2774964, 6.9476947 49.2773437, 6.9472308 49.2772703, 6.9472134 49.2773603, 6.9474116 49.2773762, 6.9475438 49.2773916, 6.9476586 49.2774319, 6.9477997 49.2774926, 6.9481751 49.2776586, 6.9482712 49.2777011, 6.948421 49.2777656))",yes,,,surface,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,0,,,"[727333938, 727333939, 727333940, 727333941, 727333942, 727333943, 281391402, 774076645, 417068704, 281391401, 2958176914, 281391400, 727333938]",,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,58708208,parking,,"POLYGON ((6.9507903 49.2748287, 6.9505468 49.2747871, 6.9506743 49.2744697, 6.9509177 49.2745113, 6.9507903 49.2748287))",,,,surface,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,"[727494879, 727494877, 727494873, 727494875, 727494879]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,59742403,parking,,"POLYGON ((6.994755 49.2363716, 6.9947304 49.2363394, 6.9946629 49.2362565, 6.9945674 49.2362901, 6.9944896 49.2363176, 6.9944185 49.2363426, 6.9944074 49.2363297, 6.994364 49.2362794, 6.9944329 49.2362545, 6.9944555 49.2362796, 6.9946909 49.2361934, 6.9947652 49.2361599, 6.9949428 49.2360733, 6.9950552 49.2360175, 6.9951288 49.2360862, 6.9952264 49.2361731, 6.995117 49.2362392, 6.9951844 49.2362981, 6.9950786 49.2363544, 6.9948846 49.2364521, 6.994829 49.2363846, 6.9948018 49.2363936, 6.994775 49.2364025, 6.994755 49.2363716))",permissive,,,surface,,,,,,yes,,,,,,,Parkplatz Birnengäßchen,,,,asphalt,,,,,,,,,,,,,myPark,,,,,,,,,,,,,,,,,,,,,,,,"[1376847205, 1270355246, 1270355242, 1098431917, 5218494720, 1098432071, 741548179, 741548181, 10128915937, 10128915975, 10128915956, 7737472057, 7737472069, 1098432305, 7722135254, 7722135229, 2288843093, 2475972830, 2288843089, 2288843098, 2475972831, 7722135232, 7722135242, 1376847205]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,62062194,parking,,"POLYGON ((6.9726386 49.258538, 6.9726381 49.2586129, 6.9726379 49.2586348, 6.9726633 49.2586343, 6.9727034 49.2586387, 6.9727815 49.2586346, 6.9727783 49.2586081, 6.9727726 49.2585372, 6.9726386 49.258538))",yes,,,surface,,,,,,no,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9795117445, 9795117453, 9795117446, 7653666311, 5371043452, 9795117448, 9795117449, 9795117450, 9795117445]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,62064253,parking,,"POLYGON ((6.973643 49.2582936, 6.9742076 49.2583213, 6.9742233 49.258168, 6.9741089 49.2581596, 6.9736671 49.2581408, 6.973643 49.2582936))",,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[773581751, 773581749, 773579505, 773581752, 773581753, 773581751]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,66423266,parking,,"POLYGON ((6.9841965 49.24082, 6.984454 49.2407196, 6.9844494 49.2406856, 6.9844131 49.2406564, 6.9842839 49.2406474, 6.9841929 49.2406482, 6.9840911 49.2406835, 6.9840804 49.2406878, 6.9841965 49.24082))",yes,,,surface,,,yes,,,no,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1401166568, 7969064547, 7969064546, 7969064543, 1401178113, 1401178106, 7969064562, 7969064575, 1401166568]",,,,,,,,,,,,,,,,,,,yes @ (Mo-Fr 08:00-20:00; Sa 08:00-16:00),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,66861415,parking,,"POLYGON ((6.9898977 49.230804, 6.9900862 49.2310156, 6.9903869 49.2309001, 6.9901975 49.2306854, 6.9901596 49.2307014, 6.9898977 49.230804))",yes,,,surface,,,yes,,,no,,,,,,,Nanteser Platz,,,28,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,"[5657496449, 5657496448, 10563280130, 10563287556, 2293162155, 5657496449]",,,,,,,,,,,,,,,,,,,yes @ (Mo-Fr 08:00-20:00; Sa 08:00-16:00),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,66990853,parking,,"POLYGON ((6.9817709 49.2904234, 6.9820459 49.2904314, 6.9823649 49.2904407, 6.9831813 49.2904645, 6.9831706 49.2906208, 6.9817602 49.2905797, 6.9817636 49.2905111, 6.9817709 49.2904234))",,,,,,,,,,,,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[809764049, 7669243114, 1783727351, 809764038, 809764035, 809764036, 810360529, 809764049]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,67012846,parking,,"POLYGON ((6.9848063 49.2897459, 6.9851577 49.2898896, 6.9853417 49.2899504, 6.9854143 49.2898038, 6.9854719 49.2896493, 6.9854931 49.2894307, 6.9853947 49.2894812, 6.9853069 49.2895319, 6.9851903 49.2895979, 6.9850248 49.2896677, 6.9848063 49.2897459))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[809930926, 809930930, 809930917, 1783705752, 809930922, 809930928, 809930929, 809930919, 809930931, 1783705751, 809930926]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,67234376,parking,,"POLYGON ((6.9747422 49.2272066, 6.9751499 49.2279285, 6.9752266 49.2279108, 6.9752722 49.2278834, 6.9753014 49.2278487, 6.9753027 49.2278022, 6.9749547 49.2271559, 6.9747422 49.2272066))",customers,,,surface,,,yes,,,no,,,,,,,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,"[8358427929, 811891606, 3845032697, 3845032696, 811891608, 169483698, 3845032694, 8358427929]",concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,67499003,parking,,"POLYGON ((6.9852524 49.2349543, 6.9856259 49.2349405, 6.9856229 49.2349041, 6.9852489 49.2349203, 6.9852524 49.2349543))",yes,,,street_side,,,yes,,,yes,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,"[814769907, 814769910, 814769913, 814769917, 814769907]",,parallel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,67514780,parking,,"POLYGON ((6.9866563 49.2355825, 6.9866755 49.23558, 6.9869248 49.235547, 6.9870055 49.2355363, 6.9869759 49.235444, 6.9869292 49.2354506, 6.9868981 49.2354551, 6.9866316 49.2354932, 6.9866563 49.2355825))",private,,,street_side,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5792261310, 815080705, 10129103001, 815080701, 815080588, 7607422714, 6733903150, 266653629, 5792261310]",,perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,67514789,parking,,"POLYGON ((6.9864775 49.235889, 6.9867179 49.2358855, 6.9867168 49.2358582, 6.986853 49.235856, 6.9869234 49.2358137, 6.9871288 49.2359374, 6.9871436 49.2359372, 6.9870055 49.2355363, 6.9869248 49.235547, 6.9866755 49.23558, 6.986709 49.2356954, 6.9864741 49.2357235, 6.9864775 49.235889))",private,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[815080690, 6733903156, 815049529, 815049526, 815049525, 815049507, 815080699, 815080701, 10129103001, 815080705, 815080706, 815080707, 815080690]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,67514795,parking,,"POLYGON ((6.9861147 49.2356534, 6.9862122 49.2356406, 6.9864282 49.2356126, 6.9864007 49.2355262, 6.9862983 49.2355409, 6.9860934 49.2355702, 6.9861053 49.235618, 6.9861147 49.2356534))",private,,,street_side,,,,,,yes,,,,,,,,,,9,sett,,,,,,,,,,,,,Ministerium für Umwelt und Verbraucherschutz,,,,,,,,,,,,,,,,,,,,,,,,"[815080805, 8946750365, 815080811, 815080814, 7606640558, 815080815, 8946721509, 815080805]",,perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,67514948,parking,,"POLYGON ((6.988208 49.2354283, 6.9882487 49.2353991, 6.9884457 49.2353983, 6.9883624 49.2352421, 6.988291 49.2352581, 6.9882569 49.2352657, 6.9882227 49.2352733, 6.9881455 49.2352905, 6.988208 49.2354283))",permissive,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[815086483, 8947411305, 815086489, 8946750355, 6106590076, 6967347188, 6967347199, 815086491, 815086483]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,67518078,parking,,"POLYGON ((6.9899839 49.2336463, 6.9902907 49.2337348, 6.9903464 49.2337409, 6.9903864 49.2337299, 6.9904102 49.2337077, 6.9904354 49.2336744, 6.9904075 49.2336711, 6.9903753 49.2336673, 6.9904324 49.2335116, 6.9903877 49.2335042, 6.9903778 49.2334682, 6.9900124 49.2334861, 6.9899822 49.2334875, 6.989967 49.2334882, 6.9899711 49.2335264, 6.9899839 49.2336463))",private,,,surface,,,yes,,,,,,,,,,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[815140087, 815140099, 8952248925, 6588358435, 815140100, 815141729, 6585455554, 6585455549, 815140109, 6585455555, 6585455548, 9033124803, 9043635973, 815140112, 9043782424, 815140087]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,67549454,parking,,"POLYGON ((6.9976014 49.2315505, 6.9976604 49.23164, 6.9977062 49.2317095, 6.9978887 49.2316561, 6.9977906 49.2314961, 6.9976014 49.2315505))",yes,,,surface,,,yes,,Von Mo-Fr 08:00-20:00 und Sa 08:00-16:00 nur Anwohnerparken (mit Parkausweis),no,private @ (Mo-Fr 08:00-20:00; Sa 08:00-16:00),,,,,,,,,12,,,,,,,,,,,,,,,,residents,,no,,,,,,,,,,,,,,,,,2,,,"[815606526, 1409585784, 815571630, 815606485, 815606529, 815606526]",,,,,,,,,,,,,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,67594591,parking,,"POLYGON ((6.9987683 49.2340973, 6.9988975 49.2340434, 6.9989188 49.234035, 6.9989413 49.2340247, 6.9990586 49.2339752, 6.9989472 49.2338595, 6.9987062 49.2339439, 6.9986542 49.233963, 6.9986837 49.233999, 6.9986965 49.2340146, 6.9987147 49.2340355, 6.9987565 49.2340849, 6.9987683 49.2340973))",private,,,surface,,,yes,,,,,,,,,,,,,17,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,"[816343856, 6110162274, 6110162271, 6108811395, 816343866, 816343884, 1026557809, 816343906, 6110162253, 1026557839, 6110162252, 6110162254, 816343856]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,67595415,parking,,"POLYGON ((6.9972394 49.2331695, 6.9972631 49.2331579, 6.9972819 49.2331491, 6.9973809 49.2331026, 6.9973444 49.233074, 6.9972276 49.2329849, 6.9971989 49.2329964, 6.9971169 49.2329322, 6.997014 49.232986, 6.997136 49.2330853, 6.9972394 49.2331695))",private,,,surface,,,yes,,,,,,,,,,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[815707742, 6514380142, 5655117921, 816368647, 816353626, 1303790055, 816368648, 816368649, 816368650, 1375695916, 815707742]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,67687415,parking,,"POLYGON ((6.9943424 49.2333493, 6.9943516 49.2333398, 6.9943616 49.2333316, 6.9943851 49.2333135, 6.9944308 49.233294, 6.9944711 49.2332863, 6.994593 49.2332868, 6.9945913 49.2332452, 6.9945896 49.2332035, 6.9946552 49.2331867, 6.9946335 49.2331225, 6.9946061 49.2330743, 6.994576 49.2330321, 6.9945171 49.2329988, 6.9944624 49.2329851, 6.9944141 49.2329817, 6.9943575 49.2329854, 6.9943044 49.232999, 6.9942535 49.2330208, 6.9942149 49.2330455, 6.9941815 49.2330763, 6.9941643 49.2331053, 6.9941519 49.2331464, 6.9941505 49.2331757, 6.9941597 49.2332086, 6.994187 49.2332503, 6.9942089 49.2332702, 6.9942494 49.233293, 6.9942366 49.233303, 6.9942269 49.2333139, 6.9941631 49.2332939, 6.993844 49.2337357, 6.9941347 49.2338311, 6.9940643 49.233927, 6.9948687 49.2341841, 6.995208 49.2337617, 6.9947225 49.2336119, 6.9948043 49.2334992, 6.9943424 49.2333493))",customers,,,multi-storey,yes,,yes,,,yes,,,,,,,Parkhaus P3,,,600,,,,,,,,,,,Mo-Sa 06:00-24:00; Su 10:00-24:00,,2,Galeria Karstadt Kaufhof GmbH,,,,,P3,,,,,,,,,,,,,,,,,,,"[8647850391, 1100470122, 9214975141, 1100470059, 1270152390, 1100470563, 1100470482, 1290994896, 1100470179, 1270152384, 9213053979, 1270152383, 1100470349, 1100470394, 3283890150, 1270152387, 3283890138, 1100470652, 3283890142, 1270152386, 1100470143, 1100470352, 1100470103, 3283890378, 1270152389, 1100470211, 9214975206, 9214975209, 1100470187, 8647850392, 1408737487, 1408737494, 1408737490, 1408737497, 1408737492, 1408737495, 1408737489, 1408737484, 8647850391]",,,,,,,,,,,,,,,,,,,,,,,,,,Galeria Parkhaus;Karstadt Parkhaus P3;Vinci-Parkhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,67711833,parking,,"POLYGON ((6.9979231 49.2325718, 6.9980024 49.2325828, 6.9980273 49.2325713, 6.997854 49.2323561, 6.997791 49.2323466, 6.9977525 49.2323416, 6.9977582 49.2323801, 6.9977847 49.2324119, 6.9979231 49.2325718))",yes,,,street_side,,,yes,,Von Mo-Fr 08:00-20:00 und Sa 08:00-16:00 nur Anwohnerparken (mit Parkausweis),no,private @ (Mo-Fr 08:00-20:00; Sa 08:00-16:00),,,,,,,,,7,sett,,,,,,,,,,,,,,,residents,,,,,,,,,,,,,,,,,,,,,,"[1372738404, 9552450391, 1372738409, 817672928, 9579135442, 829509682, 2039746883, 814624526, 1372738404]",,diagonal,,,,,,,,,,,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,67713668,parking,,"POLYGON ((6.9935255 49.23349, 6.9935271 49.2334881, 6.9937682 49.233189, 6.9937687 49.2331883, 6.9937919 49.2331589, 6.9938158 49.2331293, 6.993891 49.2330362, 6.9939095 49.2330125, 6.9939239 49.2329955, 6.993942 49.2329735, 6.9940008 49.2329001, 6.9940123 49.2328858, 6.9940484 49.23284, 6.9940611 49.2328257, 6.9941275 49.232753, 6.9941438 49.2327313, 6.9941621 49.2327056, 6.9939132 49.2326415, 6.9936802 49.2330755, 6.9934584 49.2334712, 6.9934876 49.2334794, 6.9935255 49.23349))",private,,,surface,,,yes,,Privatparkplatz der Finanzbehörden,,,,,,,,,,,,sett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[817758986, 9214975185, 9214975157, 9214975135, 9214975146, 9214975147, 9214975166, 9214975197, 9214975208, 9214975176, 9214975130, 9214979825, 9214979819, 9214975211, 817758988, 9214975191, 817758991, 817758992, 1373766892, 817741777, 9214975198, 817758986]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,68623969,parking,,"POLYGON ((6.9277495 49.2347504, 6.9278598 49.2346609, 6.9276457 49.2345483, 6.9275353 49.2346378, 6.9277495 49.2347504))",yes,,,surface,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[825020247, 825020274, 825020237, 825020164, 825020247]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,68623973,parking,,"POLYGON ((6.9289205 49.237084, 6.929253 49.237027, 6.9292167 49.2369629, 6.929145 49.2369186, 6.9290887 49.236923, 6.9290936 49.2369538, 6.9289551 49.236968, 6.9289485 49.2369286, 6.9288051 49.2369394, 6.9288562 49.2370346, 6.9289205 49.237084))",,,,surface,,,no,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,"[825020198, 825020217, 972676789, 10800795663, 10800795664, 825020179, 972676644, 972676608, 825020166, 10913204720, 825020198]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,69223312,parking,,"POLYGON ((6.9516941 49.2422747, 6.9516678 49.2422339, 6.9515667 49.2422654, 6.9514721 49.2421252, 6.95144 49.2421363, 6.9514271 49.2421222, 6.9513738 49.242141, 6.9513915 49.2421688, 6.9513608 49.2421808, 6.9513942 49.2422286, 6.9513269 49.2422458, 6.9513626 49.2423113, 6.9511696 49.2423663, 6.9511355 49.2423141, 6.9506958 49.2424326, 6.9508913 49.2427216, 6.9511515 49.2426501, 6.951182 49.242696, 6.9516108 49.2425763, 6.951595 49.2425467, 6.9517682 49.2424998, 6.9518126 49.2424882, 6.9518312 49.242483, 6.9517631 49.2423737, 6.9516941 49.2422747))",customers,,,surface,yes,,,,,,,,,,,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3453552277, 8484118731, 8484118882, 1030612947, 8484118796, 8484116494, 8484118946, 8484118838, 1030613045, 3453553998, 1030612942, 3453552271, 3453552287, 3453552270, 829922393, 3453553993, 3453553999, 829922379, 3453552281, 3453552290, 8484118916, 3453552275, 3453552286, 3453552267, 3453552277]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,69576287,parking,,"POLYGON ((6.9981897 49.2408973, 6.9984441 49.2409884, 6.998688 49.2406707, 6.9984428 49.2405824, 6.9981897 49.2408973))",yes,,,surface,,,yes,,,no,,,,,,,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,"[832630141, 832630142, 832630143, 832630144, 832630141]",concrete,,,,,,,,,3 hours @ (Mo-Fr 08:00-20:00; Sa 08:00-14:00),,,,,,,,,yes @ (Mo-Fr 08:00-20:00; Sa 08:00-16:00),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,69683851,parking,,"POLYGON ((6.9995179 49.2330053, 6.9997572 49.2326961, 6.9995591 49.2326333, 6.9995274 49.2326526, 6.9995016 49.2326924, 6.9994969 49.2326997, 6.99938 49.2327302, 6.9994056 49.2327698, 6.9993252 49.2327919, 6.9993689 49.2328595, 6.9993775 49.2328731, 6.9993926 49.2328963, 6.9994778 49.2330165, 6.9995179 49.2330053))",permissive,,,surface,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,Raber Immobilienberatung GmbH,,,,,,,,,,,http://raber.eu/,,,,,,,,,,,,,"[833392592, 833392595, 833392618, 833392613, 10916525861, 1399629462, 8882656262, 8882656252, 8882656258, 10791081964, 10791081973, 8882656238, 8882656251, 833392592]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,69708407,parking,,"POLYGON ((7.0024391 49.2315384, 7.0025343 49.2316206, 7.0028649 49.2318944, 7.0028831 49.2318844, 7.002917 49.2319134, 7.0029334 49.2319268, 7.0029557 49.2319463, 7.002979 49.2319653, 7.0031433 49.2318835, 7.0030025 49.2317476, 7.002983 49.2317296, 7.0031059 49.2316729, 7.0031891 49.2317464, 7.0033971 49.231649, 7.0032912 49.2315524, 7.0031242 49.2316264, 7.0029226 49.2314385, 7.003032 49.2313892, 7.0029473 49.2313037, 7.0029244 49.2313152, 7.0028329 49.2313556, 7.0026354 49.2314453, 7.0024391 49.2315384))",private,,,surface,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,"[833673879, 833673874, 833673871, 9046703294, 9046703282, 9046703283, 9046703286, 833673869, 833673886, 833673887, 833673888, 9046703250, 9046703249, 833673889, 9046703263, 9046703262, 9046703256, 9046703255, 9046703254, 833673880, 833673890, 2271628447, 833673879]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,69915912,parking,,"POLYGON ((7.1001963 49.1880189, 7.0999159 49.1880437, 7.099916 49.1880674, 7.09993 49.1882381, 7.099802 49.1882426, 7.0998074 49.1883077, 7.0996221 49.1883142, 7.0996406 49.1885385, 7.1000288 49.1885007, 7.1000208 49.1884059, 7.1002918 49.1883836, 7.1001963 49.1880189))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[353764999, 834660225, 353764971, 353764973, 353896481, 353764969, 835692859, 835692861, 353764976, 353764986, 353764997, 353764999]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,70161616,parking,,"POLYGON ((7.0079975 49.2358249, 7.0084167 49.2359635, 7.0086779 49.2356336, 7.0086678 49.2356102, 7.0086602 49.2355921, 7.0082787 49.2354649, 7.0082433 49.2355115, 7.0079975 49.2358249))",,,,surface,,,,,,,,,,,,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[837924847, 837924849, 4338338356, 4338322287, 4338338355, 837924855, 5278376700, 837924847]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,70168036,parking,,"POLYGON ((7.0055445 49.2370591, 7.005901 49.2371458, 7.0060947 49.2367598, 7.00618 49.2367792, 7.0064622 49.2368432, 7.0066896 49.2364964, 7.0060958 49.2363171, 7.00608 49.2363392, 7.0060482 49.2363308, 7.006014 49.2363207, 7.0059579 49.2363055, 7.0059389 49.2363342, 7.0056527 49.2367654, 7.005718 49.2367799, 7.0055445 49.2370591))",private,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[837939080, 837939081, 837939082, 837915011, 837915010, 837939084, 10871713157, 10871713161, 9465095037, 837939086, 10871713155, 10871713145, 10871713137, 10871713158, 837939080]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,74517871,parking,,"POLYGON ((6.9576482 49.2402091, 6.9587594 49.2401975, 6.9587567 49.2400906, 6.9587556 49.2400438, 6.9587481 49.2397389, 6.9584169 49.2397424, 6.9577451 49.2397494, 6.9576369 49.2397505, 6.9576482 49.2402091))",,,,multi-storey,,,,,,,,,,,,,Parkhaus Bestpark,,,,,,,,,,,,,,,,,,,,,,,,Saarbrücken,25,66115,Heinrich-Barth-Straße,,,,,,,,,,,,,,"[880693017, 880692994, 9160229919, 9160229920, 880693097, 7530037190, 7530037192, 880693038, 880693017]",,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,74518074,parking,,"POLYGON ((6.961096 49.2384983, 6.9609288 49.2379798, 6.9609439 49.2379255, 6.9609829 49.2378728, 6.9610329 49.2378499, 6.9613941 49.2377954, 6.9614167 49.2378687, 6.9611013 49.2379138, 6.9612099 49.2382781, 6.9612702 49.2384752, 6.961096 49.2384983))",,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[880697295, 880697291, 880702113, 880702146, 880697263, 880697296, 880697273, 880697300, 4512116651, 880697293, 880697295]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,75087836,parking,,"POLYGON ((7.0063142 49.2156839, 7.00619 49.2156187, 7.0062229 49.2155895, 7.0062783 49.2155474, 7.0062581 49.2155162, 7.0063354 49.2154513, 7.0064999 49.215551, 7.0064404 49.215585, 7.006366 49.2156409, 7.0063142 49.2156839))",yes,,,surface,,,no,,,no,,,,,,,,,,,fine_gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[886193899, 886193755, 8104392998, 8104393009, 8613189070, 886193912, 886194055, 4575060340, 886193421, 886193899]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
