element_type,osmid,geometry,addr:housenumber,addr:street,addr:city,addr:country,addr:postcode,source,operator,description,note,amenity,historic,addr:suburb,operator:type,wheelchair,nodes,building,building:levels,roof:shape,source:geometry,start_date,roof:levels,source:outline,addr:subdistrict,building:colour,building:use,roof:colour,building:material,roof:material,contact:website,last_renovation,smoking,source_1,website,heritage,heritage:operator,ref:lda,roof:orientation,name,short_name,architect,nohousenumber,wikimedia_commons,heritage:description,source:addr,social_facility,social_facility:for,fixme,building:levels:underground,height,addr:old_housenumber,layer,contact:email,sport,addr:official_housenumber,loc_name,opening_hours,payment:credit_cards,payment:debit_cards,shop,denomination,religion,addr2:housenumber,addr2:street,source:addr:housenumber,roof:height,construction:start_date,construction,construction:building,opening_date,ways,type
way,35821731,"POLYGON ((8.4019648 49.0545775, 8.402104 49.0545866, 8.4021153 49.0545114, 8.4019761 49.0545024, 8.4019648 49.0545775))",27,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[418797684, 418797685, 418797687, 418797691, 418797684]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,35821733,"POLYGON ((8.402104 49.0545866, 8.402241 49.0545954, 8.4022523 49.0545203, 8.4021153 49.0545114, 8.402104 49.0545866))",29,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[418797685, 418797695, 417958831, 418797687, 418797685]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,35821734,"POLYGON ((8.4014111 49.0545973, 8.4015068 49.0546035, 8.4015192 49.054521, 8.4014235 49.0545148, 8.4014111 49.0545973))",17,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[418797698, 418754611, 418754612, 418797701, 418797698]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,35821735,"POLYGON ((8.4016148 49.0545272, 8.4017105 49.0545334, 8.401698 49.0546159, 8.4016024 49.0546097, 8.4016148 49.0545272))",21,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[418754613, 418797703, 418797704, 418797705, 418754613]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,35821736,"POLYGON ((8.4018893 49.0546283, 8.4017936 49.0546221, 8.4018061 49.0545396, 8.4019017 49.0545458, 8.4018893 49.0546283))",25,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[418797706, 418797707, 418797712, 418797709, 418797706]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,35821737,"POLYGON ((8.401698 49.0546159, 8.4017936 49.0546221, 8.4018061 49.0545396, 8.4017105 49.0545334, 8.401698 49.0546159))",23,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[418797704, 418797707, 418797712, 418797703, 418797704]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,35822168,"POLYGON ((8.4028252 49.0543192, 8.4029634 49.0543282, 8.4029652 49.0543162, 8.4029695 49.0542878, 8.402974 49.0542582, 8.4028358 49.0542492, 8.4028252 49.0543192))",28,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[417635154, 418802849, 6498479654, 6498479653, 418802850, 417635157, 417635154]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,35822169,"POLYGON ((8.4020138 49.0542513, 8.4020575 49.0542542, 8.4021511 49.0542602, 8.4021623 49.0541858, 8.402025 49.0541769, 8.4020138 49.0542513))",18,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[418802852, 6498479666, 418802856, 418802854, 418802855, 418802852]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,35822170,"POLYGON ((8.4021511 49.0542602, 8.4021933 49.054263, 8.4022881 49.0542691, 8.4022993 49.0541947, 8.4021623 49.0541858, 8.4021511 49.0542602))",20,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[418802856, 6498479661, 418802857, 418802858, 418802854, 418802856]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,35822171,"POLYGON ((8.4022881 49.0542691, 8.4023297 49.0542718, 8.4024241 49.0542779, 8.4024354 49.0542036, 8.4022993 49.0541947, 8.4022881 49.0542691))",22,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[418802857, 6498479658, 418802861, 418802862, 418802858, 418802857]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,35822172,"POLYGON ((8.4024241 49.0542779, 8.402464 49.0542805, 8.4025624 49.0542869, 8.4025736 49.0542125, 8.4024354 49.0542036, 8.4024241 49.0542779))",24,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[418802861, 6498479655, 418802865, 418802866, 418802862, 418802861]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,35957484,"POLYGON ((8.4021056 49.0539779, 8.4021478 49.0539807, 8.4022434 49.0539869, 8.4022547 49.0539118, 8.4021169 49.0539029, 8.4021056 49.0539779))",59,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[417958853, 6498479595, 417635168, 417635170, 417958857, 417958853]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772660,"POLYGON ((8.4015959 49.0541223, 8.4016086 49.0540388, 8.4017042 49.054045, 8.4016916 49.0541286, 8.4016421 49.0541253, 8.4015959 49.0541223))",67,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548115, 427548112, 427548119, 427548116, 6498479609, 427548115]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772661,"POLYGON ((8.4018005 49.0540513, 8.4017879 49.0541348, 8.4017365 49.0541315, 8.4016916 49.0541286, 8.4017042 49.054045, 8.4018005 49.0540513))",65,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548118, 427548113, 6498479606, 427548116, 427548119, 427548118]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772662,"POLYGON ((8.4017879 49.0541348, 8.4018005 49.0540513, 8.4018961 49.0540575, 8.4018835 49.054141, 8.4018318 49.0541376, 8.4017879 49.0541348))",63,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548113, 427548118, 417958696, 417958700, 6498479603, 427548113]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772663,"POLYGON ((8.4008204 49.0542344, 8.4008314 49.054161, 8.4009045 49.0541657, 8.4008934 49.0542391, 8.4008871 49.0542387, 8.4008454 49.054236, 8.4008204 49.0542344))",4,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[417958844, 417958845, 427548131, 427548132, 6498479682, 6498479685, 417958844]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772664,"POLYGON ((8.4009665 49.0542439, 8.4009775 49.0541705, 8.4010506 49.0541752, 8.4010395 49.0542486, 8.4009834 49.054245, 8.4009665 49.0542439))",8,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548126, 427548123, 6498479689, 427548127, 6498479678, 427548126]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772665,"POLYGON ((8.4009775 49.0541705, 8.4009665 49.0542439, 8.4009408 49.0542422, 8.4008934 49.0542391, 8.4009045 49.0541657, 8.4009775 49.0541705))",6,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548123, 427548126, 6498479681, 427548132, 427548131, 427548123]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772666,"POLYGON ((8.4013028 49.0541916, 8.4012917 49.054265, 8.4012691 49.0542635, 8.4012196 49.0542603, 8.4012306 49.0541869, 8.4013028 49.0541916))",14,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548147, 427548140, 6498479670, 427548137, 427548141, 427548147]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772667,"POLYGON ((8.4012917 49.054265, 8.4013028 49.0541916, 8.401375 49.0541962, 8.4013639 49.0542696, 8.4013114 49.0542662, 8.4012917 49.054265))",16,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548140, 427548147, 427548142, 427548138, 6498479669, 427548140]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772668,"POLYGON ((8.4011474 49.0542556, 8.4011174 49.0542537, 8.4010748 49.0542509, 8.4010859 49.0541775, 8.4011585 49.0541822, 8.4011474 49.0542556))",10,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548143, 6498479675, 427548148, 427548122, 427548134, 427548143]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772669,"POLYGON ((8.4011474 49.0542556, 8.4011585 49.0541822, 8.4012306 49.0541869, 8.4012196 49.0542603, 8.4012143 49.0542599, 8.4011718 49.0542572, 8.4011474 49.0542556))",12,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548143, 427548134, 427548141, 427548137, 6498479673, 6498479674, 427548143]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772670,"POLYGON ((8.4012436 49.0546028, 8.401255 49.0545275, 8.4013271 49.0545321, 8.4013158 49.0546075, 8.4012436 49.0546028))",15,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548171, 427548174, 427548161, 427548168, 427548171]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772671,"POLYGON ((8.4010994 49.0545934, 8.4011107 49.0545181, 8.4011829 49.0545228, 8.4011715 49.0545981, 8.4010994 49.0545934))",11,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548152, 427548165, 427548156, 427548151, 427548152]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772672,"POLYGON ((8.401255 49.0545275, 8.4012436 49.0546028, 8.4011715 49.0545981, 8.4011829 49.0545228, 8.401255 49.0545275))",13,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548174, 427548171, 427548151, 427548156, 427548174]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772673,"POLYGON ((8.40093 49.0545064, 8.4009186 49.0545817, 8.400846 49.054577, 8.4008574 49.0545017, 8.40093 49.0545064))",5,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548167, 427548153, 427548163, 427548159, 427548167]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772674,"POLYGON ((8.4007735 49.0545723, 8.4007849 49.054497, 8.4008574 49.0545017, 8.400846 49.054577, 8.4007735 49.0545723))",3,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[416364737, 416364738, 427548159, 427548163, 416364737]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772675,"POLYGON ((8.4010994 49.0545934, 8.4010272 49.0545888, 8.4010386 49.0545134, 8.4011107 49.0545181, 8.4010994 49.0545934))",9,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548152, 427548166, 427548154, 427548165, 427548152]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772676,"POLYGON ((8.4009186 49.0545817, 8.40093 49.0545064, 8.4010025 49.0545111, 8.4009912 49.0545864, 8.4009186 49.0545817))",7,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548153, 427548167, 427548150, 427548162, 427548153]",residential,3,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772677,"POLYGON ((8.4014476 49.0539927, 8.4013924 49.0539891, 8.4013501 49.0539864, 8.4013628 49.0539023, 8.4014603 49.0539086, 8.4014476 49.0539927))",71,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548180, 6498479615, 427548184, 427548178, 427548185, 427548180]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772678,"POLYGON ((8.4011584 49.0539739, 8.4012031 49.0539768, 8.401255 49.0539802, 8.4012677 49.0538961, 8.4011711 49.0538898, 8.4011584 49.0539739))",75,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548196, 6498479621, 427548183, 427548188, 427548179, 427548196]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772679,"POLYGON ((8.401255 49.0539802, 8.4012966 49.0539829, 8.4013501 49.0539864, 8.4013628 49.0539023, 8.4012677 49.0538961, 8.401255 49.0539802))",73,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548183, 6498479618, 427548184, 427548178, 427548188, 427548183]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772680,"POLYGON ((8.4011584 49.0539739, 8.401108 49.0539707, 8.4010625 49.0539677, 8.4010752 49.0538836, 8.4011711 49.0538898, 8.4011584 49.0539739))",77,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548196, 6498479624, 427548192, 427548193, 427548179, 427548196]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36772681,"POLYGON ((8.4009656 49.0539614, 8.4010094 49.0539643, 8.4010625 49.0539677, 8.4010752 49.0538836, 8.4009783 49.0538773, 8.4009656 49.0539614))",79,Lothar-Kreyssig-Straße,Karlsruhe,DE,76149,,,,,,,Neureut,,,"[427548190, 6498479627, 427548192, 427548193, 417958681, 427548190]",residential,2,flat,"Maps4BW, LGL, www.lgl-bw.de",2007..2008,0,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86984128,"POLYGON ((8.3869441 49.0183912, 8.3871596 49.0183938, 8.387167 49.0181239, 8.3869516 49.0181213, 8.3869441 49.0183912))",6,Von-Beck-Straße,Karlsruhe,DE,76133,Cnes/SPOT image,,,,,,,,,"[1012054531, 1012054487, 1012054491, 1012054509, 1012054531]",residential,4,hipped,,,1,,,#E3E0DF,residential,#90828F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86984130,"POLYGON ((8.3868465 49.0179526, 8.3870642 49.0179564, 8.3870759 49.0176711, 8.3868582 49.0176672, 8.3868465 49.0179526))",8,Von-Beck-Straße,Karlsruhe,DE,76133,Cnes/SPOT image,,,,,,,,,"[1012054499, 1012054516, 1012054496, 1012054512, 1012054499]",residential,4,hipped,,,1,,,white,residential,#887F8D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86984131,"POLYGON ((8.387421 49.0178525, 8.3876244 49.0178553, 8.387633 49.0175891, 8.3874296 49.0175863, 8.387421 49.0178525))",7,Von-Beck-Straße,Karlsruhe,DE,76133,Cnes/SPOT image,,,,,,,,,"[1012054479, 1012054498, 1012054470, 1012054488, 1012054479]",residential,4,hipped,,,1,,,#C4DCF1,residential,#8F7C88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86984135,"POLYGON ((8.3870805 49.0188139, 8.3872929 49.0188153, 8.3872969 49.0185608, 8.3870845 49.0185592, 8.3870805 49.0188139))",4,Von-Beck-Straße,Karlsruhe,DE,76133,Cnes/SPOT image,,,,,,,,,"[1012054524, 1012054481, 1012054513, 1012054475, 1012054524]",residential,4,hipped,,,1,,,#E0E1E6,residential,#8C7583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86984136,"POLYGON ((8.3878433 49.0185866, 8.3880587 49.0185895, 8.3880671 49.0183231, 8.3878517 49.0183201, 8.3878433 49.0185866))",3,Von-Beck-Straße,Karlsruhe,DE,76133,Cnes/SPOT image,,,,,,,,,"[1012054482, 1012054501, 1012054497, 1012054520, 1012054482]",residential,4,hipped,,,1,,,#EAE8E7,residential,#4F4F49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86984137,"POLYGON ((8.3876309 49.0182141, 8.3878496 49.0182172, 8.3878579 49.017959, 8.3876394 49.0179559, 8.3876309 49.0182141))",5,Von-Beck-Straße,Karlsruhe,DE,76133,Cnes/SPOT image,,,,,,,,,"[1012054483, 1012054503, 1012054508, 1012054525, 1012054483]",residential,4,hipped,,,1,,,#FBF0D0,residential,#9B7F90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90048013,"POLYGON ((8.4441178 49.014057, 8.4440473 49.0139455, 8.4439019 49.013985, 8.4439225 49.0140176, 8.4439724 49.0140965, 8.4441178 49.014057))",57a,Ernststraße,Karlsruhe,DE,76131,,,,,,,Rintheim,,,"[1043721032, 1043720967, 1043720818, 1387152934, 1043720930, 1043721032]",residential,,,"Maps4BW (LGL, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90048649,"POLYGON ((8.4339495 49.0117741, 8.4341745 49.0118117, 8.4342112 49.0117171, 8.4341294 49.0117035, 8.4339862 49.0116796, 8.4339495 49.0117741))",51,Rintheimer Straße,Karlsruhe,DE,76131,,,,,,,,,,"[1043724919, 1043724944, 1043724938, 6564574251, 1043724962, 1043724919]",residential,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90053054,"POLYGON ((8.3876809 49.0045988, 8.3876801 49.0045365, 8.3874891 49.0045377, 8.3873366 49.0045385, 8.3873381 49.0046481, 8.3873665 49.004648, 8.38746 49.0046474, 8.3874603 49.0046691, 8.3875611 49.0046685, 8.3875609 49.0046493, 8.3876816 49.0046486, 8.3876809 49.0045988))",56B,Gartenstraße,Karlsruhe,DE,76133,,,,Hausnummer steht am Haus in Großbuchstaben,,,,,,"[1043780447, 1043780460, 1964207419, 1043780430, 1043780402, 1776022813, 3454699533, 3454699537, 3454699536, 3454699534, 1043780428, 1043780447]",residential,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90140605,"POLYGON ((8.3958942 48.9838199, 8.3957972 48.9837821, 8.3958297 48.9837465, 8.3958219 48.9837435, 8.3958454 48.9837178, 8.3958533 48.9837209, 8.3958855 48.9836856, 8.3959808 48.9837236, 8.3958942 48.9838199))",3a,Belchenstraße,Karlsruhe,,76199,LA-KA,,,,,,,,,"[1045008846, 1045008599, 1421175761, 1421175760, 1421175746, 1421175755, 1045008675, 1045008487, 1045008846]",residential,2,hipped,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90362908,"POLYGON ((8.4423419 49.0134955, 8.4423909 49.0134712, 8.4423932 49.0134731, 8.4424272 49.0134562, 8.4424249 49.0134543, 8.442465 49.0134344, 8.4423757 49.013357, 8.4422526 49.0134181, 8.4423419 49.0134955))",50,Forststraße,Karlsruhe,DE,76131,LA-KA,,,,,,Rintheim,,,"[1048439592, 6089912490, 6089912489, 6089912487, 6089912488, 3528676871, 3528676870, 1048439487, 1048439592]",residential,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90362918,"POLYGON ((8.4421262 49.0136045, 8.4420038 49.0134879, 8.4418806 49.0135435, 8.4419077 49.0135693, 8.4419049 49.0135791, 8.4419221 49.0135956, 8.4419274 49.0135932, 8.4419479 49.0136128, 8.4419427 49.0136152, 8.4419608 49.0136324, 8.4419757 49.0136342, 8.4420029 49.0136601, 8.4421262 49.0136045))",24,Mannheimer Straße,Karlsruhe,DE,76131,,,,,,,,,,"[1048439566, 1048439460, 1048439546, 6578972318, 6578972312, 6578972313, 6578972317, 6578972316, 6578972311, 6578972315, 6578972314, 1048439647, 1048439566]",residential,,,"Maps4BW (LGL, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90362924,"POLYGON ((8.4427224 49.0133299, 8.4428184 49.0132823, 8.4427658 49.0132366, 8.4426698 49.0132841, 8.4427224 49.0133299))",54,Forststraße,Karlsruhe,DE,76131,,,,,,,,,,"[1048439504, 3528676869, 3528676868, 1048439626, 1048439504]",residential,,,"Maps4BW (LGL-BW, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90362941,"POLYGON ((8.4418806 49.0135435, 8.4420038 49.0134879, 8.4418759 49.0133659, 8.4417526 49.0134215, 8.4418806 49.0135435))",22,Mannheimer Straße,Karlsruhe,DE,76131,,,,,,,,,,"[1048439546, 1048439460, 1048439595, 1048439453, 1048439546]",residential,,,"Maps4BW (LGL, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90415430,"POLYGON ((8.3932337 49.0039565, 8.3932232 49.00385, 8.3930496 49.0038574, 8.3930506 49.0038682, 8.3930346 49.0038689, 8.3930378 49.0039014, 8.3930539 49.0039007, 8.393056 49.0039221, 8.3930399 49.0039228, 8.3930276 49.003932, 8.3930293 49.0039497, 8.3930434 49.0039577, 8.3930594 49.003957, 8.3930601 49.0039639, 8.3932337 49.0039565))",4,Redtenbacherstraße,Karlsruhe,DE,76133,,,,,,,,,,"[1048916624, 1048917034, 1048916662, 7093758824, 7093758823, 7093758822, 7093758821, 7093758820, 7093758817, 7093758791, 7093758792, 7093758818, 7093758819, 1048917043, 1048916624]",residential,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90415474,"POLYGON ((8.3932442 49.0040625, 8.3932377 49.0039971, 8.3932535 49.0039964, 8.3932504 49.003965, 8.3932346 49.0039657, 8.3932337 49.0039565, 8.3930601 49.0039639, 8.393044 49.0039646, 8.3930485 49.0040098, 8.3930207 49.004011, 8.3930267 49.0040718, 8.3931104 49.0040682, 8.3931112 49.0040759, 8.3931805 49.004073, 8.3931798 49.0040653, 8.3932442 49.0040625))",2,Redtenbacherstraße,Karlsruhe,DE,76133,,,,,,,,,,"[1048916699, 7093758828, 7093758826, 7093758827, 7093758829, 1048916624, 1048917043, 7093758832, 7093758831, 7093758830, 1048917148, 7093758836, 7093758834, 7093758833, 7093758835, 1048916699]",residential,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
