element_type,osmid,geometry,name,wheelchair,amenity,check_date,operator,ref,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,note,wheelchair:description,fixme,man_made,surveillance,description,brand,opening_hours,parking,nodes,building,building:levels,owner,roof:levels,source:geometry,start_date,building:use,disused:leisure,old_name,roof:shape,brand:wikidata,brand:wikipedia,building:facade:material,check_date:opening_hours,height,shop,source:outline,addr:housename,architect,heritage,office,seamark:building:function,seamark:name,seamark:type,nohousenumber,disused:amenity,indoor_seating,outdoor_seating,takeaway,source,fast_food,roof:material,roof:orientation,building:material,roof:height,last_renovation,building:colour,contact:email,contact:fax,contact:phone,contact:website,payment:cash,payment:girocard,payment:maestro,repair,second_hand,roof:colour,phone,website,lastcheck,addr:source,smoking,email,fax,source:addr,loc_name,heritage:operator,ref:lda,layer,location,historic,access:parking,alt_name,short_name,start_date:description,wikidata,craft,noaddress,healthcare,construction:start_date,disused:building,addr:subdistrict,cuisine,toilets:wheelchair,automated,self_service,diet:vegan,diet:vegetarian,drive_through,internet_access,internet_access:fee,old_operator,ref:note,source:height,operator:type,generator:output:electricity,generator:source,building:min_level,disused:name,contact:mobile,min_height,source:min_height,disused:shop,brewery,min_age,opening_hours:signed,payment:credit_cards,payment:debit_cards,roof:direction,construction,opening_date,ways,type
way,108254617,"POLYGON ((8.3418645 49.0311497, 8.34219 49.0312831, 8.3423592 49.0311056, 8.3421836 49.0310336, 8.3421409 49.0310784, 8.341991 49.031017, 8.3418718 49.031142, 8.3418645 49.0311497))",PENNY,yes,,,,,Karlsruhe,DE,4,76187,Herweghstraße,,,,,,,,PENNY,,,"[1242366596, 1242366770, 1242366285, 1242366692, 1242366210, 1242366611, 3160968746, 1242366596]",commercial,1,,,,,,,,flat,Q284688,en:Penny (supermarket),,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108457152,"POLYGON ((8.4053375 49.0079214, 8.4053362 49.0078995, 8.405333 49.0078447, 8.4052791 49.0078465, 8.4052718 49.0078467, 8.4052747 49.0078829, 8.4052857 49.0080229, 8.4054737 49.008014, 8.4055021 49.0078511, 8.405416 49.0078466, 8.4054103 49.0078967, 8.4054079 49.0079177, 8.4053375 49.0079214))",,,,,,,Karlsruhe,DE,14,76133,Kreuzstraße,,,,,,,,,,,"[1244402365, 8090516620, 1244402309, 1244402369, 8090509416, 1244402410, 1244402311, 1244402339, 1244402477, 1244402457, 8090516618, 1244402429, 1244402365]",commercial,2,,1,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108518472,"POLYGON ((8.4262647 49.0107221, 8.426253 49.0106528, 8.4264054 49.0106417, 8.4264171 49.0107111, 8.4262647 49.0107221))",Atelier Elmar Interschick,,,,,,,,,,,,,,,,,,,,,"[1244845808, 1244845613, 1244845940, 1244845528, 1244845808]",commercial,1,,1,,,,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#a3331e,,https://www.elmar-interschick.de,,,,,,,,,,,,,,,,,,atelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108625558,"POLYGON ((8.3999095 49.0098866, 8.3997414 49.0098939, 8.3997288 49.0099099, 8.3997197 49.0099213, 8.399898 49.0100745, 8.4000343 49.0100119, 8.3999898 49.0099742, 8.3999416 49.0099334, 8.3999095 49.0098866))",,,,,,,Karlsruhe,DE,17,76133,Herrenstraße,,,,,,,,,,,"[1245764954, 1245765020, 2459399320, 1245764968, 1245765074, 1245765078, 1245765058, 1245764998, 1245764954]",commercial,6,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108625583,"POLYGON ((8.4011352 49.0090895, 8.4009057 49.0091652, 8.4007789 49.0089999, 8.4009876 49.0089311, 8.4010212 49.008975, 8.4009749 49.0089902, 8.4009618 49.0089731, 8.4009301 49.0089835, 8.4009576 49.0090194, 8.4010564 49.0089868, 8.4011352 49.0090895))",,,,,,,Karlsruhe,DE,7,76133,Ritterstraße,,,,,,,,,,,"[1245765013, 1245764953, 1245765134, 1245765063, 1245765004, 1245765168, 1245765108, 1245765041, 1245764981, 1245765070, 1245765013]",commercial,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108754068,"POLYGON ((8.4097343 49.0095261, 8.4097561 49.0095255, 8.4097622 49.0096206, 8.4098984 49.0096155, 8.4099244 49.0096146, 8.4099452 49.0096138, 8.4099328 49.0094988, 8.4099287 49.0094613, 8.4099083 49.0094623, 8.4098493 49.0094651, 8.4097304 49.0094708, 8.4097343 49.0095261))",,,,,,,Karlsruhe,DE,18,76133,Kaiserstraße,,,,,,,,,,,"[1246965404, 1246965995, 1246965610, 3241203069, 1795590833, 2922225980, 2519860711, 1806191158, 1795590832, 3241203063, 1246965522, 1246965404]",commercial,8,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108932343,"POLYGON ((8.4210949 49.0061122, 8.4211405 49.0060903, 8.4214918 49.0059219, 8.4216355 49.0060509, 8.4212386 49.0062412, 8.4210949 49.0061122))",,,,,,,Karlsruhe,DE,26,76131,Gottesauer Straße,,,,,,,,,,,"[1248526370, 1248526347, 1248526351, 1248526420, 1248526401, 1248526370]",commercial,,,,"Maps4BW (LGL-BW, www.lgl-bw.de)",,,,,gabled,,,,,,,,,,,,,,,,,,,,,,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108932349,"POLYGON ((8.4206973 49.0063028, 8.4207562 49.0062746, 8.4207999 49.0062536, 8.4210949 49.0061122, 8.4212386 49.0062412, 8.420841 49.0064318, 8.4206973 49.0063028))",,,,,,,Karlsruhe,DE,24,76131,Gottesauer Straße,,,,,,,,,,,"[1248526408, 7366887235, 1248526389, 1248526370, 1248526401, 1248526359, 1248526408]",commercial,,,,"Maps4BW (LGL-BW, www.lgl-bw.de)",,,,,gabled,,,,,,,,,,,,,,,,,,,,,,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108932352,"POLYGON ((8.4210949 49.0061122, 8.4210648 49.0060852, 8.4209486 49.0059809, 8.4208837 49.006012, 8.4206537 49.0061223, 8.4207645 49.0062218, 8.4207999 49.0062536, 8.4210949 49.0061122))",,,,,,,,,24,,Gottesauer Straße,,,,,,,,,,,"[1248526370, 1248526376, 7366887233, 7366887234, 7366887232, 7366887237, 1248526389, 1248526370]",commercial,,,,"Maps4BW (LGL-BW, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108932364,"POLYGON ((8.4200846 49.0055721, 8.4201698 49.0055384, 8.4202465 49.0056217, 8.4202955 49.0056748, 8.4202534 49.0056915, 8.4202103 49.0057086, 8.4200846 49.0055721))",Automeister Sommerstrasse KFZ-Schnell-Service GmbH,,,,,,Karlsruhe,DE,3,76131,Sommerstraße,,,,,,,,,Mo-Fr 07:30-18:00; Sa 09:30-12:30,,"[1248526308, 1248526399, 2232235466, 1248526358, 2232235467, 1248526353, 1248526308]",commercial,,,,,,,,,,,,,,,car_repair,,,,,,,,,,,,,,,,,,,,,,automeister-sommerstrasse@t-online.de,+49 721 9376667,+49 721 9376666,http://ams.mini2000.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108935085,"POLYGON ((8.418123 49.005578, 8.4183756 49.0059402, 8.4184099 49.0059225, 8.4186568 49.0057948, 8.4187332 49.0058584, 8.4185183 49.0059695, 8.4184863 49.005986, 8.4184543 49.0060025, 8.4183304 49.0060666, 8.4182541 49.006003, 8.4182776 49.0059909, 8.4181959 49.0058732, 8.4179982 49.0055882, 8.4181073 49.0055554, 8.418123 49.005578))",,,,,,,Karlsruhe,DE,2a,76131,Frühlingstraße,,,,,,,,,,,"[1248562195, 1248562250, 8930472891, 1248562052, 1248561687, 8930472899, 8930472915, 8930472900, 1248562181, 6284293663, 6284293664, 8930472919, 1248562081, 1248561960, 1248562195]",commercial,1,,,"Maps4BW, LGL, www.lgl-bw.de",1994,,,,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108952776,"POLYGON ((8.4040045 49.0065553, 8.4040666 49.0065216, 8.4040469 49.006506, 8.4040855 49.006485, 8.404115 49.006469, 8.4043766 49.0066765, 8.4043433 49.0066946, 8.4043085 49.0067135, 8.4042892 49.0066982, 8.4042272 49.0067318, 8.4040045 49.0065553))",,,,,,,,,,,,,,,,,,,,,,"[1248748469, 1248748472, 1248748464, 1683040660, 1248748476, 1248748471, 1683040716, 1248748474, 1248748466, 1248748470, 1248748469]",commercial,,,,,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108964376,"POLYGON ((8.4006572 49.0093371, 8.4005712 49.0093653, 8.4006231 49.0094344, 8.4007163 49.0094043, 8.4007538 49.0093921, 8.4008653 49.009356, 8.4008124 49.0092875, 8.4006642 49.0093349, 8.4006572 49.0093371))",,,,,,,Karlsruhe,DE,10,76133,Ritterstraße,,,,,,,,,,,"[1043539963, 1248862290, 1248863129, 1248862078, 3698328877, 1248862172, 1043540026, 6599459440, 1043539963]",commercial,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108964433,"POLYGON ((8.4006016 49.0094434, 8.4006535 49.0095012, 8.4006742 49.0095233, 8.4007016 49.0095526, 8.4007078 49.0095916, 8.4007083 49.0095951, 8.4007171 49.0096507, 8.4008587 49.009645, 8.4008583 49.0096289, 8.4008575 49.0095891, 8.4008564 49.0095412, 8.4007705 49.009459, 8.4007163 49.0094043, 8.4006231 49.0094344, 8.4006016 49.0094434))",,,,,,,Karlsruhe,DE,163,76133,Kaiserstraße,,,,,,,,,,,"[1248863007, 2665225152, 3705530377, 1248862164, 2587994008, 3708647619, 2665225156, 1248862472, 3698328891, 2665225154, 2459399318, 2665225150, 1248862078, 1248863129, 1248863007]",commercial,7,,0,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108964435,"POLYGON ((8.3992323 49.009352, 8.3992483 49.0093655, 8.399103 49.0094066, 8.3988392 49.0091849, 8.3988589 49.0091335, 8.399246 49.0090096, 8.3992557 49.0090065, 8.399268 49.0089829, 8.3993447 49.0089584, 8.3993806 49.0089665, 8.3993989 49.008991, 8.3994326 49.0089986, 8.3994572 49.0090316, 8.3996105 49.0092377, 8.3994039 49.0093039, 8.3993999 49.0092984, 8.3992766 49.0093379, 8.3992323 49.009352))",Gothaer Haus,,,,,,Karlsruhe,DE,23,76133,Herrenstraße,,,,,,,,,,,"[1248863039, 1248862733, 1248863101, 1248862770, 1248862416, 5168699283, 1248862187, 1248862521, 1248862271, 1248862813, 1248862566, 1248862213, 1248863106, 1248862197, 1248862474, 1248862234, 5531978139, 1248863039]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108966237,"POLYGON ((8.3983968 49.0101464, 8.3983021 49.0101517, 8.3981773 49.0101587, 8.3981678 49.0101299, 8.398125 49.0101285, 8.3980476 49.010126, 8.3980329 49.0099885, 8.3980314 49.009975, 8.3978967 49.0099813, 8.3977661 49.0099874, 8.3977638 49.0099877, 8.3977619 49.0099883, 8.3977606 49.0099889, 8.3977595 49.0099897, 8.3977584 49.0099909, 8.397758 49.0099916, 8.3977577 49.0099925, 8.3977577 49.0100529, 8.3977591 49.0100587, 8.3977615 49.0100626, 8.3977639 49.0100653, 8.3977669 49.0100679, 8.3977717 49.0100709, 8.3978318 49.0101054, 8.3981852 49.0103073, 8.3981987 49.0102974, 8.3982985 49.0102243, 8.3983968 49.0101464))",,,,,,,,,,,,,,,,,,,,,,"[1248900800, 1248900459, 3491843872, 3491843869, 3781173158, 1248900537, 3781163546, 1248900716, 3510886863, 3781163543, 3781163544, 3781163545, 3781163547, 3781163548, 1248900616, 3781163549, 3781163550, 3781163552, 1248900495, 3781163554, 3781163555, 3781163556, 3781173157, 3510886864, 1248900447, 3781173159, 1248900539, 1248900800]",commercial,4,Aachener Grundvermögen Kapitalverwaltungsgesellschaft mbH,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109107551,"POLYGON ((8.3951274 49.0091473, 8.3951312 49.0091884, 8.3951331 49.0092089, 8.3951349 49.0092294, 8.3951387 49.0092705, 8.3951396 49.0092807, 8.3951406 49.009291, 8.3951415 49.0093013, 8.3951424 49.0093115, 8.3951443 49.0093321, 8.3951462 49.0093526, 8.3952294 49.0093513, 8.3952754 49.0093393, 8.3952961 49.0093343, 8.3953514 49.0093185, 8.395353 49.0092975, 8.3952944 49.0092988, 8.3952902 49.0092136, 8.3953141 49.009213, 8.3953168 49.0092671, 8.3953514 49.0092664, 8.3953507 49.0092522, 8.3953462 49.0091612, 8.3952872 49.0091529, 8.3952728 49.0091509, 8.3952458 49.0091472, 8.3952103 49.0091427, 8.3951274 49.0091473))",,,,,Bietigheimer Wohnbau GmbH,,Karlsruhe,DE,21,76133,Karlstraße,,,,,,,,,,,"[3664415965, 3675643694, 3675643695, 3675643699, 3675643706, 3675643708, 3675643709, 3675643713, 3675643714, 3675643715, 3664415964, 1250119625, 3675643716, 3718877192, 1250119617, 3675643711, 3675643712, 3675643697, 3675643696, 3675643704, 3675643703, 5208939936, 1250119620, 3718877175, 1250119558, 1250119577, 1250119602, 3664415965]",commercial,4,,1,"Maps4BW, LGL, www.lgl-bw.de",,,,,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109149496,"POLYGON ((8.3969203 49.0086976, 8.3969485 49.0087177, 8.39701 49.0087616, 8.3970468 49.0087878, 8.397067 49.0088023, 8.3971094 49.0088325, 8.3971445 49.0088575, 8.3972197 49.0088341, 8.3972754 49.0088167, 8.397294 49.0088109, 8.3974782 49.0087534, 8.3974118 49.0086604, 8.397406 49.0086549, 8.3973137 49.0085954, 8.3971908 49.0085139, 8.3971485 49.0085418, 8.3969381 49.0084125, 8.396972 49.008391, 8.3969164 49.0083541, 8.3969651 49.0083273, 8.3969976 49.008306, 8.3968872 49.0082143, 8.3965101 49.0084051, 8.3968667 49.0086594, 8.3969203 49.0086976))",,,,,,,Karlsruhe,DE,27,76133,Erbprinzenstraße,,,,,,,,,,,"[1250323859, 3071645510, 96039172, 3071636230, 3071636231, 9201043267, 1250324079, 3071641734, 3071641733, 3071636232, 1250323811, 1250324181, 6147344137, 1250324096, 5279699245, 1250324051, 1250323986, 1250324087, 1250324150, 1250323779, 1250323785, 1250323854, 1250323921, 3071645507, 1250323859]",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
