element_type,osmid,building,geometry,building:levels,roof:levels,roof:orientation,roof:shape,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,source,amenity,check_date,nodes,contact:phone,historic:name,historic:railway,name,social_facility,social_facility:for,website,addr:housename,addr:suburb,champagne,craft,email,fax,opening_hours,phone,shop,source:date,wheelchair,wikidata,wikipedia,contact:email,contact:website,operator,healthcare,healthcare:speciality,old_name,start_date,roof:height,heritage,heritage:operator,beds,rooms,smoking,tourism,architect,castle_type,historic,contact:fax,leisure,gdke:criteria,alt_name,building:colour,office,image,note,fixme,building:material,height,roof:material,roof:colour,building:min_level,noaddress,description,disused:tower:type,man_made,ways,type
way,502577382,residential,"POLYGON ((6.6308925 49.7426791, 6.6308862 49.742667, 6.630871 49.7426374, 6.6309921 49.7426113, 6.6310134 49.7426527, 6.6309766 49.7426606, 6.630982 49.7426712, 6.6309243 49.7426837, 6.630919 49.7426734, 6.6308925 49.7426791))",,,,,Trier,DE,62,54290,Töpferstraße,Bing,,,"[4930093346, 4930093347, 1725377690, 1725377692, 4930093348, 4930093349, 4930093350, 4930093351, 4930093352, 4930093346]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,502577461,residential,"POLYGON ((6.6312059 49.7428096, 6.6311841 49.7427655, 6.631216 49.7427589, 6.6312106 49.742748, 6.6312676 49.7427363, 6.6312732 49.7427476, 6.6313063 49.7427408, 6.6313167 49.7427617, 6.6313279 49.7427845, 6.6312059 49.7428096))",,,,,Trier,DE,54,54290,Töpferstraße,Bing,,,"[1725377772, 4930093382, 4930093383, 4930093384, 4930093385, 4930093386, 4930093387, 4930093388, 1725377742, 1725377772]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,502577478,residential,"POLYGON ((6.6310935 49.7425903, 6.6310731 49.742548, 6.6311036 49.7425418, 6.6310999 49.7425342, 6.63116 49.7425221, 6.631165 49.7425324, 6.6311989 49.7425256, 6.6312032 49.7425346, 6.631218 49.7425653, 6.6310935 49.7425903))",,,,,Trier,DE,50,54290,Töpferstraße,Bing,,,"[1725377599, 4930093401, 4930093402, 4930093403, 4930093404, 4930093405, 4930093406, 4930093407, 1725377590, 1725377599]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,502946817,residential,"POLYGON ((6.6303682 49.7425141, 6.630446 49.7424956, 6.6303785 49.7423757, 6.6302971 49.7423959, 6.6303682 49.7425141))",,,,,Trier,DE,51,54290,Töpferstraße,Bing,,,"[1228866622, 4933127464, 4933127465, 1228866751, 1228866622]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,502946818,residential,"POLYGON ((6.630446 49.7424956, 6.6305258 49.7424747, 6.6304815 49.7423955, 6.6304524 49.742347, 6.6303725 49.7423663, 6.6303785 49.7423757, 6.630446 49.7424956))",,,,,Trier,DE,49,54290,Töpferstraße,Bing,,,"[4933127464, 1725377575, 1725377530, 4933127466, 4933127467, 4933127465, 4933127464]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,504026589,residential,"POLYGON ((6.6930661 49.8145088, 6.6930231 49.8144724, 6.693007 49.8144588, 6.6930952 49.8144131, 6.6931679 49.8144585, 6.6930661 49.8145088))",,,,,Trier,DE,15,54293,Quinter Straße,Bing,,,"[4412502477, 4942429855, 4942429856, 4942429857, 4412502474, 4412502477]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,504026595,residential,"POLYGON ((6.6928631 49.8143556, 6.6928548 49.8143503, 6.6928273 49.8143329, 6.6927977 49.8143141, 6.6928746 49.8142644, 6.6929405 49.8143074, 6.6928631 49.8143556))",,,,,Trier,DE,13,54293,Quinter Straße,Bing,,,"[4412502471, 4942429871, 4942429872, 4942429873, 4942429874, 4412502468, 4412502471]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,504026598,residential,"POLYGON ((6.6927398 49.8142758, 6.6926993 49.8142934, 6.6926648 49.8142728, 6.692635 49.8142542, 6.6926527 49.8142424, 6.692624 49.8142249, 6.6927156 49.8141633, 6.692816 49.8142272, 6.6927398 49.8142758))",,,,,Trier,DE,12,54293,Quinter Straße,Bing,,,"[4942429877, 4942429879, 4942429880, 4942429881, 4942429882, 4942429883, 4942429884, 4942429878, 4942429877]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,504026605,residential,"POLYGON ((6.6924522 49.8140746, 6.6924427 49.8140798, 6.6923359 49.8140075, 6.6924083 49.8139611, 6.6925177 49.8140339, 6.6924522 49.8140746))",,,,,Trier,DE,10,54293,Quinter Straße,Bing,,,"[4412502460, 4942429904, 4942429905, 4942429906, 4412502455, 4412502460]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,504026607,residential,"POLYGON ((6.6923359 49.8140075, 6.6923275 49.8140132, 6.6922943 49.814034, 6.6922725 49.814013, 6.6922999 49.8139952, 6.692253 49.8139648, 6.6923337 49.8139136, 6.6924083 49.8139611, 6.6923359 49.8140075))",,,,,Trier,DE,9,54293,Quinter Straße,Bing,,,"[4942429905, 4942429909, 4942429910, 4942429911, 4942429912, 4942429913, 4942429914, 4942429906, 4942429905]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,504030515,residential,"POLYGON ((6.6922316 49.813954, 6.6922011 49.8139335, 6.6922829 49.8138806, 6.6923145 49.8139029, 6.6922316 49.813954))",,,,,Trier,DE,,54293,Quinter Straße,Bing,,,"[4942463621, 4942463622, 4942463623, 4942463624, 4942463621]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,504030517,residential,"POLYGON ((6.6922011 49.8139335, 6.692119 49.8138781, 6.6921109 49.8138727, 6.6921224 49.8138655, 6.6921949 49.8138202, 6.6922829 49.8138806, 6.6922011 49.8139335))",,,,,Trier,DE,8,54293,Quinter Straße,Bing,,,"[4942463622, 4942463627, 4942463628, 4942463629, 4942463630, 4942463623, 4942463622]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,504030520,residential,"POLYGON ((6.6921224 49.8138655, 6.6920998 49.8138516, 6.6920298 49.8138045, 6.6921028 49.8137594, 6.6921949 49.8138202, 6.6921224 49.8138655))",,,,,Trier,DE,7,54293,Quinter Straße,Bing,,,"[4942463629, 4942463641, 4942463642, 4942463643, 4942463630, 4942463629]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,504030523,residential,"POLYGON ((6.6920019 49.8138023, 6.6919573 49.8137691, 6.6919361 49.8137533, 6.6920146 49.8137017, 6.6920843 49.813748, 6.6920019 49.8138023))",,,,,Trier,DE,6,54293,Quinter Straße,Bing,,,"[4942463649, 4942463650, 4942463651, 4942463652, 4942463653, 4942463649]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,504030524,residential,"POLYGON ((6.6919361 49.8137533, 6.6919132 49.8137351, 6.6918958 49.8137411, 6.6918144 49.8136871, 6.6919073 49.8136278, 6.6920146 49.8137017, 6.6919361 49.8137533))",,,,,Trier,DE,5a,54293,Quinter Straße,Bing,,,"[4942463651, 4942463656, 4942463657, 4942463654, 4942463655, 4942463652, 4942463651]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,504030526,residential,"POLYGON ((6.6918144 49.8136871, 6.6917476 49.8136432, 6.6918381 49.8135843, 6.6919073 49.8136278, 6.6918144 49.8136871))",,,,,Trier,DE,5,54293,Quinter Straße,Bing,,,"[4942463654, 4942463661, 4942463662, 4942463655, 4942463654]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,504030527,residential,"POLYGON ((6.6918381 49.8135843, 6.6917295 49.8135124, 6.6916364 49.813574, 6.6917069 49.8136178, 6.6917476 49.8136432, 6.6918381 49.8135843))",,,,,Trier,DE,4,54293,Quinter Straße,Bing,,,"[4942463662, 4942463663, 4942463664, 4942463665, 4942463661, 4942463662]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,504030533,residential,"POLYGON ((6.691377 49.8134248, 6.6914393 49.8134672, 6.6915508 49.8133993, 6.6914873 49.8133573, 6.691377 49.8134248))",,,,,Trier,DE,2,54293,Quinter Straße,Bing,,,"[4412502440, 4942463678, 4942463679, 4412502439, 4412502440]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,504226398,residential,"POLYGON ((6.6936172 49.8148802, 6.6936499 49.8149017, 6.6936965 49.8149324, 6.6937972 49.8148689, 6.6937179 49.8148166, 6.6936172 49.8148802))",,,,,Trier,DE,19,54293,Quinter Straße,Bing,,,"[4412502482, 4944024279, 4944024280, 4944024281, 4412502481, 4412502482]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,504226406,residential,"POLYGON ((6.693852 49.8150222, 6.6938951 49.8150509, 6.6939261 49.8150716, 6.6940173 49.8150147, 6.6939433 49.8149653, 6.693852 49.8150222))",,,,,Trier,DE,21,54293,Quinter Straße,Bing,,,"[4412513689, 4944024286, 4944024287, 4944024288, 4412502488, 4412513689]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,504226417,residential,"POLYGON ((6.694066 49.8151601, 6.6941558 49.8152206, 6.6942449 49.8151657, 6.6941551 49.8151051, 6.694066 49.8151601))",,,,,Trier,DE,23,54293,Quinter Straße,Bing,,,"[4412513694, 4944024295, 4944024296, 4412513695, 4412513694]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,504226433,residential,"POLYGON ((6.6943813 49.8152536, 6.6944836 49.8153217, 6.6943847 49.8153835, 6.694356 49.8153644, 6.6943584 49.815363, 6.6943236 49.8153398, 6.6942848 49.815314, 6.6942891 49.8153113, 6.6943813 49.8152536))",,,,,Trier,DE,25,54293,Quinter Straße,Bing,,,"[4412513700, 4944024306, 4944024307, 4944024308, 4944024309, 4944024310, 4944024311, 4412513701, 4412513700]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,504226439,residential,"POLYGON ((6.6942227 49.8153528, 6.6942615 49.8153786, 6.6943236 49.8153398, 6.6942848 49.815314, 6.6942227 49.8153528))",,,,,Trier,DE,,54293,Quinter Straße,Bing,,,"[4944024315, 4944031325, 4944024310, 4944024311, 4944024315]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,505408326,residential,"POLYGON ((6.6963395 49.8167033, 6.6963265 49.8167072, 6.6962654 49.8166627, 6.6963958 49.8165799, 6.6964696 49.8166264, 6.6963751 49.8166868, 6.6963395 49.8167033))",,,,,,,,,,Bing,,,"[4412513823, 4953692429, 4953692430, 4953692431, 4412513820, 4953692432, 4412513823]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,505655824,residential,"POLYGON ((6.6960255 49.8164762, 6.695973 49.8164183, 6.6959549 49.8163983, 6.6960662 49.8163605, 6.6961443 49.8164132, 6.6960255 49.8164762))",,,,,Trier,DE,37,54293,Quinter Straße,Bing,,,"[4955398245, 4955398246, 4955398247, 4955398248, 4955398249, 4955398245]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,505655825,residential,"POLYGON ((6.6959549 49.8163983, 6.6958746 49.8163431, 6.6959617 49.8162886, 6.6960662 49.8163605, 6.6959549 49.8163983))",,,,,Trier,DE,36,54293,Quinter Straße,Bing,,,"[4955398247, 4955398250, 4955398251, 4955398248, 4955398247]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,505655826,residential,"POLYGON ((6.6958746 49.8163431, 6.6957821 49.8162857, 6.695875 49.8162299, 6.6959617 49.8162886, 6.6958746 49.8163431))",,,,,Trier,DE,35,54293,Quinter Straße,Bing,,,"[4955398250, 4955398252, 4955398253, 4955398251, 4955398250]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,505655827,residential,"POLYGON ((6.6957821 49.8162857, 6.6957395 49.8162583, 6.6957046 49.8162349, 6.6957994 49.8161801, 6.695875 49.8162299, 6.6957821 49.8162857))",,,,,Trier,DE,34,54293,Quinter Straße,Bing,,,"[4955398252, 4955398254, 4955398255, 4955398256, 4955398253, 4955398252]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,505655828,residential,"POLYGON ((6.6957046 49.8162349, 6.6955791 49.8161525, 6.6956749 49.8160977, 6.6957994 49.8161801, 6.6957046 49.8162349))",,,,,Trier,DE,33,54293,Quinter Straße,Bing,,,"[4955398255, 4955398257, 4955398258, 4955398256, 4955398255]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,505655834,residential,"POLYGON ((6.6955452 49.8161644, 6.6954858 49.8161264, 6.6954943 49.8161225, 6.6954742 49.8161077, 6.6954177 49.8160661, 6.6954294 49.8160626, 6.6955616 49.8160235, 6.6956749 49.8160977, 6.6955791 49.8161525, 6.6955452 49.8161644))",,,,,Trier,DE,32,54293,Quinter Straße,Bing,,,"[4955398275, 4955398276, 4955398277, 4955398270, 4955398271, 4955398278, 4955398279, 4955398258, 4955398257, 4955398275]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,505655835,residential,"POLYGON ((6.6954294 49.8160626, 6.6953377 49.815998, 6.6952889 49.8159636, 6.6953961 49.8159164, 6.6955616 49.8160235, 6.6954294 49.8160626))",,,,,Trier,DE,31,54293,Quinter Straße,Bing,,,"[4955398278, 4955398280, 4955398281, 4955398282, 4955398279, 4955398278]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,505655836,residential,"POLYGON ((6.6952889 49.8159636, 6.6952716 49.8159474, 6.6952345 49.8159129, 6.6951944 49.8158897, 6.6952768 49.815838, 6.6953961 49.8159164, 6.6952889 49.8159636))",,,,,Trier,DE,30,54293,Quinter Straße,Bing,,,"[4955398281, 4955398283, 4955398284, 4955398285, 4955398286, 4955398282, 4955398281]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,505655840,residential,"POLYGON ((6.695973 49.8164183, 6.6958555 49.8164582, 6.6958611 49.8164641, 6.6957995 49.816483, 6.6957757 49.8164547, 6.6959549 49.8163983, 6.695973 49.8164183))",,,,,Trier,DE,,54293,Quinter Straße,Bing,,,"[4955398246, 4955398298, 4955398299, 4955398300, 4955398301, 4955398247, 4955398246]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,508345225,residential,"POLYGON ((6.6754356 49.754446, 6.6754004 49.7543849, 6.675364 49.7544012, 6.6753247 49.7543796, 6.6752484 49.7544228, 6.6752605 49.7544458, 6.675248 49.7544555, 6.6753225 49.7545114, 6.6754356 49.754446))",2,0,,flat,Trier,DE,10,54296,Werner-Becker-Straße,,,,"[4976696325, 5103534383, 5103534382, 4976696328, 5103534385, 5103534384, 4976695413, 4976695419, 4976696325]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,508345226,residential,"POLYGON ((6.6750986 49.7541643, 6.6750706 49.7541774, 6.6750306 49.7541567, 6.6749479 49.7542002, 6.6749665 49.7542225, 6.6749478 49.7542308, 6.6750271 49.7542877, 6.675049 49.7542753, 6.6751315 49.7542289, 6.6751457 49.754221, 6.6750986 49.7541643))",2,0,,flat,Trier,DE,4,54296,Werner-Becker-Straße,,,,"[4976695414, 5103534371, 5103534373, 5103534372, 5103534370, 4976695420, 4976696324, 4976696329, 4976695416, 4976696331, 4976695414]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,508345228,residential,"POLYGON ((6.6752412 49.7542955, 6.6752224 49.7543062, 6.6751449 49.7543506, 6.6751253 49.7543618, 6.6750476 49.7543051, 6.6750648 49.7542962, 6.675049 49.7542753, 6.6751315 49.7542289, 6.6751682 49.7542502, 6.6751996 49.7542371, 6.6752412 49.7542955))",2,0,,flat,Trier,DE,6,54296,Werner-Becker-Straße,,,,"[4976695417, 5103534380, 5103534381, 4976696322, 5103534376, 5103534377, 4976696329, 4976695416, 5103534374, 5103534375, 4976695417]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,508345229,residential,"POLYGON ((6.6751484 49.7543804, 6.6752222 49.7544377, 6.6752484 49.7544228, 6.6753247 49.7543796, 6.6753374 49.7543723, 6.6753006 49.7543118, 6.6752665 49.7543253, 6.6752224 49.7543062, 6.6751449 49.7543506, 6.675161 49.7543727, 6.6751484 49.7543804))",2,0,,flat,Trier,DE,8,54296,Werner-Becker-Straße,,,,"[4976696333, 4976695418, 5103534385, 4976696328, 4976696323, 4976696327, 5103534379, 5103534380, 5103534381, 5103534378, 4976696333]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,510825626,residential,"POLYGON ((6.6335616 49.7261149, 6.6336098 49.7261397, 6.6336384 49.726115, 6.633591 49.7260906, 6.6335616 49.7261149))",1,,,flat,Trier,,,,Gustave-Eiffel-Straße,,,,"[4914405551, 4914405553, 4914405552, 4914405550, 4914405551]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,yes,,,,,
way,510825627,residential,"POLYGON ((6.6325139 49.7255475, 6.6324559 49.7255178, 6.6324256 49.7255425, 6.6324839 49.7255724, 6.6325139 49.7255475))",1,,,flat,Trier,,,,Gustave-Eiffel-Straße,,,,"[4914405538, 4914405536, 4914405537, 4914405539, 4914405538]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,yes,,,,,
way,515006747,residential,"POLYGON ((6.6314069 49.7457049, 6.6313621 49.7455713, 6.6315209 49.7455475, 6.6315643 49.7456824, 6.6314069 49.7457049))",,,,,Trier,DE,1,54290,Krausstraße,Bing,,,"[5030447080, 1725132013, 1725132006, 5030447081, 5030447080]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,515006748,residential,"POLYGON ((6.6313193 49.7454418, 6.6312824 49.7453353, 6.631443 49.7453129, 6.6314797 49.7454198, 6.6313193 49.7454418))",,,,,Trier,DE,5,54290,Krausstraße,Bing,,,"[1725131893, 5030447082, 5030447083, 1725131890, 1725131893]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,515006758,residential,"POLYGON ((6.6308306 49.7450219, 6.6308156 49.745024, 6.6308077 49.744978, 6.6308025 49.7449358, 6.6308015 49.7449076, 6.630799 49.7448361, 6.6307999 49.7447875, 6.6308178 49.7447884, 6.6309511 49.7447915, 6.6309498 49.7448415, 6.630953 49.7448919, 6.6309584 49.7449377, 6.6309694 49.7450055, 6.6308306 49.7450219))",,,,,Trier,DE,14,54290,Krausstraße,Bing,,,"[5030447104, 5030447105, 5030447106, 5030447107, 5030447108, 5030447109, 5030447110, 1725310575, 5030447111, 5030468226, 5030447112, 5030447113, 1725310703, 5030447104]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,515006759,residential,"POLYGON ((6.6312824 49.7453353, 6.6312236 49.7451597, 6.6313846 49.7451376, 6.631443 49.7453129, 6.6312824 49.7453353))",,,,,Trier,DE,7,54290,Krausstraße,Bing,,,"[5030447082, 1725131759, 1725131751, 5030447083, 5030447082]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,515068693,residential,"POLYGON ((6.6323599 49.7470749, 6.6324604 49.7470572, 6.6324299 49.7469651, 6.6324194 49.7469482, 6.6323311 49.7469614, 6.6323344 49.7469733, 6.6323305 49.7469739, 6.6323599 49.7470749))",3,1,,gabled,Trier,DE,35,54290,Nikolausstraße,Bing,,,"[1725104766, 5030988692, 5030988693, 5030988694, 5030988695, 5030988696, 5030988697, 1725104766]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,515068696,residential,"POLYGON ((6.6292365 49.7458482, 6.6291701 49.7457471, 6.6292764 49.7457187, 6.629342 49.7458205, 6.6292365 49.7458482))",,,,,Trier,DE,65,54290,Friedrich-Wilhelm-Straße,Bing,,,"[1725132084, 5030988712, 5030988713, 5030988714, 1725132084]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,515068697,residential,"POLYGON ((6.6291701 49.7457471, 6.6291633 49.7457491, 6.6291461 49.7457237, 6.6291363 49.7457093, 6.6292273 49.7456818, 6.6292496 49.7456751, 6.6292632 49.745693, 6.6292764 49.7457187, 6.6291701 49.7457471))",,,,,Trier,DE,67,54290,Friedrich-Wilhelm-Straße,Bing,,,"[5030988712, 5030988715, 5032329038, 5030988716, 1725131989, 5030988717, 5032329039, 5030988713, 5030988712]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,515068702,residential,"POLYGON ((6.6287174 49.7454218, 6.6286806 49.7453718, 6.628808 49.7453452, 6.6288472 49.7453977, 6.6287174 49.7454218))",,,,,Trier,DE,104,54290,Friedrich-Wilhelm-Straße,Bing,,,"[1725104363, 5030989031, 5030989032, 1725104362, 1725104363]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,515473629,residential,"POLYGON ((6.6339669 49.7414101, 6.6340308 49.7415128, 6.634121 49.7414899, 6.6340914 49.7414425, 6.6341203 49.7414347, 6.6341477 49.7414824, 6.6341848 49.7414729, 6.6341568 49.741425, 6.6341839 49.7414187, 6.6342139 49.7414652, 6.6343036 49.7414417, 6.6342386 49.7413393, 6.6341479 49.7413631, 6.63417 49.7413991, 6.6340797 49.741423, 6.6340587 49.7413866, 6.6339669 49.7414101))",,,,,Trier,DE,7,54290,Matthiasstraße,Bing,,,"[5034039588, 5034039589, 5034039590, 5034039591, 5034039592, 5034039593, 5034039594, 5034039595, 5034039596, 5034039597, 5034039598, 5034039599, 5034039600, 5034039601, 5034039602, 5034039603, 5034039588]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,515473631,residential,"POLYGON ((6.6334496 49.7420122, 6.6334158 49.7419386, 6.6336057 49.7418872, 6.6336466 49.7419645, 6.6334496 49.7420122))",3,1,,gabled,Trier,DE,24,54290,Töpferstraße,Bing,,,"[1978500806, 5034039604, 5034039605, 1978500805, 1978500806]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,515473632,residential,"POLYGON ((6.6347481 49.7417054, 6.6347668 49.7417414, 6.6348734 49.7417189, 6.6348152 49.7415968, 6.6347084 49.7416184, 6.6347481 49.7417054))",2,0,,,Trier,DE,4,54290,Töpferstraße,Bing,,,"[1696295987, 5034039606, 5034039607, 5034039608, 1696295975, 1696295987]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,516704102,residential,"POLYGON ((6.6368568 49.7432825, 6.6368693 49.7433005, 6.6370771 49.7432403, 6.637065 49.7432236, 6.6370775 49.7432203, 6.6370363 49.7431589, 6.6368151 49.7432191, 6.6368261 49.7432349, 6.6368568 49.7432825))",2,1,,flat,Trier,DE,21,54295,Heiligkreuzer Straße,Bing,,,"[5043712027, 5043712030, 5043712031, 5043712032, 5043712033, 5043712034, 5043712035, 5043712029, 5043712027]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,518044065,residential,"POLYGON ((6.6479267 49.7533217, 6.6478682 49.7532358, 6.6480128 49.753194, 6.6480317 49.7532159, 6.6480804 49.7532824, 6.6479267 49.7533217))",4,1,across,gabled,Trier,DE,14,54295,Gartenfeldstraße,,,,"[5054252756, 5054252757, 5054252758, 5054252759, 5054252760, 5054252756]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,518044066,residential,"POLYGON ((6.6480804 49.7532824, 6.6481953 49.7532537, 6.6481104 49.7531624, 6.6480604 49.7531768, 6.6480831 49.753201, 6.6480317 49.7532159, 6.6480804 49.7532824))",4,1,across,gabled,Trier,DE,16,54295,Gartenfeldstraße,,,,"[5054252760, 5054252761, 5054252762, 5054252763, 5054252764, 5054252759, 5054252760]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,518044067,residential,"POLYGON ((6.6481104 49.7531624, 6.6482078 49.7531297, 6.6482346 49.7531578, 6.6482898 49.7532254, 6.6481953 49.7532537, 6.6481104 49.7531624))",4,1,across,gabled,Trier,DE,18,54295,Gartenfeldstraße,,,,"[5054252762, 5054252765, 5054252766, 5054252767, 5054252761, 5054252762]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,518044068,residential,"POLYGON ((6.6482898 49.7532254, 6.6484101 49.7531867, 6.6483433 49.7531159, 6.6482346 49.7531578, 6.6482898 49.7532254))",4,1,,pyramidal,Trier,DE,20,54295,Gartenfeldstraße,,,,"[5054252767, 5054252768, 5054252769, 5054252766, 5054252767]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,518044075,residential,"POLYGON ((6.6481104 49.7531624, 6.6480051 49.7530478, 6.6481012 49.7530133, 6.6482078 49.7531297, 6.6481104 49.7531624))",2,2,,hipped,,,,,,,,,"[5054252762, 5054252776, 5054252777, 5054252765, 5054252762]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,518992756,residential,"POLYGON ((6.6465113 49.7533974, 6.6464025 49.7532445, 6.6465842 49.7531906, 6.6467056 49.7533569, 6.6465113 49.7533974))",4,,,flat,Trier,DE,43,54290,Ostallee,Bing,,,"[1405792115, 5061554316, 5061554317, 1405792105, 1405792115]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
